IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.3733,1.3891,-0.0798,-0.5982,1.5262,1.7470,0.4145,-0.5524,1.1454,0.8296
0.2759,0.3634,0.0677,-0.4172,0.5172,1.1963,-1.1816,-1.9997,0.4035,-0.0961
-0.5087,-0.6680,-1.0145,-0.8656,-0.3299,0.4577,0.6486,-2.0281,-0.0635,-0.4545
-0.3684,-0.9830,-0.7800,-0.8402,-0.7321,0.0798,0.8695,-0.5791,-0.3464,-0.6974
0.3016,0.3587,0.3676,0.6782,-0.0071,-0.0797,-0.1729,0.2439,0.5517,0.3164
0.1439,-0.0238,-0.2078,0.4132,0.0123,0.1632,-1.5624,0.0691,0.6798,0.8152
0.6120,0.3586,-0.3277,0.3687,-0.0792,0.6506,-2.2760,0.3655,0.4525,0.8392
0.9644,-0.1568,-0.6671,-0.3599,0.3120,0.9892,-1.1395,-0.2650,0.3378,0.5049
1.1000,0.2534,-0.4949,-0.1013,0.0619,0.7132,-0.5136,-0.3201,0.2266,0.3494
0.5796,-0.0594,0.3802,0.7342,0.0968,1.3592,-1.0368,-0.2581,-0.5164,-0.1245
0.2282,-0.2270,-0.3641,0.3949,0.1961,0.8111,-1.8304,-0.6427,-0.3593,-0.1139
0.1158,0.0005,0.1080,0.6727,-0.1216,0.7253,-1.0873,-0.0789,-0.7925,-0.5441
0.0636,-0.0060,-0.9718,-0.1277,-0.2219,0.0075,-0.4220,-0.4275,-0.1858,-0.2410
-0.4783,-0.2037,-1.0005,-0.7091,-0.4431,-0.9734,0.8186,-0.3380,-0.5304,-0.1803
-0.9289,-0.7073,-0.5398,-0.5939,-0.4629,-1.5554,0.2422,-0.7998,-0.3563,-0.2173
-1.1597,-0.8607,-0.7915,-1.1248,-0.7150,-1.0601,0.1258,-0.9573,-0.5452,-0.4961
-0.6088,-0.3389,-0.0941,-0.1435,-0.1859,-0.1935,-0.8905,-0.7601,-0.8317,-0.8667
-0.3034,-0.5090,-0.8451,-0.5528,-0.0854,-0.1999,-0.6086,-1.2954,-0.4846,-0.6113
-0.6089,-0.8669,0.0816,0.2055,-0.1818,0.6051,0.0835,-0.6268,-1.1780,-0.9971
-0.2385,-0.1116,0.3206,0.3793,0.0579,-0.0693,0.1107,-0.2028,-0.4828,-0.2425
-0.4429,-0.3134,0.6754,0.2509,0.0559,-0.2415,0.2229,-0.2992,-0.4087,-0.2610
-0.0432,0.3057,0.9720,0.5034,0.1268,-0.6843,0.1627,-0.1332,0.0210,-0.0568
-0.9629,-0.0409,-0.2289,-0.7296,-0.4759,-1.4288,0.6419,-0.0157,-0.1990,-0.3771
-0.7318,-0.0510,0.4771,-0.2398,-0.4693,-0.8132,1.5119,0.2219,0.0994,-0.2743
-0.5336,-0.1171,0.2219,-0.1190,-0.8976,-0.9341,1.1831,-0.2462,0.4893,-0.1703
-1.3891,-1.1780,0.0853,-0.1600,-1.0982,-1.1341,-0.0069,-0.4422,-0.6565,-1.0938
-1.1853,-0.6672,-0.0053,0.2871,-0.9303,-1.1241,-0.4340,-1.1009,-0.5713,-0.8888
-1.3959,-0.7690,-0.6451,-0.7230,-0.9418,-1.0205,-0.1065,-0.9391,-0.6782,-0.7122
-0.4301,-0.1645,0.0471,-0.3743,-0.8034,-0.6681,0.6177,-0.6355,-0.5137,-0.4965
0.2336,-0.1926,-0.1098,-0.5339,-0.1204,-0.4095,0.7467,0.1922,0.0190,0.0631
0.2044,0.1051,0.7019,-0.3023,0.0106,-0.2213,0.4819,0.8171,0.0885,0.2857
0.3006,0.6833,1.4464,0.8676,0.3764,-0.4406,0.9982,0.7131,0.6268,0.4338
-0.5478,0.2388,0.6737,0.1886,0.5317,-0.2149,1.1257,0.9635,0.3221,0.3311
-0.2079,0.6842,0.8535,0.5586,0.8172,-0.2220,1.1651,1.7647,0.7270,0.7075
0.4254,0.9470,0.8772,1.0438,1.1223,-0.3324,0.6869,1.2837,0.6549,0.7014
0.7713,1.3909,1.0074,0.5402,1.0656,0.0911,0.5397,1.6896,0.8659,0.8761
0.7436,1.3772,0.7624,-0.0845,1.3779,0.2659,0.5258,1.0620,0.4828,0.0321
-0.2824,0.0576,-0.3851,-1.4694,1.0290,0.2492,1.2147,0.0809,-0.4731,-0.6187
-0.3502,-0.3935,-1.0847,-1.6649,-0.1363,-0.8200,-0.0189,-0.4010,-0.5614,-0.6278
-0.2930,-0.4650,-0.5959,-0.3873,-0.1890,-0.4126,-0.4363,0.2818,-0.5745,-0.2678
-0.3796,-0.3789,-0.1197,-0.0442,-0.3722,-0.2020,-0.0152,0.4854,-0.0129,0.3228
0.1660,0.4041,1.1477,1.4561,-0.0887,0.0550,1.2005,0.9125,0.1765,0.2981
0.2936,0.3970,1.0914,1.0140,0.3563,0.3949,0.5112,1.0648,0.2904,0.3171
0.5297,0.4200,-0.0156,-0.0417,-0.0013,0.3709,-0.2572,1.4654,0.2967,0.5960
0.3621,-0.1737,-0.3760,0.2334,-0.4175,-0.0461,0.7176,1.1801,-0.3159,0.2903
