IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.6998,0.1464,0.0555,0.0812,0.0419,-0.1054,0.1223,-0.6162,-0.5069,-0.9425
-1.2277,-0.8325,-0.4164,-0.5110,-0.6439,-0.9396,0.1443,-0.8198,-0.7943,-0.9626
-1.2846,-0.9624,-0.4735,-0.1068,-1.0594,-0.8384,0.4794,-0.9987,-0.8364,-0.9102
-0.4094,0.0952,-0.3337,0.1328,-0.5756,-0.4151,0.0046,-0.4220,-0.5582,-0.4114
0.5741,0.6386,0.0412,0.2990,-0.0311,0.0274,-0.6385,-0.6665,-0.1019,0.1434
0.7728,0.2985,-0.3246,-0.2657,-0.0948,0.2582,-1.0558,-0.2939,0.2917,0.6052
0.6962,0.0308,-0.6745,-0.3736,0.0173,0.3498,-0.8102,-0.4091,0.0016,0.2195
0.8733,0.3252,-0.3567,-0.5180,0.2194,0.7173,-0.3523,0.1428,0.1689,0.3739
0.9878,0.4267,0.2005,0.0330,0.1502,0.8992,0.1079,0.5494,0.4742,0.8964
0.5916,-0.1485,0.1202,0.2126,0.4242,0.6855,-0.1871,0.0618,0.4492,0.4041
0.2801,-0.2103,-0.0846,-0.0165,0.5020,0.9301,-0.9221,-0.5284,0.1572,0.2161
0.5620,-0.1871,-0.0037,-0.1607,-0.0341,0.7763,-0.0568,0.1997,0.1191,0.4688
0.2394,-0.1176,0.1474,-0.0185,-0.0906,0.6852,-0.1840,0.2558,-0.1022,0.0793
-0.0218,-0.2123,-0.6705,-0.7004,0.0353,0.3500,-0.3009,-0.5437,-0.2935,-0.2728
-0.1520,-0.0845,-0.7287,-0.7446,-0.2341,0.1163,-0.6968,-0.3797,-0.1467,-0.1225
0.0443,0.2150,-0.2829,-0.3133,-0.2048,-0.1584,0.4002,-0.2872,0.3888,0.4390
0.1452,0.2493,0.1676,-0.0592,-0.4700,-0.1297,0.5065,0.6611,0.6134,0.6872
-0.0762,-0.1068,0.0469,-0.0891,-0.1732,-0.1635,0.1924,0.8179,0.3382,0.1259
0.3776,0.2316,-0.2617,-0.5701,-0.3559,0.1139,0.3110,0.3738,-0.2080,-0.3267
0.2487,0.0804,-0.0603,-0.5008,-0.3553,-0.0788,0.5000,0.4156,-0.2201,-0.0093
-0.5066,0.0362,0.0715,-0.0206,-0.1720,-0.2687,0.4972,-0.1336,-0.0535,0.0309
-0.9229,0.1234,0.0199,-0.3429,0.4247,-0.5032,0.8876,0.0096,-0.0614,-0.4817
-0.6184,0.2319,-0.4764,-1.1217,0.6404,-0.1251,-0.3811,-0.4327,0.1034,-0.3234
-0.0001,0.0259,-0.3523,-0.3234,0.3398,-0.3076,-0.4880,-0.7628,0.3383,0.2655
0.2911,0.3907,-0.0331,0.2471,0.6622,0.1095,-1.3988,-0.1637,0.2938,0.2466
0.5714,0.5964,0.3728,0.3074,0.9940,0.5111,-1.5157,-0.6796,0.2134,0.1250
0.4007,0.4836,0.5293,0.1991,1.0659,0.4617,0.6765,-0.2057,0.2617,0.2093
-0.0142,-0.3649,0.0705,0.0258,0.8497,-0.2126,-0.5283,-0.5669,-0.1353,-0.5555
0.3353,-0.1248,-0.3389,-0.1453,0.3976,0.1734,-0.9062,-0.4442,-0.1940,-0.2024
-0.2526,-0.3000,-0.1496,-0.1950,-0.0937,-0.2914,0.5710,-0.0309,0.1023,0.1754
-0.3353,0.1735,-0.0905,0.0379,-0.2637,-0.2730,0.7278,0.5358,0.0880,0.2236
0.4770,0.9030,0.7009,0.6389,0.4901,0.2138,0.8429,0.8364,0.5614,0.6702
0.4556,0.4252,0.6515,0.4909,0.2758,0.1748,0.3442,1.1883,0.5084,0.4486
0.7146,0.5446,0.4037,0.5333,0.3262,0.2072,0.5101,0.3180,0.2254,0.1947
0.5401,0.4139,0.2459,0.4865,0.8219,0.6831,0.2171,0.2237,0.2751,0.3048
0.1693,-0.0808,0.3286,0.1120,0.1261,0.1690,-0.0255,0.5460,0.2791,0.3879
-0.2092,-0.1106,0.3085,-0.1272,-0.6750,-0.2590,0.0674,0.4025,0.1200,0.0761
-0.1017,0.4430,0.2451,-0.5131,-0.0277,0.1423,0.3725,0.4386,-0.0196,-0.1377
-0.5991,-0.3404,-0.1792,-0.5248,-0.3922,-0.5186,0.6322,0.5950,-0.4140,-0.3957
-0.7087,-0.3444,-0.7734,-1.1879,-0.2468,-1.0078,0.3763,-0.2361,-0.6996,-0.6633
-0.8290,-0.5112,-0.9881,-1.2842,-0.3819,-0.6301,-1.4921,-0.6971,-0.3426,-0.2873
