IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.9049,0.4603,0.2398,0.0087,0.8393,1.1538,0.0690,-0.5520,0.8926,0.9769
-0.1994,-0.2698,0.0459,0.1796,0.2636,0.1576,0.5096,0.0289,-0.0320,0.0377
-0.3988,-0.5908,-0.4613,-0.5488,-0.8057,-0.5305,-0.2317,0.0650,-0.0746,-0.1011
-0.5870,-0.5006,-0.2157,-0.1647,-0.0840,-0.2222,0.3524,-0.6631,-0.4220,-0.4934
-1.0182,-0.7803,-0.6869,-0.7069,-0.4371,-0.8412,-0.0339,-1.1350,-0.2268,-0.3182
-0.4065,-0.5717,-0.2767,-0.6943,-0.7291,-0.2926,0.9800,-0.7160,0.5583,0.2691
-0.6061,-0.7935,-0.7806,-1.2652,-1.1179,-0.7862,1.5759,-0.0079,-0.4646,-0.3536
1.0020,-0.8839,-1.7676,-1.7069,-1.0705,-0.0170,-0.3031,-0.4159,0.4032,0.5161
0.4777,-0.3445,-0.4975,-0.9511,-0.7956,0.3131,-0.3750,-1.2578,0.3395,0.4270
-0.5843,-0.6397,-0.7381,-1.2123,-0.7086,-0.5484,-0.5420,-1.3734,-0.5522,-0.2633
0.3564,0.0485,-0.5774,-0.6738,-0.6354,-0.0247,-1.1424,-0.1978,0.4871,0.6445
0.3149,0.2310,0.5405,0.5766,0.2411,0.0792,-1.4824,0.2721,0.0470,0.5389
0.1695,0.7134,0.1665,0.3099,0.6376,0.0187,-1.8281,-0.5392,-0.4189,-0.2365
0.5900,0.9099,0.4763,0.3690,1.0171,0.5841,-1.5073,-0.0846,0.0741,-0.1384
0.0781,0.8235,0.4326,0.1756,1.0476,0.1273,-0.7921,0.3487,-0.0530,-0.3303
0.6922,0.3818,0.3545,0.1761,0.4540,0.5621,-0.7579,0.5182,0.2023,-0.1731
0.2440,-0.0427,0.4904,0.6756,0.2554,0.4283,0.1269,0.1105,-0.7626,-0.7730
0.2175,0.1108,0.0856,0.1161,0.3812,0.0686,-0.0802,-0.0258,-0.8283,-0.9099
0.6187,0.8461,0.8052,0.7790,0.4824,-0.0195,0.4541,-0.0835,-0.2951,-0.1402
0.0809,0.3189,0.7928,1.0449,0.4262,-0.5035,-0.0187,-0.7758,-0.7321,-0.6226
0.5814,0.7130,0.5222,0.5901,0.4363,0.4417,-0.7921,0.0119,0.1377,0.3488
-0.3462,0.2646,1.2184,1.0269,0.1467,0.0686,0.3886,1.0195,0.0942,0.4426
-0.5398,0.1359,1.1165,0.6007,-0.4792,-0.4042,0.5558,0.5396,1.1632,1.0841
-0.7669,-0.0947,1.2925,0.7969,-0.1980,-0.3847,1.0047,1.1934,0.4905,0.2515
-0.2506,0.2580,0.8370,0.1741,0.3029,-0.2450,1.2884,0.8487,0.6373,0.1418
-0.5716,0.2842,0.5422,-0.2521,0.3353,-0.2223,1.6172,1.0640,0.6729,0.1265
-0.6992,-0.2820,-0.5113,-0.5757,0.0644,-0.3156,1.7713,0.5656,-0.1772,-0.5764
0.2861,0.2806,-0.5612,-0.7863,0.2463,0.0878,0.3059,-0.0282,0.5607,0.3793
-0.1281,0.1387,-0.1530,-0.0160,0.5757,0.0549,-0.7074,-0.1962,-0.3144,-0.3949
-0.1382,0.1577,-0.4781,-0.2935,0.1980,0.0991,-1.3103,-0.1882,-0.7624,-0.6566
-0.6060,-0.4853,-0.2582,-0.0142,0.3572,0.0943,-1.7778,-1.0203,-1.1036,-0.9776
0.2602,-0.3930,0.2533,0.1969,-0.0391,0.6769,-1.5010,-0.4296,-0.9488,-0.7207
-0.0136,-0.7313,0.5651,0.9267,-0.0499,0.6305,-0.0858,-0.4787,-1.2175,-1.0195
-0.3461,-0.1446,0.0037,0.0695,-0.3560,-0.3547,-1.2657,-0.2798,-0.5483,-0.3699
-0.3075,0.0370,0.5253,0.1980,-0.3542,-0.4350,-0.6442,0.1454,-0.0392,-0.1985
-0.7854,-0.6725,-0.0235,-0.2174,-0.7481,-0.3627,-0.1064,0.3972,-0.1013,-0.0563
-0.5097,-0.2714,-0.0106,-0.3283,-0.6430,-0.0516,1.0527,-0.2409,0.7135,0.6025
-0.5545,0.1185,0.3384,0.3103,0.1964,0.1224,0.3644,-0.9096,0.3990,0.3399
0.1804,0.6930,0.6635,0.8857,0.6906,0.2577,-0.3289,0.4433,0.6263,0.8266
