IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.2594,0.9957,-0.5940,-0.7804,1.5127,1.7339,-1.5307,-1.9114,0.7180,0.4645
1.2163,1.2895,-0.4887,-0.3413,1.1401,1.3226,-0.3443,-1.2480,0.9085,0.5322
0.7996,0.4668,-0.4044,-0.5355,0.7012,1.2595,-0.7622,-1.6665,0.2002,0.0187
0.1835,-0.0925,0.1313,-0.1462,0.9366,0.6571,-0.7327,-1.0273,-0.1525,-0.1178
-0.2745,-0.0883,0.6513,0.5014,0.5440,0.1997,-0.5464,0.0071,-0.1765,-0.3563
0.0719,0.0744,0.8471,0.3512,0.3571,-0.1021,-0.3129,0.0755,0.6081,0.6704
0.1052,0.0156,0.3861,0.2474,-0.0370,-0.2828,-0.4496,-0.2005,0.4229,0.3307
0.3797,-0.0841,0.0712,0.0023,-0.1099,-0.7178,-0.7388,-0.2895,0.2400,0.3585
0.3049,-0.1455,0.0990,-0.0273,-0.0566,-0.4022,-0.2785,-0.3467,-0.5108,-0.3114
1.1435,0.7282,-0.2351,-0.0993,0.6064,-0.0273,-0.1215,-0.7607,0.2074,0.4715
1.2242,0.9977,-0.5801,0.3940,0.7501,0.5945,-0.4242,-0.3469,-0.2876,-0.0168
1.5288,1.1620,-0.4052,-0.3799,0.5698,0.5619,-0.9822,0.1260,-0.0176,0.2463
0.6404,0.8765,-0.1076,0.3424,0.3293,0.2508,-0.9664,-0.4143,-0.3910,-0.1424
-0.2601,-0.2557,-0.3918,-0.1976,-0.4392,-0.0202,-0.9047,-0.9524,-0.7020,-0.4711
-1.1389,-1.3999,-1.2866,-0.6193,-1.4967,-0.4036,-1.0491,-0.8983,-0.8940,-0.4394
-0.7411,-1.6223,-1.3239,-0.5220,-1.4848,-0.3254,-0.3559,-1.0450,-0.5716,-0.3339
-0.5695,-0.9063,-0.1995,-0.0080,-0.9083,-0.2787,0.0183,0.1220,-0.3163,-0.4555
-0.3637,-0.6417,-0.4003,-0.1337,-1.0004,-0.6932,0.2667,0.3068,-0.5824,-0.9018
-0.2174,-0.7102,0.0213,0.1932,-0.8018,-0.0701,-0.1998,0.4753,-0.4719,-0.2668
-0.2801,-0.9703,0.2592,0.6856,-0.5572,0.2311,0.0979,0.6654,-0.2601,-0.0538
-0.4654,-0.9508,0.4478,1.4776,-0.4418,0.4860,0.5903,0.9747,-0.1779,0.2857
-0.9402,-0.8871,0.6535,1.4716,-0.3912,0.0683,0.2568,0.4561,-0.0528,0.4255
-0.6735,-0.7953,0.6066,0.9492,-0.2354,0.0780,-0.0744,-0.2405,0.1993,0.5427
-0.8182,-0.6096,0.1709,0.7921,-0.4376,-0.1911,-0.6421,-0.4769,-0.0464,0.0637
-0.8939,-0.5066,-0.4134,0.0071,-0.4290,-0.1813,0.4175,-0.4008,-0.1624,-0.0155
-0.5925,-0.4635,-0.0305,0.2480,-0.3842,-0.1687,0.9938,0.5823,-0.0673,0.0688
-0.8082,-0.0634,0.3404,-0.0101,-0.2438,-0.5452,1.0744,1.0346,-0.0649,-0.0014
-1.0404,-0.2002,0.5166,-0.2540,-0.3200,-0.8561,1.9089,1.4140,-0.1105,-0.3344
-0.8483,-0.3820,0.1435,-0.5935,-0.5310,-1.2752,1.1869,0.5951,-0.0936,-0.9078
-0.4216,-0.0862,0.0645,-0.2967,-0.3720,-1.3387,0.8383,0.2412,0.0043,-0.6147
-0.2521,-0.2451,-0.2683,-0.5795,-0.4340,-1.0707,1.5984,0.5629,0.2459,-0.4616
