IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.1249,-0.1002,0.7311,1.3279,1.1318,0.1911,-1.0359,-0.1418,1.0145,0.5973
0.3794,0.6857,0.4749,0.6964,1.0687,0.9824,0.3443,0.7199,0.8521,0.7597
0.6057,0.6815,1.2484,1.4697,0.3727,0.2236,1.0973,0.4839,0.8934,0.8119
-0.1111,-0.3218,0.0465,-0.1453,-0.3766,-0.0772,0.0746,-0.4150,-0.2967,-0.2196
-0.2671,-0.7159,-0.3930,-0.9547,-0.3818,-0.6097,-0.2082,-0.1984,-0.6259,-0.6257
-0.6171,-0.8981,-0.7184,-0.9098,-0.5584,-0.7001,-0.5501,-0.0822,-0.8478,-0.8418
-0.6514,-0.8233,-0.6681,-0.8478,-0.8494,-0.4749,-0.8456,-0.6630,-0.7122,-0.5335
-0.4006,-0.7243,-0.1827,-0.2923,-0.4264,-0.0647,-0.7816,-0.5377,-0.2700,-0.1814
-0.1786,-0.4474,0.1453,-0.1027,-0.4188,0.0041,-0.3602,-0.4807,-0.0742,0.2281
0.1498,-0.0196,0.5554,0.5231,-0.1610,-0.1823,0.5402,-0.1139,0.0385,0.1011
-0.2202,0.3200,0.5824,0.9072,0.5080,0.8019,-0.1657,-0.0046,0.0188,-0.1836
0.1624,0.4076,0.4024,0.2447,0.5877,0.4720,-0.3878,0.0088,0.1650,-0.1658
0.5296,0.5416,0.0920,-0.0174,0.7407,0.2408,0.8490,0.5966,0.5074,0.5270
0.3202,0.1147,-0.2389,0.0162,0.3569,0.6536,-0.6878,0.1858,0.1185,0.3495
0.4076,-0.0263,-0.1934,-0.2882,-0.1734,0.3238,0.4313,0.8974,0.2131,0.4284
-0.0635,0.0550,0.3824,-0.0452,-0.6379,-0.3052,-0.3474,0.4629,-0.2101,-0.0841
-0.9092,0.1436,0.7117,0.3855,-0.0736,-0.6036,0.1093,0.2456,0.0706,-0.2252
-0.7672,-0.1782,0.0912,0.1504,0.4349,-0.2219,-0.5252,-0.3665,-0.4716,-0.6532
-0.0737,0.2082,-0.3905,-0.3839,-0.0198,-0.1095,0.1470,0.2242,-0.0245,-0.2466
0.5721,0.5978,-0.4625,-0.1987,0.3673,0.4370,-0.4393,0.0756,0.2215,0.1432
0.5519,0.7416,-0.2637,0.0538,0.5778,0.9191,0.2187,0.8492,0.6312,0.5431
0.5882,0.5311,-0.1124,0.2823,0.7818,1.4721,0.5925,0.7693,0.4837,0.2838
0.7539,0.5775,0.0017,0.5491,0.9344,1.0438,1.0894,0.3447,0.5938,0.7041
0.6447,0.9611,0.1289,0.8112,1.1031,1.2211,0.1099,0.2842,0.9705,0.7883
0.4109,1.1576,0.4585,0.6761,1.0244,0.9498,0.0102,0.9447,1.1004,0.9944
0.0070,0.7893,0.3891,-0.0970,0.1863,-0.3481,0.2831,0.1614,0.5108,0.4922
-0.6000,-0.1517,-0.4519,-1.2396,-0.7582,-0.9742,-0.7234,-0.6809,-0.7704,-0.9948
-0.8788,-0.5794,-0.9987,-1.0064,-0.4724,-0.5730,-0.3987,-0.1222,-0.5639,-0.8551
0.0595,0.1419,-0.6015,-0.5740,-0.1423,0.0424,-0.9463,-0.7445,-0.1445,-0.2662
0.8427,0.3405,-0.3145,-0.2709,0.4005,0.4242,-0.1974,-0.6945,0.4912,0.3657
0.7532,0.7018,-0.4584,0.0781,0.7241,1.1768,-0.3669,0.0410,0.6857,0.6149
1.0421,0.9877,-0.1782,0.3088,0.8986,0.9461,0.6568,0.2891,1.1145,0.8686
0.7322,0.8172,-0.0505,0.5683,0.4885,0.9383,0.9691,0.1622,0.8319,0.4834
0.0629,0.0049,-0.6034,-0.0502,0.0293,0.5522,0.2635,0.2560,0.0847,-0.0588
-0.3351,-0.7419,-0.6202,-0.6566,-0.5882,-0.3008,0.3479,-0.0224,-0.3978,-0.2717
-0.1418,-0.6567,-0.6814,-0.9100,-0.5820,-1.3182,0.1282,-0.2090,-1.0293,-0.4499
-0.7680,-0.5357,-0.4483,-0.9433,-0.7789,-1.4025,0.2039,0.3314,-1.1489,-0.9655
-0.9832,-0.7794,-0.7695,-1.4590,-0.7225,-1.4564,0.0163,-0.4854,-1.3683,-1.3347
-0.9176,-0.6457,-0.5184,-0.8783,-0.4658,-1.3915,-0.2538,-0.6284,-1.2801,-1.2202
-1.1013,-0.4554,-0.6455,-0.5406,-0.3185,-0.8748,0.5241,-0.4431,-1.0947,-0.7485
-0.6909,-0.8085,-0.5117,-1.1141,-0.5208,-0.5938,0.4547,0.0623,-0.9223,-0.3203
-0.2246,-1.1307,-0.4109,-0.5912,-0.8009,-0.6058,-1.0715,-0.2656,-0.6354,0.0182
0.0764,-0.4480,-0.3664,-0.1817,-0.8566,-0.5214,0.5976,-0.2183,-0.3369,-0.0727
-0.1200,-0.2429,-0.1805,0.3796,-0.8984,-0.6911,0.1374,-0.4561,0.1578,0.1104
0.2716,0.3233,0.6648,0.4746,-0.2977,0.1103,0.0810,-0.2727,0.7136,0.6371
-0.0488,0.2294,0.5093,0.3834,-0.0613,0.0958,0.3937,-0.6186,0.5985,0.4189
0.2426,0.4813,0.0746,0.1507,-0.3709,-0.3206,0.3624,-0.6399,0.0410,0.1235
0.3015,-0.0248,-0.1522,0.3229,-0.4662,-0.0763,0.3950,-0.5847,-0.8456,-0.5111
0.2329,-0.1498,-0.2333,0.1115,-0.6578,0.0781,-0.0305,0.1422,-1.3121,-0.6571
0.5656,-0.4709,-0.2775,0.0490,-0.4117,0.6574,-0.0453,-0.1833,-1.5787,-0.7746
1.0925,-0.3290,-0.0633,0.5106,-0.2210,0.4290,-0.1076,-0.2429,-0.8538,-0.3670
1.2588,0.2228,0.4802,0.8766,-0.2822,1.4420,-0.3493,0.4607,-0.1907,0.2853
0.9980,0.3191,0.5369,1.0163,-0.0864,1.1523,0.5107,0.1962,0.3430,0.5925
0.2528,0.1090,0.4869,0.2118,0.2010,-0.0836,-0.0191,-0.5614,0.7197,0.7856
-0.8148,-0.1274,0.4071,0.0939,-0.0870,-0.8204,-0.4134,-0.4918,0.7434,0.2417
-1.5720,-0.0137,0.8204,0.7307,0.5858,-0.5622,-0.1909,-1.0725,0.6452,-0.3135
-1.1674,0.1401,0.8872,0.4172,0.4537,-0.8384,-0.6354,-2.0035,0.0220,-0.6334
-1.3215,0.1938,0.9120,0.4645,0.4664,-1.0067,-0.1857,-0.9867,0.0933,-0.5441
-0.6192,0.1800,0.1291,0.0477,0.1583,-0.6195,-0.5024,-0.8552,-0.0506,-0.4143
-0.1391,-0.3323,-0.4203,-0.5312,-0.4414,-0.4915,-0.8195,-0.2559,-0.1600,0.1687
-0.3065,-0.6770,-0.2262,0.0206,-0.5640,-0.7273,0.2351,-0.9911,-0.6179,-0.2655
-0.6408,-0.9529,0.0181,0.1049,-1.3855,-0.7078,-0.2841,-0.4232,-0.8626,-0.3712
-0.3741,-1.0944,-1.1242,-0.8967,-1.5935,-0.8377,0.0733,0.0860,-0.6181,-0.5607
-0.4811,-0.8021,-0.3227,-0.6552,-1.1896,-1.3715,1.1946,0.0326,-0.0487,0.0243
-0.1259,-0.2331,0.0859,-0.0690,-1.0067,-0.6572,0.9162,0.8323,0.2663,0.1970
0.2635,0.0490,-0.0902,-0.0815,-0.9463,-0.3085,0.3979,0.6024,0.2718,0.3342
0.7225,0.1246,-0.2930,-0.5407,-0.7742,-0.3039,0.5844,1.5965,0.2503,0.3696
0.5245,0.0061,-0.2977,-0.7606,-0.2663,0.1258,1.3724,2.1085,0.1812,0.5237
0.8722,0.2179,-0.0881,0.0792,-0.1499,-0.5120,1.2052,1.2801,0.5043,0.4022
0.8379,0.4588,0.8481,1.2540,0.2300,-0.0401,0.6081,1.2655,0.8769,0.6513
0.7151,0.8437,1.3178,1.5762,1.3503,0.4811,1.4720,1.1805,1.3818,1.1713
0.5607,0.7472,1.1951,1.2328,0.9824,0.4945,1.4350,0.8216,1.1901,0.8448
0.2838,0.5981,0.6013,0.5976,0.8013,-0.2028,1.1030,0.1169,1.0904,0.9430
0.0041,0.7239,0.7320,0.9378,0.5941,0.1752,0.4027,0.4693,0.9585,0.5385
0.3365,0.6702,0.8959,1.0539,0.6470,0.5580,1.1897,0.6518,0.8348,0.5501
0.6429,1.2038,1.8538,1.6349,1.3960,0.7930,1.0469,0.8984,1.1441,0.8079
1.4239,1.5719,2.2349,2.4193,1.6209,1.4487,1.0208,1.0854,1.5165,1.3659
1.6751,1.6303,2.1472,2.1947,1.5733,1.5948,1.4741,1.8439,1.8187,1.8573
1.4308,1.1956,2.1829,2.0202,1.6548,1.2935,0.6623,1.7133,1.5871,1.8358
0.6024,0.3813,1.2082,1.5038,1.1618,0.6440,0.2375,0.8645,1.2923,1.6941
0.1574,-0.1303,0.5935,0.5028,0.4355,0.2524,0.6836,-0.2348,0.6550,0.9991
0.3841,0.0064,-0.3943,-0.3977,-0.4209,-0.7713,-0.4580,0.3236,0.2202,0.1837
0.1716,-0.3377,-0.9206,-0.6953,-0.6164,-0.0303,-0.3270,0.4126,-0.1862,-0.0444
0.5609,-0.0160,-0.9810,-0.8762,-0.3455,0.3569,0.0392,0.4864,0.0015,0.4099
0.2000,0.2238,0.1865,-0.0468,0.0131,0.0599,-0.0369,-0.1350,0.6038,0.6502
