IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.7430,0.7624,1.3364,1.5025,0.8660,1.3075,0.5159,0.3980,1.1748,1.0426
0.2541,0.1812,1.2223,1.2956,0.6403,1.2915,0.6384,0.2080,0.2170,0.2149
0.1117,-0.2352,-0.4305,0.4454,0.0873,0.8102,-0.0452,-0.3615,-0.1631,0.3655
-0.1896,-0.2853,0.0697,0.4089,0.0392,0.4102,0.2921,-0.3966,0.1146,0.3114
-0.4201,-0.5582,-0.1127,0.2944,0.4158,0.1564,0.5728,-0.6362,-0.5498,-0.4223
-0.5633,-0.1755,0.0456,0.6440,0.7141,0.0986,-0.5212,-0.9852,-0.3015,-0.3731
-0.5090,-0.1820,1.0705,1.3198,0.4956,0.5329,-0.3554,-0.6278,-0.3459,-0.3084
-0.6060,-0.7158,0.0499,0.4902,-0.2471,0.2092,-1.5344,-0.4675,-0.4673,-0.2176
-0.4479,-1.3419,0.3243,1.1033,-0.6613,0.0400,-1.4886,-0.3900,-0.6945,-0.3349
-1.1462,-1.5685,-0.7517,0.4705,-0.7055,-0.1954,-2.1235,-1.3817,-0.5574,-0.3801
-0.6098,-1.3425,-1.9986,-1.3531,-0.7275,-0.9723,-2.9103,-1.9109,-0.5337,-0.2959
-0.2757,-0.8016,-1.2154,-0.9595,-1.5841,-1.3025,-1.1636,-0.3125,-0.3582,-0.0586
-0.5886,-0.6340,-0.4821,-0.4123,-0.9533,-1.1213,0.2859,-0.1646,-0.2225,-0.3363
-0.3959,-0.5349,-0.5496,-0.2294,-1.5208,-1.3254,0.2243,0.0863,-0.1598,-0.0752
-0.1782,-0.5538,-0.5203,-0.5638,-0.9600,-0.8506,0.5143,0.0013,-0.1223,-0.0317
-0.2921,-0.2973,-0.1479,-0.2462,-0.4077,-0.6744,0.4120,-0.8137,-0.3745,-0.3735
-0.3951,-0.0708,-0.7520,-0.4869,-0.5729,-0.8370,-0.3644,-0.5821,-0.4799,-0.3034
-1.0576,-0.3884,-1.1637,-1.0937,-0.5973,-1.1443,-0.5742,-0.6488,-0.6192,-0.4131
-0.8677,-0.1748,-0.5740,-0.8858,-0.4879,-0.9269,0.0929,-0.3465,-0.6544,-0.6362
-0.3155,0.2052,-0.8370,-0.5740,-0.4018,-1.0060,0.2230,-1.2762,-0.3409,-0.1087
-0.2636,0.6283,-0.3700,-0.4977,0.5783,0.1183,0.1247,-0.0416,-0.3124,-0.2398
0.0985,0.7010,0.1137,-0.1707,0.9162,0.6758,0.5195,-0.5588,-0.1734,-0.3954
-0.0493,0.3377,0.1047,0.0500,0.5467,0.1511,0.1471,-0.2212,0.1179,-0.0512
-0.2813,0.1288,0.4752,0.5821,0.1549,-0.0429,0.3170,0.3981,-0.0118,-0.0854
-0.3310,-0.3837,-0.0079,-0.1318,-0.1866,-0.2362,0.3254,-0.1730,-0.1779,-0.3008
-0.6762,-0.2194,-0.5449,-0.5783,-0.4530,-0.8099,-0.9480,-0.9508,-0.3437,-0.5583
-0.8939,0.0204,-0.5334,-0.6596,0.2577,-0.2343,-0.6671,-0.8784,-0.2425,-0.5798
-0.6955,-0.2026,0.1111,-0.2505,0.3225,0.0691,0.3247,-0.5483,-0.4604,-0.4308
-0.0929,-0.2580,0.2700,0.0061,-0.5370,0.0060,0.5518,-0.7811,-0.0904,-0.1009
0.6194,0.2586,1.0691,0.5964,0.4123,0.6485,0.5937,0.6828,0.1784,0.1986
0.9408,0.2080,1.1668,0.8277,0.7077,0.7193,-0.2667,0.8400,0.3929,0.3141
0.8406,0.2190,1.1868,0.6302,0.1537,0.3810,0.1762,0.1207,0.3551,0.1784
0.1859,-0.0722,0.8753,0.3975,0.1956,0.1819,0.8530,-0.0528,0.0968,-0.1485
0.3289,0.7277,0.5072,-0.0812,-0.2364,-0.3480,0.5635,0.1808,-0.2246,-0.5966
-0.1037,0.8259,0.0359,-0.2827,0.1118,-0.1725,-0.1769,-0.1505,0.0385,-0.3835
-0.6548,0.6619,0.1763,-0.1456,0.8287,0.2502,-0.4904,-0.4447,-0.2451,-0.7487
-0.3427,0.5440,0.3254,-0.1508,0.7407,0.2113,-0.7903,-0.3428,-0.0591,-0.3974
0.1772,0.2884,0.4224,0.1692,0.0997,-0.0141,0.6266,-0.2692,0.0358,-0.2042
0.0198,-0.1541,0.7558,0.5298,-0.0073,0.3231,-0.1446,0.1572,0.1535,-0.1539
0.4535,-0.3536,0.9146,0.7030,-0.5716,0.1134,-0.2491,0.1030,0.0860,0.1330
0.4810,-0.5129,0.8401,0.5633,-0.4305,0.1442,-0.5470,0.4932,-0.0428,-0.0855
0.2965,-0.2464,0.8655,0.4602,-0.1089,0.6194,0.1342,1.0080,-0.1754,-0.3455
0.3675,-0.3387,0.5294,0.2081,-0.1500,-0.0866,-0.0547,0.5987,-0.2912,-0.6543
0.4455,-0.1293,0.3009,-0.0221,0.0330,-0.5885,-0.1316,0.3528,-0.1734,-0.4854
0.3788,0.0239,0.3539,0.0086,0.5808,-0.3278,0.3532,-0.2108,-0.0202,-0.3195
1.2956,0.6784,0.1448,0.0488,0.3729,0.0469,0.3576,0.9704,0.3815,0.0331
0.5042,0.8989,-0.2860,-0.2169,0.5244,0.2460,-0.5137,1.1640,0.8330,0.4932
0.3614,0.7413,-0.0357,-0.1302,0.7976,0.4539,0.5370,0.3750,0.5847,0.5198
1.1565,0.6097,0.3143,0.3843,0.1293,0.2722,-0.0719,0.5069,0.8708,0.9290
1.1223,0.6160,0.8529,0.7204,0.3961,0.5594,0.4381,1.3410,0.9390,0.9667
0.7240,0.3262,0.7102,0.6858,0.3428,0.4989,0.9074,0.9864,0.6189,0.7201
0.9683,0.4704,0.2839,0.4049,0.3218,0.3976,-0.2619,0.0796,0.7394,1.0256
1.0093,0.2985,0.7863,0.6834,0.6142,1.0953,0.9930,1.0801,0.6838,0.9442
0.8417,-0.2142,0.3723,0.2758,0.3101,0.7728,0.3712,0.8434,0.1169,0.5752
-0.0229,-0.5759,-0.5128,-0.5302,-0.5391,-0.5775,-0.1416,-0.6261,-0.0427,-0.0237
-0.3996,-0.7398,-0.5891,-0.6569,-0.4070,-0.4804,-0.7596,0.0502,-0.4760,-0.2790
0.3820,-0.5219,-0.2043,-0.3398,-0.2996,0.0392,1.4543,0.6614,-0.4871,-0.0227
0.6716,-0.3980,-0.2257,-0.0500,-0.0037,0.2377,-0.6747,1.0178,0.0427,0.3313
0.6269,-0.4088,-0.2329,0.1947,-0.1223,0.3514,0.1871,1.4081,-0.2019,0.0782
0.9744,0.3279,-0.3056,-0.0292,0.1200,0.0753,1.3477,1.3309,0.3608,0.4349
1.2260,0.8189,0.4248,0.3856,0.9402,0.6073,0.0441,0.9411,0.7800,0.6528
1.2503,0.8656,0.9267,0.8537,1.2371,1.0629,1.5561,1.3201,0.6412,0.7038
1.0896,0.6916,0.3275,0.3238,0.3935,0.6936,0.6890,0.9422,0.6468,0.8955
0.3182,-0.0005,0.1904,-0.0165,-0.0557,0.2553,0.6916,1.0394,0.6607,0.6976
0.2786,-0.3425,-0.0475,-0.3755,-0.6762,-0.2897,0.4842,0.7286,0.3676,0.5273
0.4217,-0.2010,-0.5140,-0.3515,-0.8663,-0.5084,-1.5224,0.2740,0.4931,0.8067
0.2490,0.2826,-0.4948,-0.0557,-0.0131,0.0063,-0.1061,0.5835,0.5345,0.6753
0.5254,0.0932,-0.1904,-0.0698,0.3895,0.3910,0.1898,0.3097,0.6369,0.5394
0.1415,0.2758,-0.4349,-0.2286,-0.1353,0.1207,-1.2653,0.0256,0.5985,0.3978
-0.4013,0.2612,-0.0334,-0.3427,0.1809,-0.2423,-0.0994,0.5197,0.3162,0.1361
-0.5821,0.5941,-0.4172,-0.9146,-0.2115,-0.4202,-0.9138,0.1747,0.4877,0.5081
