IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.3220,0.9848,-0.0876,0.2101,1.0571,2.0469,-0.3711,-0.4354,1.0948,0.9492
0.1665,-0.3063,0.2161,0.4199,0.0353,0.7393,-0.9652,-0.6061,0.4459,0.6262
-0.2789,-0.7045,-0.1693,0.1398,-0.8094,-0.0733,-0.0258,-0.7359,-0.3741,-0.3840
0.0088,-0.2242,-0.6505,-0.3100,-0.0315,0.2359,0.4456,-0.7700,0.0791,0.2614
-0.1468,-0.3176,-1.0707,-1.1303,0.4577,0.2791,-1.3743,-0.0206,-0.6423,-0.6236
0.2042,0.0681,-0.8864,-0.8944,0.1924,0.2437,-0.4073,-1.0336,-0.0487,-0.0225
-0.3046,-0.1382,-0.3920,-0.9106,-0.1665,-0.1083,-0.7835,-0.9126,-0.6201,-0.6674
-0.1101,-0.5418,-0.1525,-0.3040,-0.2173,0.0815,-0.3603,-0.8039,-0.8718,-0.9319
0.1948,-0.5447,-0.8570,-0.6647,-0.3869,0.1392,-0.3660,-1.6304,-0.5044,-0.4808
0.4583,-0.3229,-0.7638,-0.2342,-0.0997,0.3769,0.2731,-0.7639,-0.1265,-0.2059
0.2143,-0.5986,-1.0940,-0.8025,-0.4315,0.2537,-1.0800,-1.0331,-0.2061,-0.3150
0.0306,-1.0594,-0.2291,0.0192,-1.0954,-0.2124,-1.5104,-1.3833,-0.7645,-0.7380
-0.3396,-0.7602,-0.0499,-0.2413,-0.1890,-0.3074,-0.4084,-1.1471,-0.6351,-0.3750
-0.2007,0.1270,0.5056,0.0573,0.3062,0.0032,-1.0376,-0.4209,-0.1220,-0.0208
0.3956,0.6560,0.1575,0.2559,0.3930,0.0457,-0.2955,0.1532,0.8937,0.7171
0.2857,0.6609,0.5457,0.3395,0.2718,0.1957,0.6052,0.6096,0.6452,0.5946
0.5240,0.6856,1.1838,0.8791,0.9562,0.6827,0.4599,0.6999,1.1272,0.6713
0.1011,0.8732,1.0502,0.7017,1.2235,0.7077,1.2299,0.6695,1.1883,0.8244
-0.2198,0.4795,1.3150,0.8969,0.9198,0.6169,1.0070,0.6211,0.3746,-0.1261
-0.3261,0.3806,0.7106,0.5203,0.5774,-0.3696,0.9227,-0.0013,0.4287,0.0885
-0.8610,-0.0730,0.5968,0.5354,-0.3055,-0.3751,-0.2766,0.3429,-0.1870,-0.1676
-0.9182,-0.3372,0.0388,0.1839,-0.7800,-0.9497,0.3679,-0.0446,-0.4979,-0.6054
-0.8938,-0.8738,-0.9353,-0.5898,-1.0056,-1.0630,0.1102,-0.4933,-0.9704,-1.0674
-0.2234,-0.7783,-0.1719,-0.2739,-0.7430,-0.3706,-0.0639,-0.4065,-1.2701,-0.9035
0.6555,0.1174,0.3492,0.5152,0.0911,0.3020,0.0711,0.1373,-0.1018,0.3846
0.3624,0.2413,0.5698,0.5010,-0.0393,0.2955,-0.1089,0.4300,0.0609,0.1570
-0.4756,-0.1300,0.1083,-0.0844,-0.6914,-0.5443,0.1575,0.6595,-0.5089,-0.1475
-1.3183,-0.5971,-0.5821,-0.7168,-0.6998,-1.0337,-0.9224,0.3148,-0.4824,-0.4372
-1.4765,-0.8735,-0.3375,-0.4185,-0.7517,-0.9053,-1.1359,-0.4514,-1.0040,-0.8799
-1.1185,-0.2362,-0.2461,-0.3864,-0.6810,-1.1757,-0.1321,-0.5277,-0.6347,-0.5315
-0.6451,-0.1677,-0.3406,-0.4003,-0.0453,-0.5071,-0.6928,-0.1149,-0.3642,-0.5191
-0.2236,-0.0277,0.1803,-0.4340,-0.3702,-0.2844,0.5563,0.0556,-0.3314,-0.4374
0.2227,0.1856,0.4381,0.5290,-0.3357,0.0700,1.1237,1.1284,0.5606,0.4443
-0.2102,0.2420,0.0442,0.1350,-0.4516,-0.3631,0.8094,1.0760,0.5101,0.6507
-0.0417,0.3182,0.4792,0.5757,-0.3172,-0.3888,1.4257,1.4460,0.2432,0.2060
0.2321,0.1798,-0.3418,0.2759,-0.6356,-0.7768,0.3457,1.1488,0.1073,0.2870
-0.2677,-0.3898,-0.1848,0.2874,-0.7710,-0.4437,0.6056,1.1377,-0.5536,-0.2869
0.3281,0.0497,-0.2499,0.0947,-0.4641,0.1544,1.4543,1.3627,-0.0409,0.0398
-0.0173,0.3185,-0.0367,0.2338,-0.2047,0.2098,1.5086,1.6117,-0.1550,-0.2318
-0.8483,0.1084,-0.2046,0.0603,-0.5085,-0.6162,1.5508,0.9603,-0.3910,-0.6082
-0.9912,-0.6408,0.0869,0.2928,-0.8219,-1.1676,0.1676,0.3622,-0.3246,-0.4019
-0.6358,-0.4067,0.5617,0.6165,-0.2112,-0.7589,0.1532,-0.1358,0.1127,0.1171
-0.0437,0.0252,1.2477,0.7211,-0.0131,-0.2336,-0.8500,0.6817,0.4506,0.4284
0.2462,0.1709,0.3123,0.4346,0.1858,-0.3726,-0.7852,1.3372,0.7180,0.9842
-0.2964,-0.3524,0.3429,0.4320,-0.5731,-0.4499,-0.4763,1.4980,-0.0970,0.0319
0.1900,-0.2521,-0.2825,0.0114,-0.5403,-0.7867,-0.6012,-0.0529,-0.1713,-0.2077
-0.2566,-0.2896,0.1651,0.1397,-0.4685,-0.5332,-0.7686,0.1719,-0.8180,-0.9059
0.1907,0.1660,0.2723,0.2403,-0.3213,-0.3244,-0.4660,0.1922,0.0578,0.0029
0.5157,0.3799,0.1855,0.2761,-0.0920,0.1972,-0.9604,1.0104,0.1957,0.4799
0.2831,0.5546,-0.3523,-0.1559,-0.3177,-0.0151,-0.3432,0.9835,-0.0215,0.1096
0.2531,0.3891,-1.0397,-0.5726,-0.0942,0.3471,-1.4909,0.7746,0.0863,0.0831
0.7083,0.6116,-0.6803,0.0286,-0.0342,0.5730,-0.8044,1.4330,0.1583,0.2685
0.7094,0.3410,-0.2383,0.3762,0.2254,0.8726,0.2958,1.0307,0.5824,0.8209
0.8918,0.2439,-0.8936,0.0933,-0.0887,0.5330,-0.0218,1.3523,0.2945,0.8418
0.8002,0.0741,-0.2194,0.4567,-0.0528,0.2526,-1.3179,1.5275,0.1674,0.5209
0.2990,-0.3202,-0.3279,0.0623,-0.1307,-0.1230,-0.9611,0.4930,0.0058,0.5787
-0.0072,-0.2533,1.0870,1.0101,-0.1250,-0.1233,0.7744,0.0338,-0.2177,-0.1775
0.6021,0.2006,0.8034,0.8864,0.5126,0.0046,-0.5861,-0.5807,0.5357,0.5768
0.2015,0.3183,0.3541,0.3647,0.7461,0.3866,-0.7409,-0.8272,-0.0624,-0.3036
0.4569,0.3505,0.3103,0.1731,1.0396,0.2322,-0.0091,-0.8516,-0.2089,-0.4605
0.9143,0.2439,-0.3095,-0.5351,1.0566,0.4863,-0.1531,-1.1336,-0.1928,-0.4164
0.6684,-0.2281,0.4654,0.4530,0.2058,0.6262,-0.3482,-0.3118,-0.2203,-0.2245
0.9512,0.4180,0.2044,0.3072,0.1727,0.3452,0.6030,0.3603,0.6253,0.6520
0.3294,0.3625,0.1295,0.4919,0.1174,0.2623,0.6841,1.2445,0.4088,0.4829
0.7017,0.4446,-0.3213,-0.1425,-0.2127,0.1982,0.2712,-0.1827,0.6934,0.7626
0.2607,-0.2261,-0.7345,-0.0154,-0.5678,0.1618,0.1737,0.4901,0.2508,0.3781
-0.4963,-0.3355,-0.8390,-0.5670,-0.9716,-0.8313,0.7550,0.0934,-0.3285,-0.4234
-0.1626,-0.4182,-0.7513,-0.2318,-0.5342,-0.5029,-0.0486,-0.3980,-0.0014,0.0084
