IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.3593,0.3782,1.4831,1.7101,-0.3648,-0.3924,-0.4340,0.7219,0.6731,1.1131
0.3918,0.1004,1.3200,1.4807,-0.4681,-0.5755,0.1338,0.7266,0.7132,0.8954
1.4585,0.3639,1.1305,1.6977,-0.5721,0.2166,-0.2268,0.8948,1.0423,1.2878
1.2064,0.7258,0.5599,0.8518,-0.6495,-0.1979,0.1203,0.5293,1.2102,1.6058
1.0059,0.0476,0.7501,0.9152,-0.1831,0.3099,0.1273,1.0168,0.6630,0.8705
0.0478,-0.6130,0.3177,0.2862,-1.2448,-0.7150,-0.5835,0.6306,0.0513,0.2565
0.3970,-0.5886,-0.2819,-0.2322,-0.6090,-0.1991,-0.2924,0.3804,-0.3560,0.0418
0.1793,0.4234,-0.3233,-0.7635,-0.4008,-0.4831,-0.0194,-0.7859,0.0078,0.0839
0.2928,1.0095,-0.2169,-0.6702,0.6431,-0.1967,-0.4066,-0.4513,0.1722,-0.0644
0.2833,0.6838,-0.7994,-0.5363,0.0394,-0.1428,-0.9128,-0.8198,0.1073,0.0764
0.0903,-0.2401,-1.3753,-0.3240,-0.2749,0.1600,-0.5183,-0.4682,-0.2882,0.0171
-0.0863,-0.2373,-0.9369,-0.4478,-0.5987,-0.2803,-0.3556,-0.9111,-0.0546,-0.0341
-0.4800,-0.6092,-1.1232,-0.8276,-0.9856,-0.6700,-0.2074,-1.0842,-0.0299,0.0767
-0.5346,-0.6412,-1.5892,-1.2372,-0.6541,-0.5229,-1.8182,-0.3849,-0.3347,-0.1140
-0.6276,-0.4390,-1.6115,-0.9224,-1.4134,-1.4010,-1.2858,-0.7353,-0.2856,-0.2624
-0.8016,-0.5448,-1.0556,-0.5979,-1.2715,-1.0440,-0.5871,0.0135,-0.4329,-0.2459
-0.4414,-0.5032,-1.8602,-1.3734,-1.2419,-1.0004,-0.5013,-0.7536,-0.6170,-0.3872
0.0987,-0.1177,-1.9744,-1.3004,-0.0717,-0.1064,-1.4065,-1.0195,-0.5334,-0.7546
