IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.5499,1.3014,0.4946,0.9265,2.0117,2.1077,-1.8444,-1.1825,1.1915,1.0567
0.6900,0.3512,0.6867,1.3767,1.0298,1.3810,0.0429,-0.2972,0.0570,0.1868
-0.0176,0.0305,0.4288,1.0842,0.2236,0.1286,-0.0031,-1.0565,-0.0154,0.3432
-0.5216,-0.5117,-0.1899,-0.1530,-0.0800,-0.0141,-0.1975,-1.0406,-0.4140,-0.1802
-0.4503,0.0387,-0.4786,-0.8595,0.9085,0.1330,-0.2106,-0.9046,-0.0397,-0.1077
0.2267,0.7293,-0.7814,-1.6993,1.0657,0.5408,-0.3166,-0.5639,0.2628,0.2200
0.6650,0.7233,-0.5789,-0.9173,0.9830,0.7364,-0.1054,-0.5932,0.3290,0.1587
0.1726,0.5775,-0.9691,-1.1340,0.5992,0.4134,-0.8584,-0.1451,-0.0009,-0.0322
0.3505,0.4089,0.1100,-0.5626,0.4415,0.7144,0.7054,-0.0588,-0.1891,-0.0827
0.3531,0.9906,-0.2334,-0.4390,0.4532,0.7362,0.3693,0.1039,0.0001,0.0953
0.3814,0.2770,0.0629,-0.0875,0.4733,0.6859,-0.6190,-0.4881,-0.1977,-0.1152
0.2509,-0.0536,-0.5339,-1.0600,-0.1399,-0.0736,-0.2316,-1.0930,0.2472,0.0693
0.0506,-0.5997,-0.5294,-0.5850,-0.4271,-0.2814,0.3536,0.2331,-0.4284,-0.5543
0.4019,0.3158,-0.1646,-0.1358,-0.1947,-0.0594,-0.6791,-0.7037,0.0596,0.0245
0.6763,-0.2861,0.1661,0.6562,-0.9427,-0.1498,0.6162,0.0900,-0.4701,-0.1897
0.6677,-0.4707,0.1699,0.4460,-0.2084,-0.2612,-0.1092,0.0957,-0.5962,-0.2182
-0.1627,-0.5590,-0.0201,0.1304,-0.3274,-0.4435,-0.1348,0.1098,-0.5855,-0.2771
-0.6424,-1.0055,-0.5969,-0.3848,-0.5353,-0.2960,0.4639,0.4464,-0.4241,-0.6809
-0.6934,-0.7509,-0.8265,-0.6052,-0.8644,-0.5594,0.9053,0.2226,-0.4088,-0.4111
-0.2486,-0.7825,-0.1847,0.2792,-0.6590,0.2101,-0.3723,-0.5821,-0.9280,-0.8412
-0.1984,-0.4878,-0.6354,0.1980,-0.6427,0.0384,-1.1017,-0.9910,-0.7032,-0.9988
-0.6860,-0.4545,-0.4079,-0.2335,-0.6766,-0.4327,0.1966,0.0861,-0.5457,-0.8825
-0.8639,0.0124,0.0866,-0.1796,-0.5630,-0.7984,0.5193,-0.7297,-0.4717,-0.8063
-0.8292,-0.1304,-0.3821,-0.6926,-0.4792,-0.9399,-0.1393,-0.8063,-0.4078,-0.5470
-0.4739,-0.1438,0.1006,-0.4557,-0.3107,-0.4647,0.5013,0.2796,-0.2936,-0.5729
-0.3292,0.1225,-0.0207,-0.8564,0.0357,-0.1313,1.5401,0.5252,0.0850,-0.4183
0.0902,0.0744,0.6548,0.2775,-0.0071,-0.0618,1.0704,0.1472,-0.3543,-0.4841
-0.0374,-0.1949,-0.1943,-0.2143,-0.3636,-0.2470,0.6425,-0.3377,-0.1577,-0.4212
-0.2838,-0.8167,0.0220,0.1540,-0.4360,-0.3540,1.3325,0.2599,-0.6309,-0.5210
0.1273,0.0963,0.1266,0.0501,-0.2698,-0.3161,0.1035,-0.0110,0.4693,0.2674
-0.2979,-0.2358,0.4927,0.0050,-0.5761,-0.6897,0.6017,0.1775,0.0534,-0.0769
-0.6100,0.2892,0.1666,-0.1730,-0.9444,-1.2534,0.3203,-0.3092,0.5195,0.6605
-0.7933,-0.0465,0.2439,-0.6432,-0.3428,-0.8720,0.2334,0.1182,-0.2895,-0.2659
-0.0838,0.5585,0.0157,-0.2613,0.0882,-0.4148,-0.6081,0.3548,-0.0016,-0.0704
0.6089,0.3072,0.1623,0.4748,-0.0924,0.0500,-0.7237,0.7848,0.0760,0.1927
0.6775,0.1645,0.0517,0.3224,-0.5701,0.0143,-0.4362,0.2846,0.3974,0.3535
0.6900,-0.1216,-0.3744,-0.0087,-1.1760,-0.7480,-0.0730,0.8674,-0.1725,0.0573
0.6618,-0.0344,-0.1661,0.0053,-0.7286,-0.5720,-0.4946,1.0516,0.0964,0.2507
-0.0619,-0.2565,-0.0944,-0.2161,-0.7983,-0.8133,-0.9832,0.5163,0.4393,0.4996
0.1171,-0.0252,0.4781,0.2001,-0.8397,-0.2215,-1.5189,0.3964,0.1694,0.4518
0.3637,0.1816,0.0126,0.0491,-0.9803,-0.3896,-2.0613,-0.5023,0.6340,0.9853
-0.3412,-0.3109,-0.6933,-0.2222,-0.6778,-0.3878,-0.7124,-0.1161,0.4330,0.5340
-0.9213,-0.1666,-0.7787,-0.5403,-0.4986,-1.0293,-1.9969,-0.3528,0.4351,0.4126
-1.2041,-0.7306,-0.6368,-0.3611,-0.6851,-0.8045,-0.6218,-0.2341,-0.1067,-0.3046
-1.3881,-0.5272,-0.6749,-0.4698,0.3509,-0.6656,-1.5902,-0.1030,0.1328,-0.3578
-1.5399,-0.7533,-0.5577,-0.3663,0.7890,-0.4690,-1.1331,-0.0512,-0.0524,-0.3575
-0.9229,0.2798,-0.6444,-0.4498,0.6799,-0.2375,-0.5903,0.1140,-0.0220,0.0902
0.0192,0.3811,0.7526,0.9477,1.1829,0.1474,0.5787,0.6435,0.3905,0.3020
0.2788,0.3737,0.0091,-0.0321,0.6726,-0.0308,0.6680,0.9625,1.0125,0.7299
0.1160,0.0310,-0.3789,-0.2192,0.3716,-0.2262,0.1088,-0.0955,0.1385,0.1096
0.0423,0.2583,-0.1707,-0.2519,-0.2576,-0.2219,-2.2481,-0.9316,0.4136,0.2366
0.1075,-0.2034,0.0001,0.3279,-0.3810,0.2253,-1.5710,-0.1321,0.2870,0.4550
0.0517,0.0333,-0.0300,0.3776,-0.2729,0.3016,-1.1759,0.1562,0.4849,0.5500
0.4112,0.3644,-0.5795,-0.1165,-0.2713,0.5344,0.6179,0.0127,0.4284,0.5468
0.3069,0.2232,0.6236,0.8334,-0.3095,0.4385,1.2507,0.8971,-0.0019,0.2959
0.1995,0.3699,0.2932,0.2140,-0.5602,-0.4014,-0.0258,0.2278,0.3268,0.4925
-0.0286,-0.3514,0.0727,0.4606,-0.3212,-0.1108,0.2817,0.5983,-0.2567,-0.0970
-0.2393,-0.1521,0.0017,0.4659,-0.2470,0.0753,-0.9364,0.0828,0.4476,0.5404
-0.2759,-0.3225,0.5866,1.1104,-0.0649,0.4009,-2.3664,0.0850,0.2129,0.5708
-0.1572,0.1045,0.2604,0.5720,0.5611,0.6243,-0.5668,1.0327,0.5824,0.7737
-0.0678,0.0363,0.3884,0.5176,0.7487,0.7099,1.0468,1.9822,0.4260,0.5129
0.4333,0.9754,0.9943,0.7119,0.8264,0.3869,0.2849,1.0912,1.0960,0.9781
0.4753,0.4874,0.9440,0.8467,0.6865,0.7250,1.1280,1.8274,0.3276,0.4483
0.2610,0.4288,0.4842,0.7624,0.6910,0.5587,0.7099,0.8262,0.1995,0.4819
-0.0829,-0.5555,0.1190,0.6572,0.9688,0.7301,0.6433,0.4674,-0.3394,-0.0127
0.1316,-1.1196,-0.2909,0.0326,0.0920,0.0623,-0.3889,0.6490,-0.3541,-0.0172
0.2853,-0.3709,0.1232,0.4112,0.0466,0.0536,-0.5788,-0.0181,0.1163,0.3265
0.8575,0.4257,0.8374,0.8206,0.8205,0.6342,-1.0022,-0.6240,0.2743,0.1998
0.3533,0.6858,-0.0267,0.1192,0.7621,0.4070,-0.4733,0.0954,0.6284,0.5417
-0.1067,0.0690,1.2006,0.8150,1.0715,0.4255,0.3678,-0.6725,0.0475,0.0186
-0.8284,0.0332,0.8294,-0.0265,0.0177,-0.2724,0.6689,-0.7356,0.0803,-0.0730
-0.9125,-0.6695,-0.0871,-0.3269,-0.3338,0.2104,1.7493,0.0137,-0.4650,-0.4968
-0.5634,-0.6828,0.0702,-0.0054,-0.7143,-0.0211,0.2847,-0.1393,-0.8247,-0.6189
-0.2370,-0.3947,0.7084,0.4374,0.0497,0.2343,-0.4591,-0.6706,-0.3922,-0.3536
-0.5517,-0.5857,0.6850,0.1718,-0.1503,-0.2482,-0.4873,-0.0416,-0.2165,-0.1876
-0.6727,-0.2149,0.0698,0.0343,0.3203,0.1548,1.2476,0.3553,-0.2621,-0.2215
-0.7354,-0.4222,0.2747,0.3306,-0.0334,-0.1174,0.1440,-0.0684,-0.1966,-0.0383
-0.9617,-0.8839,0.4085,0.1221,-0.4687,-0.5209,0.2439,0.1478,0.0506,0.1570
-0.8369,-0.9850,0.9424,0.3247,-0.8179,-0.7890,1.0258,-0.0855,-0.0098,0.0335
0.0342,0.1367,0.5318,0.3079,-0.4243,-0.6512,0.8686,0.0495,0.5727,0.4453
0.0223,-0.1135,0.8931,0.8992,0.0171,0.1185,0.5436,0.2409,-0.0881,-0.1122
-0.2955,0.3808,-0.1447,0.0510,0.3967,0.1977,-0.8543,-0.8636,-0.0507,0.0513
0.0457,0.1071,-0.0088,-0.2071,0.4106,0.4121,-0.0846,0.6169,-0.2043,-0.2764
0.1816,0.1700,0.4014,0.2503,-0.3189,0.2845,-0.4801,0.1807,-0.1287,-0.1173
0.6191,-0.0858,0.6470,0.9174,-0.1326,0.6409,-0.9741,0.4634,-0.2579,-0.1365
0.4839,-0.2277,-0.4064,0.2321,-0.0530,1.0674,-0.3926,0.0313,-0.4172,-0.2459
0.8894,0.4712,-0.9320,-0.2962,0.1811,1.1172,-0.6914,0.0800,-0.2759,0.1623
1.0428,-0.1197,0.0602,0.3746,0.0773,1.1389,0.2896,0.1163,-0.7895,-0.6304
0.1711,-0.0744,-0.1596,0.0105,-0.1706,0.1758,0.3842,0.3506,-0.6252,-0.3917
-0.3079,-0.5406,-0.0003,0.1471,-1.0255,-0.9131,-0.0473,0.0965,-1.0547,-0.8580
-0.8401,-1.1483,-0.0679,-0.2800,-1.1707,-1.2265,1.0061,-0.7921,-1.0643,-1.0904
-1.2091,-1.5790,-0.5620,-0.8860,-1.3308,-1.4201,-0.2040,-0.8712,-1.1478,-0.9948
-1.2441,-1.8572,-0.7349,-0.9815,-1.0886,-1.0282,1.1887,0.2901,-1.5183,-1.4137
-0.9237,-0.9449,-0.5723,-0.8068,-0.9785,-1.1471,0.4689,-0.1127,-0.9760,-1.0644
-0.3124,-0.9552,-0.0954,-0.1240,0.0637,0.0621,-0.5377,-0.2644,-0.9925,-1.0257
0.1397,-0.1636,-1.0017,-0.8415,0.2339,-0.1600,-0.7469,-1.0612,0.0477,-0.1356
0.2263,-0.0412,-0.5445,-0.2411,0.3928,0.3977,-0.2388,-0.5639,-0.1146,-0.3224
0.1212,0.3900,-0.2822,0.0574,0.1345,0.2020,0.9704,1.4173,0.1038,-0.0860
0.0137,0.5858,0.0058,-0.0583,0.0107,-1.1093,0.2540,0.3162,0.2830,0.0067
-0.6157,-0.3882,-0.6350,-0.3495,-0.0362,-0.7764,-0.0648,0.0449,-0.1167,-0.1631
-0.3969,-0.3434,-1.2430,-0.7783,-0.3121,-0.2373,0.4218,-0.7709,0.0885,-0.0550
-0.0950,-0.8189,-0.0958,0.3189,0.0361,0.6599,0.0093,0.1868,-0.2475,-0.0352
0.1365,0.4262,-0.0499,-0.0222,0.3769,0.1274,0.4248,0.3785,0.6479,0.7648
0.4445,0.4002,0.8855,0.5172,0.4798,0.3119,0.2372,0.1480,-0.0518,-0.0686
0.2264,0.9788,0.2703,-0.1732,0.4708,0.3113,-0.5310,-0.2440,0.4316,0.2677
0.4744,0.5611,0.0924,0.1270,0.6689,0.4166,0.7311,1.5312,0.1431,0.1372
0.6732,0.9514,1.2139,0.7590,0.4010,0.3986,0.4484,0.5616,0.4944,0.6899
0.8842,0.5583,1.2111,0.7979,0.2734,0.4882,1.5581,0.8555,0.2288,0.5914
1.1042,0.0723,0.4022,0.3387,0.4479,0.4041,1.2609,0.3071,0.0820,0.2507
0.5907,0.0659,-0.3465,-0.5641,0.2130,-0.2022,-0.1548,-0.6301,0.4159,0.4833
0.4252,-0.2162,-0.0416,-0.1874,0.2633,0.0977,-0.0244,-0.6424,0.1370,0.3371
0.9536,0.4922,0.1435,0.4905,0.3113,0.5764,-0.9970,-0.6558,1.0186,1.2918
0.5421,-0.0165,0.1321,0.6411,0.2986,0.6505,0.6693,-0.1255,0.5914,0.9929
0.1407,-0.0527,0.4910,0.6453,-0.1503,0.2808,0.2106,0.4474,0.5339,1.0198
0.0444,0.2412,0.5602,0.8684,0.0700,0.0373,0.1524,0.2214,0.5097,0.7449
-0.4067,-0.2681,0.2895,0.4618,0.2232,-0.0933,1.1130,-0.6171,0.1156,0.1986
-1.1500,-0.0798,-0.0192,-0.2781,0.2010,-0.9809,-0.0278,-0.7760,0.1254,-0.1915
-1.2502,-0.9549,-0.2477,-0.9872,0.1540,-0.6001,0.2603,-0.5368,-0.8275,-0.9552
-0.3346,0.1883,0.0184,-0.3755,0.0133,-0.3470,-0.4208,-0.6898,0.1168,0.0641
-0.4004,-0.4226,0.1721,-0.1296,-0.5507,-0.5110,-1.0981,-0.5318,-0.4514,-0.6095
-1.2085,-0.8148,-0.6675,-0.9221,-0.3951,-1.2733,-1.2518,-1.3147,-0.3496,-0.6009
-1.0721,-1.0099,-0.5812,-0.8358,0.0498,-0.8544,0.3619,-0.1387,-0.5763,-0.4197
-0.6035,-0.3636,0.4473,-0.4101,0.4123,-0.3778,0.3339,-0.6299,-0.6554,-0.6605
-0.5843,0.0170,0.2022,-0.7030,0.2381,-0.9013,-0.3760,-1.0132,-0.4742,-0.8989
-0.8197,-0.2000,-0.0857,-0.7879,0.1517,-0.7473,0.8224,-0.3948,-0.4191,-0.7936
-0.9784,-0.2443,-0.3482,-1.0988,-0.5112,-1.1011,0.5927,-1.2325,-0.3458,-0.5084
-0.4577,-1.0318,-0.7026,-1.1518,-1.0415,-0.5054,0.4635,-0.1689,-0.4516,-0.4663
0.1575,-0.3021,-0.4956,-0.6367,-0.7777,-0.7308,-0.1758,-0.5931,-0.1465,-0.0740
0.8553,-0.1741,0.2618,0.3949,-0.2183,0.1227,0.3731,0.2016,-0.2138,-0.1699
0.4044,0.4050,-0.0862,-0.0031,-0.0427,-0.0872,1.2465,-0.4371,0.0496,-0.2234
-0.1157,-0.0911,-0.1239,-0.2804,-0.3658,-0.1381,1.0264,-0.4691,-0.2614,-0.3203
0.1781,0.2341,0.0346,-0.1832,0.0717,0.4049,1.2840,0.3744,0.3516,0.3731
0.5570,0.6421,0.0304,0.3779,0.7344,1.1799,1.4537,0.3074,0.8031,0.8985
