IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.0323,0.2937,-0.3779,-0.5550,0.2934,-0.0139,-1.7623,-0.0299,0.3407,0.5298
-0.4472,-0.1452,0.4398,0.3476,0.1298,0.2818,-0.7478,-1.2926,-0.0333,-0.0707
-0.2919,-0.3114,-0.1686,-0.4782,-0.3566,-0.1677,-0.6570,-0.9451,0.0488,0.1471
-0.6728,-0.7215,-0.6722,-0.8728,-0.6447,-0.3532,-0.7120,-0.7688,-0.9680,-0.7212
-0.6366,-0.6191,-1.0696,-1.0596,-1.0239,-0.7217,-1.0410,-0.6812,-1.3127,-1.3622
-0.2706,-0.9869,-0.5073,-0.5082,-0.8475,-0.3302,-0.7111,-0.6020,-1.2544,-1.1885
0.5730,-0.0861,-0.8600,-0.8683,0.0833,0.0330,-0.7234,-0.1133,-0.5836,-0.5266
0.7209,-0.0138,0.1940,-0.0310,-0.0076,0.6591,0.0666,0.2107,-0.2581,-0.0828
0.3661,-0.0341,0.2397,0.0906,-0.0848,0.2408,-0.0877,0.7161,0.3633,0.5651
-0.2110,-0.1554,0.6840,0.9698,-0.2030,0.3043,0.2147,0.1239,0.1549,0.2725
0.0035,0.2796,0.3504,0.2797,-0.0011,0.6004,-0.9709,-0.4708,0.3057,0.3291
-0.0210,0.1473,0.3783,0.0208,0.2410,-0.0091,-0.0865,-0.9712,-0.5604,-0.7710
0.3113,-0.1199,-0.0500,-0.5293,0.4984,-0.2481,-0.7810,-0.1492,-0.8009,-1.2160
-0.2836,-0.9983,-0.8641,-0.4595,-0.8513,0.0260,-0.4487,0.1326,-1.0398,-0.9092
0.2383,-1.3601,-1.3691,-1.2261,-1.1073,-0.5719,-0.5752,-0.3394,-1.3739,-1.0163
0.1133,-0.6944,-1.0456,-0.8053,-0.5889,-0.0871,0.4105,-0.3622,-1.1445,-0.5279
0.0771,-0.4121,-0.5365,-0.1477,0.2379,0.1479,-0.4389,-0.2835,-0.5312,-0.1280
-0.1495,-0.1990,-0.2317,0.2660,0.0907,-0.2389,0.0403,0.3406,0.3980,0.7679
0.7139,0.0752,0.7807,0.8634,0.2949,-0.0219,0.6789,0.0360,0.6997,0.5409
0.3140,0.4494,0.7859,0.3169,0.5615,-0.0509,0.3189,0.1994,1.0896,0.8070
-0.0858,0.3537,1.0309,0.6830,0.3962,0.0051,-0.0760,0.3409,0.8010,0.6091
0.0621,0.4846,0.6599,0.6018,0.2245,0.2100,0.3079,0.0174,1.2997,0.9975
0.3707,0.8156,1.2506,1.7388,0.2813,0.2862,1.2819,0.5351,0.9408,0.5858
0.2689,0.4755,0.7207,1.5155,0.2439,0.3668,0.1187,0.2289,1.0257,0.7045
0.2124,0.4342,0.7988,1.3007,0.4319,0.6444,0.4930,0.2734,0.4849,0.1845
0.4243,0.2437,0.3539,0.4362,0.5112,0.6004,0.1739,-0.0226,0.4420,0.0102
0.0769,0.2201,0.5889,0.2435,0.3891,0.4696,-0.2167,0.0117,0.0895,0.0860
-0.0238,0.0059,0.5177,0.0392,0.3826,-0.0638,-0.2017,-0.2227,0.1801,0.1997
-0.4595,0.0857,0.6941,0.5302,0.2478,-0.4581,0.6557,0.3678,0.4847,0.0944
-0.8612,0.5434,0.5562,0.0999,0.2481,-0.8425,0.8069,0.2651,0.0179,-0.6308
-1.0402,0.2548,-0.2866,-1.1541,-0.1055,-0.7888,0.5130,-0.1475,-0.0241,-0.6499
-1.0079,0.2699,0.1444,-0.7037,0.0337,-0.4154,0.1576,-0.5093,-0.1380,-0.6139
-0.6171,0.2256,-0.3655,-1.3987,0.6156,-0.3008,0.2467,-0.1778,0.1406,0.0856
-0.9687,-0.6858,-0.1934,-0.3217,-0.1436,-0.4015,0.6006,-1.1299,-0.4120,-0.1246
-0.1983,-0.6887,-0.8594,-0.7096,-0.5029,-0.4565,-1.5115,-0.9176,-0.1997,-0.0072
-0.5309,-0.6221,-0.2446,-0.0159,-0.4971,-0.3057,-0.4254,-0.4015,-0.6157,-0.2524
-0.2002,-0.3472,-0.5443,0.0454,-0.5385,-0.6868,0.3503,0.6836,-0.2498,-0.0570
-0.5598,-0.0399,-0.0837,0.5133,-0.4498,-0.4877,0.7584,1.0819,0.0936,0.2176
0.1903,0.4358,0.2487,-0.1260,-0.0770,-0.4438,0.7773,0.9026,0.4721,0.6110
0.1494,0.7813,-0.2194,-0.3489,0.0923,-0.3624,0.9347,0.2043,0.1968,-0.0309
-0.6653,0.7230,-0.6082,-1.3507,0.0526,-0.5283,0.1560,0.5846,0.0928,-0.2123
-1.0352,0.0789,-0.9767,-1.2626,-0.5861,-0.3525,0.1781,-0.5326,-0.5838,-0.9225
-0.3781,-0.4419,-0.7251,-0.6297,-0.2984,-0.4762,-0.8076,-0.7891,-0.7338,-0.9552
0.3808,-0.2788,-0.1733,-0.1203,-0.1731,0.3141,-0.6402,-0.5482,-0.0434,0.0305
0.0784,-0.2150,0.5067,0.5700,-0.6843,0.3162,0.0268,-1.0065,0.0403,0.2228
-0.0399,-0.0843,0.4884,0.4263,-0.2961,0.5173,-1.0401,-0.5097,0.7131,0.9473
0.1014,0.1178,1.1046,1.5049,-0.2684,0.3657,0.2277,-0.5728,0.7381,0.8558
0.4203,0.3906,0.5789,0.8987,0.2788,0.6542,-0.0476,-0.4868,1.0136,0.7812
0.6593,0.3796,0.6313,0.9231,0.3825,0.7374,-0.3516,-0.4524,0.7524,0.2662
0.5818,0.5921,0.5726,0.5660,0.4936,0.8599,-0.3347,-0.2295,0.9445,0.7431
0.7784,0.4943,0.4886,1.1259,0.3241,0.6979,1.1850,0.4445,0.6929,0.7670
1.1016,0.6580,0.3611,0.8650,0.4755,1.0869,0.9051,0.6876,0.8345,0.7827
1.1115,0.7501,0.5603,0.6594,0.6205,1.0720,1.1324,0.6361,0.2780,0.3503
1.0697,0.9374,-0.2239,-0.0016,0.0126,0.3896,-0.2291,1.0211,0.8122,0.7548
0.9539,0.8067,0.3202,0.9129,0.0864,0.9446,1.0604,0.7742,0.5250,0.7212
1.0757,0.7835,0.2564,0.6062,0.0760,0.7050,0.6880,0.8058,0.6198,0.6779
0.7285,0.5368,0.1826,0.6583,0.3111,0.9195,0.3836,0.2817,0.1006,-0.1617
0.3526,0.1407,-0.3874,-0.0645,0.1174,0.4771,-0.8172,-0.0324,-0.5963,-0.3295
0.2086,-0.2585,-0.4185,-0.1211,-0.0934,-0.1375,-1.1377,-0.5427,-0.5354,-0.1437
0.1082,-0.2688,0.1023,0.0765,-0.1964,-0.0982,-0.7711,-0.5167,-0.2905,-0.0423
-0.0417,-0.7477,-0.3168,-0.1709,-0.5921,0.0937,-1.5448,-0.6363,-0.4489,-0.2427
-0.5942,-0.5351,-0.8221,-0.4572,-0.4862,0.3363,-1.3218,-0.4471,-1.0233,-0.7375
-0.7026,-0.4562,-1.0046,-0.9885,-0.7944,-0.1622,-0.4013,0.2199,-1.0650,-0.7644
-0.1992,-0.0593,-0.0855,-0.1854,-0.4608,-0.2790,1.3331,0.5863,-0.3611,-0.2539
0.6531,0.3577,0.3787,0.5076,0.0408,-0.3619,1.7980,1.2189,0.4934,0.5715
0.6786,0.4949,0.3386,0.6063,0.3484,0.2953,0.1190,0.3730,-0.0149,0.0468
0.1095,0.1335,-0.3255,-0.1613,0.1195,-0.2505,0.0862,0.3317,-0.1916,0.0132
-0.5774,-0.7511,-0.2709,0.1476,-0.2359,-0.5441,0.3600,0.2108,-0.3528,-0.2185
-0.0596,-0.2775,-0.0851,0.4350,-0.3047,-0.8171,0.0828,0.9156,0.0681,0.1125
0.0430,-0.2264,-0.0890,0.6508,-0.5099,-0.5433,0.3304,0.9268,-0.1476,0.0026
0.3655,0.0355,0.5298,0.7731,0.1995,0.1632,-0.2555,0.8598,0.4235,0.4747
0.3969,0.1273,1.0650,0.9814,1.1337,0.1625,-0.2841,0.2562,-0.1129,-0.0389
-0.0188,0.1253,0.7344,0.4434,0.7468,0.0145,-0.4135,0.2585,-0.1876,-0.5302
-0.6595,-0.4510,0.2578,0.2458,0.2082,-0.2306,-1.0615,-0.5359,-0.4035,-0.5045
-0.2302,-0.3380,-0.0188,-0.2768,-0.0205,-0.1636,0.1398,-0.2432,0.0585,0.0084
-0.2879,-0.3162,-0.2074,-0.5457,-0.8110,-0.1857,0.8798,-0.2961,-0.4454,-0.2011
-0.9727,-0.5516,-0.9098,-1.0923,-0.6770,-0.6019,1.1376,-0.0595,-0.1994,0.0747
-0.9468,-0.9476,-1.0149,-0.5057,-0.1888,-0.8235,-0.8860,-0.3153,-0.2044,0.1387
-0.4330,-0.7680,0.0576,0.1439,-0.4059,-0.8140,-0.9786,-1.2098,-0.2607,0.0621
0.0814,-0.2965,0.5484,0.7060,-0.2515,-0.0473,-0.9861,-0.7256,0.1745,-0.0436
-0.9939,-0.3818,-0.2218,0.1881,-0.1856,0.0395,-0.3694,0.9315,0.2385,0.3843
