IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.0300,0.5187,0.6911,0.6534,1.7211,1.4257,0.1956,-0.6063,0.5937,0.8098
0.3563,0.8320,0.4144,0.1040,1.4291,0.2345,0.7146,-0.0941,0.3167,0.1489
-0.4231,0.1681,-0.0867,-0.3817,0.5658,-0.4995,0.2728,-0.2583,0.8270,0.6755
-0.0996,0.5138,-0.8589,-0.7457,-0.3704,-0.7524,-0.3721,-1.5134,-0.1360,-0.1111
-0.2328,-0.5777,-1.0933,-0.6896,-0.5865,-0.5291,-1.7345,-1.6344,-0.1660,-0.2003
-0.8343,-0.7917,-0.9525,-1.2461,-1.0382,-1.0433,-0.9096,-1.2201,-0.4853,-0.4628
-0.8382,-0.1519,-0.2616,-0.6126,-0.6507,-0.9831,-0.1597,-0.8433,-0.4839,-0.8788
-0.2190,0.5642,-0.2015,-0.1716,0.2838,-0.4325,-1.0617,-0.7913,-0.5749,-1.1134
0.0726,0.4594,0.3374,-0.0663,0.4097,-0.0814,-1.3181,-1.2184,-0.2607,-0.4133
-0.2992,-0.3735,0.6032,0.3676,0.2429,-0.1378,0.2317,-0.8276,0.0568,0.2364
0.3970,0.2887,0.1684,0.3281,0.2686,0.2551,0.1757,-0.0441,0.2050,0.4759
0.2497,0.1092,0.0355,0.2004,0.0379,0.1297,-1.0510,0.5772,-0.7489,-0.6641
-0.4773,-0.9279,-1.0495,-0.5395,-1.0607,0.0829,-1.2627,-0.7541,-1.1053,-0.8341
-0.1561,-0.6990,-1.5243,-0.8181,-0.9819,0.2299,-0.6030,-0.7576,-0.1913,0.0428
-0.0732,-0.2441,-0.7166,-0.5520,-0.3133,0.0136,-1.3499,-0.1522,0.1880,0.1041
-0.1603,0.2649,0.0500,0.0132,0.2044,0.3912,-0.7093,-0.5112,0.1815,0.0490
-0.2393,0.0033,0.1044,-0.1207,-0.2086,0.4650,-0.1058,-0.1963,0.1136,-0.0519
-0.3207,-0.0048,0.5408,0.5779,0.2671,0.3910,-0.2364,0.4997,-0.2171,-0.4716
-0.3930,0.0709,0.6803,0.8028,0.4459,0.1233,0.4979,1.2371,-0.6166,-0.7643
-0.2466,-0.3353,0.6835,0.7692,0.0901,-0.2313,0.1824,0.7423,-0.3592,-0.3892
-0.5046,-0.1999,0.7928,0.3320,-0.5545,-0.5060,-0.2416,0.4816,0.3561,0.1772
-0.7875,-0.5218,0.3317,-0.0652,-0.0771,0.0830,0.4083,-0.0400,0.5817,0.2961
0.1672,0.2642,0.7821,0.5451,0.7932,0.3318,0.4367,-0.0758,0.8253,0.6259
0.2802,-0.0011,1.0522,1.0337,0.2910,0.2447,0.4626,0.0365,-0.2559,-0.2658
0.5595,0.1189,-0.1012,-0.0981,0.2559,0.6286,0.5455,-0.0199,-0.5964,-0.3933
0.6622,0.1319,-0.2540,-0.0888,0.4613,0.8733,-0.2929,-0.0688,-0.4730,-0.1871
0.5987,0.0091,0.3635,0.3945,0.1422,0.5077,0.0790,0.0153,-0.3033,-0.0258
0.1653,-0.2219,0.4131,0.7985,0.0656,-0.1999,1.2402,0.5135,0.7365,0.6309
0.2305,-0.2749,0.7473,0.8127,-0.3292,0.2057,0.9829,0.5668,0.5759,0.7492
1.0919,0.6601,0.8310,0.9004,-0.0613,0.7248,2.2564,0.6041,0.6739,0.9519
0.9281,0.6192,0.8005,0.8275,0.3495,0.2401,1.6132,1.4444,0.7159,0.7605
0.4025,0.5319,1.1048,1.0036,0.5190,-0.1112,1.3101,0.8005,0.2073,0.1282
-0.5011,-0.0272,0.3153,0.3219,-0.6512,-0.8492,1.3056,0.4249,-0.4959,-0.5973
-0.7276,-0.3464,-0.0780,-0.3481,-0.9772,-0.5853,0.6621,0.7909,-0.3987,-0.4848
-0.4326,-0.4160,-0.5499,-0.6706,-0.2076,-0.0575,0.8837,0.3122,0.5575,0.4628
-0.0368,-0.0344,-0.7853,-0.8925,0.1176,0.0570,-0.3093,0.1015,0.5451,0.5717
0.0926,0.1750,-0.3732,-0.3614,0.0535,0.2837,-0.9454,-0.6403,0.5385,0.5734
0.0675,0.0489,-0.2463,-0.3023,0.0142,0.1805,-0.9853,-1.0126,-0.1138,-0.0043
0.3571,0.5834,0.1363,0.0785,0.2666,-0.1399,0.3354,0.2220,0.0548,0.1417
0.5545,0.5926,0.1496,0.3201,0.1333,0.0243,0.5478,1.3549,-0.1694,-0.0091
0.4613,0.3480,-0.4277,-0.1846,-0.2488,-0.2675,-0.2974,0.7163,0.0320,0.0104
-0.5167,-0.6102,0.0643,-0.1774,0.2219,-0.0235,0.0346,0.0027,-0.0046,-0.1053
-0.4343,-0.3400,0.0214,-0.2041,0.6686,0.3055,-0.6866,-0.2742,0.1303,-0.0361
-0.2660,-0.6398,0.2952,0.1334,0.0055,0.4355,-0.7932,-0.0888,0.0781,0.3389
-0.1402,-0.3269,-0.2937,-0.4603,-0.5752,-0.2601,0.5605,0.3126,-0.2887,-0.2594
-0.0081,0.3196,-0.5046,-0.3803,0.0595,-0.5222,0.5862,0.7974,-0.1130,-0.0385
-0.3238,-0.0242,-0.1660,0.0691,-0.0272,-0.2543,0.4194,0.4036,-0.2550,-0.3757
-0.3578,0.0168,-0.1635,-0.1973,-0.2135,0.0064,0.4485,0.1699,0.4429,0.3051
-0.2520,0.0915,-0.5904,-0.3907,-0.2440,0.0629,0.4871,0.7547,0.4876,0.6760
0.0347,0.5039,-1.0049,-0.8605,0.0646,0.3226,0.3746,0.6628,0.1051,0.3144
0.3855,0.4861,-0.5154,-0.1181,0.0236,0.3362,0.1745,0.7463,0.1129,0.0127
0.9499,0.6947,0.3698,1.0107,0.3426,0.1080,0.0851,0.8745,0.4961,0.6020
0.4458,0.3635,1.1893,1.3296,0.1391,-0.1358,-0.0339,1.6309,0.8057,1.1840
0.4377,0.1003,0.8545,0.7758,0.1555,0.4272,0.8488,1.4456,0.6342,1.0777
0.9757,0.5770,0.5207,0.2097,0.1703,0.8922,0.6115,0.1954,0.7558,0.9655
1.1638,0.2058,0.7213,0.6021,0.5889,0.7471,-0.2559,-0.6614,-0.3507,-0.2148
0.5422,0.3810,-0.3239,-0.3792,-0.0147,-0.1227,-0.9017,-0.6873,-0.3818,-0.6591
-0.1409,-0.0029,0.1580,-0.2474,0.0590,-0.4575,-0.1335,-0.6729,-0.6745,-0.9596
-0.5801,-0.8843,-0.2922,-0.3992,-0.2298,-0.2000,-0.8418,-0.4451,-0.1807,-0.1138
-0.5365,-1.0493,-0.9305,-0.9853,-0.8492,-0.1796,0.3373,0.4066,-0.1172,0.2825
0.2803,-0.3495,-0.7995,-0.4897,-0.6506,0.1715,-0.3433,-0.2223,0.0914,0.0570
