IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.6419,0.5060,-0.7858,-0.4214,0.4737,-0.4336,-1.3488,-1.0068,-0.4411,-0.6702
-0.7768,-0.3824,-0.7362,-0.5918,0.3969,-0.5136,-0.1826,-0.4987,-1.2478,-1.3400
-1.3412,-0.6677,-0.4579,-0.1755,0.4727,0.1660,0.5198,-0.2572,-1.1574,-1.0574
0.4315,-0.0278,0.2092,0.2172,1.0068,0.8409,-0.0312,0.3105,-0.1556,-0.1522
1.1349,0.9275,0.5820,0.7137,0.9397,1.0649,0.5691,0.8732,0.4422,0.6776
0.8742,1.1274,0.1478,0.0455,0.8865,0.8999,-0.1091,0.0964,0.6390,0.9798
1.0852,0.9229,-0.1165,-0.5493,0.4354,1.0205,-0.2254,-0.0107,0.8916,0.9900
-0.0035,0.1127,-0.1240,-0.4728,0.3048,0.5054,0.2678,-1.0855,0.8445,1.0054
0.0920,0.1115,-0.2946,-0.3684,-0.1013,-0.2277,-0.2430,-0.9538,0.9059,1.0628
-0.1208,-0.4040,-0.2143,-0.0902,0.0641,-0.2253,-0.4165,-0.0539,0.3167,0.4869
-0.7877,-0.8007,-0.5484,0.0044,-0.3162,-0.6972,-1.3853,-0.4146,-0.1000,0.1562
0.0992,-0.3980,-0.2509,0.3088,0.1158,-0.0427,-1.8236,-0.0645,0.0166,-0.1630
-0.0113,0.0307,0.0436,0.1456,0.4051,0.3096,-0.0009,-0.4598,0.1586,0.1477
-0.0539,0.0738,-0.5198,-0.4740,-0.0832,-0.0488,-0.9233,-0.6534,0.4734,0.5238
-0.1320,0.0984,-0.3284,-0.3730,-0.2750,-0.2002,-0.4518,-0.2708,0.3854,0.3452
-0.8913,-0.2260,-0.1561,-0.2295,-0.1133,-0.7819,-0.5386,-0.6843,-0.0466,0.0627
-0.0349,-0.2192,-0.0996,-0.2986,-0.2640,-0.7671,-0.3025,-0.0543,-0.0262,-0.2944
