IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.9324,1.3317,0.9814,1.1013,0.8969,1.9617,-0.3192,-1.1830,0.4130,-0.0668
1.4312,0.4262,0.4810,0.9194,0.8047,1.3287,0.0848,0.6610,-0.0631,-0.0582
0.2380,-0.4159,-0.5794,0.1540,0.0074,0.5509,0.6580,-0.3199,-0.1967,-0.4454
-0.1334,-0.2915,0.0751,-0.2244,0.4898,0.2477,-0.0768,-0.7968,-0.2639,-0.1915
-0.4600,0.0271,0.0344,-0.1371,-0.1576,-0.1764,0.2003,-0.1541,-0.0544,-0.2304
-1.0055,-0.0510,-0.0787,0.2296,-0.4521,-0.1658,0.0703,-0.6006,-0.2742,-0.2836
-0.7203,-0.2543,-0.6980,-0.9997,-0.5077,-0.6523,0.4387,-0.1780,0.3401,0.1173
-1.2723,-0.5587,-0.6163,-1.1878,-0.0485,-0.6713,-0.3198,-1.1813,-0.5544,-0.8626
-0.6715,-0.2245,-0.1246,-0.3129,-0.4937,-1.3292,-0.4576,-0.6614,-0.4558,-0.3565
-1.2204,-0.5123,-0.1214,-0.7465,-0.3357,-1.2005,0.4750,-0.8171,-0.3247,-0.4086
-1.3078,-1.2703,-1.3728,-0.9475,-1.1056,-1.8334,-0.6950,-1.7261,0.0867,0.1735
-0.7899,-0.7292,-0.1584,-0.5376,-0.7226,-0.7878,-0.4059,-0.5647,-0.0750,-0.0679
-0.4025,-0.1760,-0.8175,-0.5454,-0.7370,0.0708,0.2538,-0.7987,-0.1824,-0.1557
-0.6456,-0.3192,-0.9273,-0.4032,-0.5060,-0.2409,-0.5860,0.2530,-0.5235,-0.5902
0.2152,0.1219,-0.5109,0.0678,-0.3234,-0.0934,-0.1360,1.4111,0.0181,0.0880
0.0821,-0.0319,-0.5873,-0.5782,-0.5829,-0.0240,0.4590,0.4616,-0.3201,-0.2937
0.1663,0.3002,-0.4779,0.4963,-0.5805,0.2629,-0.1319,-0.1843,0.2539,0.6246
0.3473,0.5872,0.6644,0.9160,0.0081,0.2072,0.3837,-0.3979,0.2001,0.2643
0.4817,0.3796,0.0729,0.5908,-0.1003,-0.0817,0.3603,0.2451,0.0809,0.2557
-0.1123,-0.2006,0.0536,0.4443,0.1997,0.4256,0.5436,0.7915,-0.4386,-0.4524
0.8817,0.6693,-0.1090,0.5995,-0.3121,0.0971,-0.8877,0.6134,0.0556,0.4172
0.4848,0.3204,-0.0092,0.4276,0.0720,0.2771,-0.3722,0.0270,-0.1014,-0.0178
0.3178,-0.5201,0.1064,0.1464,-0.0859,0.2735,-1.2820,0.5371,0.0634,0.2934
0.2689,-0.3263,0.4886,0.7740,0.1948,0.5491,-0.3305,0.7983,-0.1830,-0.0327
-0.0517,0.0034,0.2920,0.7539,-0.0081,0.2116,-1.3797,0.0200,-0.0939,0.1643
-0.2186,-0.3373,0.5109,0.3882,-0.3302,-0.2286,-0.5224,-0.0804,-0.3842,-0.2693
0.8248,0.7800,0.0097,0.6116,-0.2014,0.1451,-0.3435,0.2057,0.6713,0.9036
1.2051,1.2875,0.3080,0.4951,-0.1138,0.2083,-0.4857,-0.6787,0.6132,0.7431
0.6044,0.4374,-0.2669,-0.4254,0.7228,0.6345,-0.5224,0.3005,0.3406,0.2826
0.9825,1.0356,-0.6587,-0.9728,-0.2097,-0.0882,-0.9376,-0.2112,0.5732,0.5934
0.7480,0.6282,-0.4560,-0.9451,0.2262,0.2728,1.1355,0.2574,-0.1313,-0.3775
0.3782,-0.4038,-1.1750,-1.2517,-0.3695,-0.3028,-0.3942,-0.3669,-0.5492,-0.6990
-1.1622,-1.0404,-0.4764,-0.5623,-0.7043,-0.8067,-0.4799,-0.7886,-0.8373,-0.8628
-0.7119,-0.8171,-0.5374,-0.4205,-0.8855,-1.0153,-0.4246,-0.8920,-0.8186,-0.3822
-0.7288,-0.9594,-0.2472,-0.1792,-0.2755,-0.6476,-0.1674,-0.8598,-0.5531,-0.2127
-0.5916,-0.6494,-0.1353,0.1227,-0.9222,-1.0533,-0.3609,-0.1280,-0.3394,0.1012
-0.7763,-0.5848,0.5629,-0.1836,0.2042,-0.6874,0.4288,-0.4217,-0.6563,-0.7107
-0.7042,-0.6625,0.2270,-0.1763,0.9341,-0.0577,0.1725,-0.3586,-0.3506,-0.5921
-0.1190,0.2476,0.9506,0.9831,0.6920,0.3076,0.3366,0.2592,-0.1406,-0.3234
1.4477,1.4756,1.1566,0.9897,0.5485,0.3867,0.2708,-0.2811,1.0678,1.1921
0.9067,0.3855,0.7004,0.4687,0.9862,0.9225,1.1675,-0.3027,0.7383,0.4922
0.7519,0.6604,0.3905,0.7686,0.0228,0.3842,-0.0483,0.7593,1.1055,0.6419
0.0435,0.7575,0.9121,1.0552,0.3838,0.4759,0.8362,0.7248,0.6302,0.3099
