IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.9780,0.1703,1.7341,1.8099,-0.0944,1.0192,0.4847,0.5955,1.7105,2.1175
-0.1280,-0.0606,0.7915,0.7772,-0.2943,0.0327,0.0051,0.2120,-0.3022,-0.1811
-0.5501,-0.1428,-0.5149,-0.5095,-0.7183,-0.7564,-0.5587,-0.6945,-1.4288,-1.4160
-0.3846,-0.2114,-1.0580,-1.0010,-0.9158,-1.0254,-0.8216,-0.9296,-0.9678,-0.7773
0.1212,-0.2079,-0.5195,-0.1368,-0.0079,-0.5690,-1.4054,-0.7384,-1.2163,-1.2852
-0.0038,-0.5366,-0.9282,-0.3236,-0.4309,-0.5887,-1.3409,-0.7505,-0.5461,-0.6281
0.2039,-0.5215,-0.7509,-0.2619,-0.3075,-0.4303,-0.7423,-0.0410,-0.8293,-0.7692
0.4629,0.0837,-0.9151,-0.4250,-0.2546,-0.4750,-1.2303,-0.1853,-0.3847,-0.2933
-0.0925,0.8330,-0.3881,0.0286,-0.2468,-0.2701,-0.5800,0.1489,0.2793,0.1907
-0.4134,0.7553,0.0366,0.2797,0.3140,-0.1116,-0.7499,0.2484,0.5478,0.5243
-0.0666,-0.0981,-0.2359,-0.1557,-0.0068,-0.2749,-0.7541,0.7779,0.4400,0.6615
-0.3594,-0.0319,-0.1559,0.1221,0.0474,0.1676,-1.1613,0.4321,-0.3403,-0.3852
0.0620,-0.4815,0.0577,0.0514,0.1598,-0.0345,-1.0523,0.2956,0.2863,0.3298
-0.3831,0.0226,0.3741,-0.3324,0.2986,-0.0053,-0.1800,0.4540,0.7940,0.6312
-0.1699,-0.1134,0.4702,-0.1850,0.3606,0.0168,0.0979,0.6564,0.5688,0.2094
-0.2812,-0.2767,-0.1461,-0.3401,0.2153,0.1111,-1.1012,0.2844,0.2216,-0.2125
-0.5524,-0.8503,-0.0650,-0.1655,0.0103,0.1040,-0.7134,0.5292,-0.0779,-0.3015
-0.7210,-0.2963,-0.3181,-0.7458,-0.0321,-0.7584,-0.3449,0.0601,0.6348,0.1871
-0.4774,-0.2168,0.1135,-0.2637,-0.2040,-0.7179,-0.2119,0.4557,0.2012,-0.0440
-0.6113,-0.0341,-1.0193,-1.2545,-1.0872,-1.3932,-1.6297,-0.0294,0.0955,-0.1111
-0.6396,0.0436,-0.6882,-0.4857,-0.5857,-0.7866,-1.5735,0.5929,-0.3005,-0.6126
-0.1593,0.5717,-1.1559,-0.6993,-0.3411,-0.2286,-1.3250,0.3962,0.1700,-0.0131
-0.2889,0.4513,-0.5419,-0.2732,-0.1145,-0.1635,-1.0499,0.6082,-0.0206,-0.3730
