IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.1213,-0.1013,0.1180,0.0328,-0.0794,-0.6457,0.8094,0.3869,-0.2593,-0.5836
-0.1449,-1.0735,0.2999,0.2352,-0.5395,-0.7045,0.9347,-0.1024,-0.2771,-0.3683
-0.2088,-0.7789,0.4164,0.3015,-0.8731,-0.5395,1.3774,0.5452,-0.1831,-0.0772
-0.3771,-0.2111,0.1214,-0.1318,-0.7281,-0.2371,0.7056,0.1607,-0.1121,-0.0740
-0.1241,0.2784,-0.3772,-0.3158,0.1763,-0.1588,0.0141,0.5025,0.2484,0.0856
0.2229,0.3421,-0.7294,-0.5091,0.0093,0.0768,0.2756,-0.4174,0.0382,-0.0595
0.4739,0.6485,-0.3511,-0.0364,0.2641,0.8137,-0.1317,0.2324,-0.4249,-0.1236
0.9080,0.9090,0.1258,0.4309,0.8178,1.0997,0.0340,0.3595,0.1178,0.3441
0.9421,0.9585,-0.1115,0.1987,0.8337,1.1779,0.2750,0.0676,0.1916,0.4183
0.0251,0.4957,-0.2653,0.0877,0.2971,0.9960,0.3893,0.1785,-0.4423,-0.1151
-0.3767,0.1360,-0.5753,-0.1702,0.0153,0.1633,0.5913,-0.2028,-0.3500,-0.2190
-0.2009,-0.0648,-0.6822,-0.2989,-0.2855,0.1694,0.0698,-0.3368,-0.1905,-0.0488
-0.4943,0.0201,-0.6704,-0.4288,0.0914,0.4488,-0.1682,0.0507,-0.0762,-0.2919
-0.2778,0.3713,-0.6794,-0.4639,0.3434,0.4835,0.2156,-1.0212,0.0715,-0.0552
0.1123,0.1499,-0.5143,-0.3015,-0.1564,0.5385,0.6409,-0.2545,-0.2461,-0.0070
0.1094,0.3126,0.1121,-0.0051,0.3076,0.7111,0.3168,-0.5675,-0.2715,0.0030
0.2948,0.1442,0.2655,0.6069,0.0761,0.7646,-0.3315,-0.1039,-0.2651,-0.1193
0.0350,-0.3939,0.2117,0.1852,-0.1046,0.7458,-0.3364,0.0034,-0.5717,-0.3552
-0.1593,-0.1098,-0.2519,-0.1681,0.8535,0.6408,-0.4456,-0.3188,-0.3699,-0.3038
0.0164,0.3539,-0.3251,-0.2326,0.3391,0.4554,0.1221,-0.3955,-0.1357,-0.0064
0.1095,0.4781,-0.1830,-0.1894,0.2704,0.7014,0.2039,0.0818,-0.1307,-0.0118
-0.0087,0.2749,-0.3245,-0.1592,0.1907,0.5434,-0.4092,-0.1401,-0.2547,-0.0871
-0.0200,0.0512,-0.8313,-0.4852,-0.0025,0.3885,-0.7371,-0.4184,-0.3084,-0.0535
-0.2002,-0.3299,-0.8912,-0.9675,-0.6442,-0.1677,-1.1666,-0.1419,-0.0459,0.1659
-0.0571,-0.4483,-0.3690,-0.5408,-0.4761,-0.6441,-1.2816,-0.0640,0.2315,0.1337
-0.1132,-0.3839,-0.0268,-0.3936,-0.5783,-0.8327,-0.6583,0.4070,0.3272,0.2207
-0.1094,-0.1488,0.6887,0.5172,-0.4515,-0.6735,0.1658,0.3868,0.5617,0.3278
