IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.0469,1.1560,-0.4496,0.6641,-0.4831,0.6006,0.0554,0.5914,0.1295,-0.2438
0.2038,0.5919,0.2037,1.2534,0.0541,1.3041,0.2322,-0.1795,0.2250,-0.1875
0.1847,-0.2452,1.0095,2.0167,-0.2660,1.7739,1.0296,-0.6015,0.0272,-0.2888
0.0628,0.0401,0.0995,0.8591,-0.5800,1.4085,-0.5194,-0.3342,0.2082,0.0914
0.9206,0.4216,-0.0915,0.4659,1.0132,1.5494,-0.0566,0.2817,0.4045,0.6329
1.0129,0.1835,0.1213,0.2585,0.7125,1.1935,1.0590,1.2296,0.5822,0.8170
1.2165,0.1343,0.0588,0.2242,0.1099,0.6697,-0.8812,1.5529,0.6869,1.0100
1.0027,-0.1816,0.8867,1.2443,-0.1659,1.0580,0.3463,1.2512,-0.2067,0.0530
0.9857,0.1718,0.4854,0.5796,0.1431,0.9782,0.0681,1.5018,0.0443,0.2016
1.3008,0.6893,0.0008,0.1354,0.5381,0.8965,-0.1163,1.5559,0.5766,0.9104
1.4798,0.7156,0.3038,0.2566,0.8070,1.1244,-0.0434,1.2740,0.7258,0.9342
1.5148,0.5944,0.8709,0.3168,0.1379,0.9512,1.1689,2.0463,0.5732,0.8568
1.6705,0.7656,0.2425,-0.1914,0.1780,0.6450,0.9957,2.2403,0.6043,0.7826
1.1173,0.1995,0.0158,-0.5116,0.9200,0.7147,0.1166,1.4167,0.5419,0.6289
0.4588,-0.1978,0.0412,-0.2975,0.7658,0.5486,-1.0751,1.5025,0.2802,0.1461
-1.7696,-0.2978,-0.5132,-1.2826,0.4955,-1.3185,-0.5679,-1.3236,-0.0594,-0.0331
-1.2542,0.1161,0.2693,-0.4333,0.6628,-1.4754,0.4791,-1.1788,-0.2931,-0.4885
-0.5287,0.0850,0.5877,0.0467,0.1442,-0.9063,1.9141,-0.3577,-0.2415,-0.7507
-0.2292,0.3375,-0.1069,-0.5848,0.3977,-0.9168,-0.2347,-0.4804,0.1139,-0.0795
-0.1079,0.0743,0.0627,-0.3222,0.1875,-0.6336,0.5800,-0.4067,0.4982,0.3866
-0.5028,0.0125,-0.1326,-0.9827,-0.3673,-1.2308,0.3849,-0.5410,0.2838,0.1088
-0.9741,-0.5376,-0.0459,-0.6717,-0.3924,-1.6457,-1.8142,-0.9235,-0.0844,0.0131
-1.5697,-1.3130,0.5562,0.3902,-2.0146,-1.3829,-1.6805,-1.9542,-1.0441,-1.1789
-1.5603,-1.5088,-0.1509,0.1441,-1.7965,-1.2006,-0.5349,-2.4205,-1.5698,-1.5723
-1.7455,-0.9341,-0.2022,0.5530,-1.2786,-0.7054,-0.1245,-2.2094,-1.3177,-1.5291
-1.5386,-1.4171,0.3227,1.5779,-1.7907,-0.4416,-0.2923,-2.7438,-1.6689,-2.0349
-1.1288,-1.1751,0.1474,1.2553,-1.1717,0.1510,-0.0640,-2.1569,-1.5011,-1.6832
-0.4645,-0.7934,-0.2361,0.4274,-0.9153,0.3991,0.1110,-1.3567,-1.0001,-0.9457
0.3652,-0.5196,-0.9065,-0.9269,-0.2625,0.0600,-1.0885,0.0328,-0.4774,-0.2022
0.3115,-0.3345,-0.8891,-0.8978,0.4169,-0.3035,-0.8028,-0.2294,0.0088,0.3696
0.0565,-0.6759,-1.0436,-1.0077,-0.0343,-0.5480,-1.0856,-0.2402,-0.1068,0.2221
0.0113,-0.6973,-1.3171,-1.6628,0.0182,-0.9284,-0.9854,-0.4715,0.4033,0.3913
-1.0422,-0.4181,-1.4913,-1.7288,-0.2468,-0.9906,-1.0502,-1.0283,0.4968,0.1395
-1.0635,-0.9099,-0.7383,-1.4296,-0.4596,-0.8944,-1.5388,-0.5803,-0.1235,-0.2693
-0.7198,-0.6005,-0.3762,-0.3688,-0.9801,-0.5780,-0.2530,-0.3130,-1.0110,-0.9595
-0.5836,-0.0012,-1.0715,-0.7389,0.5027,0.1698,-0.1115,-0.9167,-0.7660,-0.6750
0.0124,0.3582,-0.5235,-0.6098,0.2956,0.1371,0.2291,0.0727,-0.7354,-0.4659
0.1671,0.4178,0.0037,0.0290,0.6460,0.6867,-0.0152,0.3473,-0.3309,-0.4183
-0.1632,0.5005,0.2935,-0.2293,0.9813,0.2346,0.4343,-0.0715,-0.0328,-0.0804
-0.3531,-0.0685,0.0102,-0.7664,0.6979,-0.6890,0.0942,-0.3026,-0.2186,-0.5211
-1.3965,0.0454,-1.0142,-1.4591,0.5797,-1.0672,-0.8636,-1.1959,-0.1688,-0.4498
-1.1368,0.1930,-0.9716,-1.5087,-0.1922,-1.3388,-0.7375,-0.2456,-0.0940,-0.2497
-0.4168,0.2710,-0.0485,-0.3926,-0.0732,-1.0117,-0.1011,-0.6460,0.3072,0.4752
-0.5756,0.4563,0.0523,-0.3950,0.2203,-0.9407,0.1006,-0.8430,0.6503,0.8170
-0.8232,0.1620,0.0999,-0.4830,0.4113,-0.7055,-0.3852,-0.2424,0.6607,0.4341
-0.1586,0.7815,0.1282,-0.0959,0.5833,-0.3847,0.3891,0.0267,0.9407,0.6533
-0.2933,0.3146,0.2427,0.1496,0.4954,-0.1906,0.4650,-0.0130,0.6830,0.3700
-0.4384,0.4929,0.1514,0.0917,0.4647,-0.0611,0.6723,0.0038,0.8712,0.6232
0.3604,0.8013,0.1018,-0.0548,0.4628,-0.3721,1.3667,0.0033,0.9379,0.8740
0.4944,0.7981,-0.1439,-0.0086,0.6434,-0.0178,0.9768,0.7474,1.2433,1.2765
0.4400,0.7056,-0.4801,-0.5547,0.3600,-0.1083,-0.1364,1.0361,1.0467,1.2028
0.3201,-0.3820,-0.2667,-0.3829,0.0218,-0.1504,0.0664,0.2647,0.4340,0.5404
-0.6344,-1.2801,-0.3167,-0.2433,-0.8733,-0.4547,-0.6136,-0.6905,-0.5779,-0.1647
-1.3036,-1.3933,-0.8039,-0.2084,-1.6150,-0.8515,-0.1412,-1.4515,-1.4249,-1.1896
-1.2048,-1.0151,-0.4498,0.3093,-1.4064,-0.3310,0.4456,-0.9527,-1.4205,-1.4000
-0.4394,-0.2370,-0.1547,0.7419,-0.6618,0.3527,0.0040,-0.9215,-0.9382,-0.9957
-0.4865,-0.4633,0.8846,1.6884,-1.4655,0.5944,1.5646,-1.2093,-1.2407,-1.1981
0.1148,0.1336,0.5960,0.9530,-0.5694,0.5169,1.1971,-0.0068,-0.5320,-0.4341
0.5057,0.6901,0.4455,0.4495,0.2249,0.7125,0.0799,0.5133,-0.0147,0.3722
0.9173,0.7021,0.9019,0.6926,0.2572,0.5946,1.3363,1.2563,0.0067,0.1523
0.6483,0.4930,0.6469,0.5798,0.5419,0.6748,0.4389,0.9170,0.0701,0.3156
0.3777,0.1520,0.6871,0.4466,0.3325,0.2517,0.7840,0.9741,-0.2856,-0.1906
0.7769,-0.1823,0.4536,0.1580,0.6593,0.3478,1.3348,1.2126,-0.4191,-0.2980
0.0302,-0.0466,-0.0264,-0.6004,0.6416,-0.0584,0.8645,0.8761,-0.3578,-0.4433
0.2734,0.4335,-0.0508,-0.6974,0.1337,-0.2521,0.5165,0.2946,0.0666,0.0940
-0.3810,-0.4610,0.6333,0.6738,-0.8944,-0.0432,0.4557,-0.2366,-1.0399,-1.3116
-0.2269,-0.6082,0.2355,0.2661,-0.2343,0.2092,0.4265,0.2720,-0.7702,-1.0232
0.0361,-0.2531,0.0131,0.0424,0.1843,-0.1657,1.0431,0.1248,-0.5580,-0.2802
0.2338,-0.5391,0.1978,0.0266,0.3165,-0.1143,0.6600,0.6971,-0.6270,-0.3259
0.7520,-0.0349,-0.3066,0.0610,0.5350,0.4515,-0.8447,0.5948,-0.1796,-0.0746
0.9484,0.0734,0.2687,0.6223,0.1108,0.6844,0.2032,0.2717,-0.0078,0.1963
1.1177,0.2680,0.5333,0.4319,-0.1590,0.2788,0.2632,0.7442,0.1886,0.5517
1.0933,0.4128,0.1679,0.3001,0.6202,0.5505,-0.0986,-0.1816,0.4101,0.8372
0.4180,0.5165,-0.2844,-0.5948,0.6253,0.1703,1.1149,0.1783,0.4208,0.7285
0.2944,0.5696,-0.4484,-0.5994,1.3009,0.2975,0.0269,-0.3825,0.6600,0.7533
0.0699,0.2994,-0.3075,-0.4168,1.2662,-0.2067,0.2289,-0.4586,0.3690,0.5832
-0.2692,-0.1613,-0.4456,-0.8193,0.8937,-0.6303,0.1026,-0.6632,0.1989,0.2539
-0.2344,0.4997,-0.5210,-0.8994,0.9038,-0.4704,0.4036,-0.5152,0.6635,0.5851
0.4266,0.7604,0.2786,-0.0738,0.4773,-0.2252,0.5289,-0.5121,0.9511,0.8082
0.1535,0.4224,0.9817,0.3770,-0.2137,-0.1781,1.1494,0.0019,0.8768,0.6065
-0.0780,0.2602,0.7035,0.0736,0.2341,-0.4362,0.6511,-0.2396,0.6363,0.5001
-0.6888,-0.2438,0.6180,-0.0182,0.0045,-0.6409,0.2456,-0.5258,0.2619,0.0426
-0.5584,-0.3442,0.6063,-0.0791,-0.1606,-0.5799,-0.0589,-0.3748,-0.0047,-0.1630
-0.2263,0.2909,0.2158,-0.1835,-0.1201,-0.4408,0.2063,-0.8599,0.4306,0.3735
0.1775,0.6100,0.3836,-0.2700,-0.1658,-0.6725,0.6471,-0.5125,0.6549,0.6596
0.6780,0.7543,0.2331,-0.0929,0.3933,-0.3816,0.1250,-0.1174,0.8701,0.8666
0.5365,0.5201,0.4182,0.2029,0.2925,-0.0229,-0.3112,-0.5001,0.9387,0.9405
0.9185,0.7363,0.7274,0.2332,0.2708,0.3586,0.7102,-0.1449,0.8753,0.9810
1.1135,0.8065,0.9968,0.7251,0.4265,0.5292,1.3420,0.1760,0.9585,1.1099
1.0574,0.7928,1.0818,0.5602,0.0820,0.5127,1.6273,-0.0233,0.7254,0.9337
1.1332,0.5437,0.7956,0.4694,0.6975,0.4949,0.5446,0.8437,0.6294,0.7371
0.7779,0.8644,0.4567,0.3377,0.4214,0.5499,-0.2205,-0.2589,0.5600,0.4207
