IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.9916,1.1660,0.1827,0.4700,1.1838,1.2557,0.8750,0.3322,0.1610,0.2846
0.3811,0.3617,-0.4146,-0.2306,0.6851,0.8767,-0.2058,-0.8025,0.1458,0.2875
-0.4454,0.1501,-0.2611,0.0289,-0.0925,-0.1376,-0.4919,0.0123,-0.2754,-0.3071
-0.5662,-0.3220,0.4958,0.3483,0.1886,-0.2394,0.6882,0.3953,-0.1581,-0.3572
-0.4558,-0.4783,0.6678,0.1250,-0.0864,-0.2316,-0.1458,-0.4561,-0.0446,-0.2180
0.0474,-0.4282,1.2079,0.7745,-0.2078,0.0874,1.0136,0.1236,-0.0944,-0.2349
0.3587,-0.1507,1.2574,0.9535,0.2896,0.5674,0.6216,0.5508,0.2065,0.1727
0.4382,0.1629,1.2665,1.5002,0.6445,0.5711,1.2640,0.1592,0.6186,0.5290
0.4698,0.2179,1.3378,1.5021,0.6747,0.8049,1.2885,0.1430,0.7090,0.7525
0.5192,0.2548,1.0220,1.1165,0.5963,0.7110,1.5089,1.3241,0.5058,0.7738
0.6231,0.0133,0.5273,0.6226,0.4813,0.6684,1.3438,0.7392,0.3235,0.3774
0.1332,-0.0986,-0.6908,-0.5631,-0.3318,-0.0088,-0.0375,-0.5500,-0.1206,0.2460
-0.2791,-0.1834,-1.4843,-1.4599,-0.9121,-0.4497,-1.3278,-1.1835,-0.8256,-0.3906
-0.5604,-0.1969,-1.6713,-1.6715,-1.0265,-0.6242,-0.7775,-1.6158,-0.9503,-0.6266
-0.5216,-0.0667,-1.4132,-1.1975,-0.7340,-0.1893,-1.5212,-0.9928,-0.8756,-0.6737
-0.2842,0.0007,-1.5835,-1.1114,-0.6110,-0.1055,-1.0627,-0.6011,-0.4468,-0.3065
-0.3109,-0.3787,-1.3425,-0.8083,-0.4603,-0.1017,-0.8388,-0.5011,-0.3312,-0.1604
-0.0980,-0.0406,-1.2881,-0.5124,-0.5453,0.1729,-0.6951,-0.2035,-0.0659,0.1467
-0.0721,-0.0987,-0.9259,-0.5252,-0.1398,0.3194,-0.7578,-0.2835,-0.0249,0.0021
0.2490,-0.1020,-0.7479,-0.2447,0.0104,0.5093,-0.6028,0.2613,0.2014,0.3025
0.4464,0.0132,-0.5231,0.2304,0.4178,0.6585,-0.2818,-0.1080,0.2063,0.1862
0.2816,0.2314,-0.5161,0.0893,0.0903,0.3577,-0.0661,-0.0710,0.2828,0.1834
0.0508,0.1914,-0.0011,0.1846,0.4097,0.2033,0.1959,0.8368,0.1792,0.1191
-0.0795,0.3965,0.4198,0.4365,0.6321,-0.0132,0.0470,0.6231,0.5135,0.2437
-0.3334,0.4625,0.8492,0.4097,0.5030,-0.5025,0.6129,0.9662,0.7369,0.1645
-0.1689,0.4697,0.7761,0.3734,0.4404,-0.3151,-0.0239,0.3729,0.6299,0.0929
