IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.3710,0.4435,0.0573,0.6929,0.9950,1.1566,-0.1308,0.8453,0.1576,0.1578
-0.1791,-0.1381,0.1009,0.3968,-0.1112,0.0139,0.6892,-0.0531,-0.3382,-0.3187
-0.1914,0.1305,0.7717,0.9650,-0.3567,-0.4742,0.4561,-0.0145,-0.4928,-0.4638
-0.2203,-0.0456,-0.0586,-0.1491,0.0018,-0.1855,-0.0911,-0.6663,-0.3102,-0.2505
-0.0405,-0.1992,-0.4781,-0.5503,-0.4623,-0.2198,-1.0600,-0.7623,0.1554,0.4006
0.4580,0.2860,-0.2716,0.0760,-0.1642,0.1070,0.6630,-0.1441,0.4197,0.6651
0.4231,0.2262,-0.3554,-0.0347,-0.2013,-0.2240,-0.1244,-0.1822,0.2484,0.5273
0.1100,0.1030,-0.3257,-0.0138,-0.1762,0.2029,-0.9461,0.8407,0.1834,0.3857
0.2887,0.4902,-0.0987,0.3598,-0.0215,0.1114,0.2040,0.2964,0.4777,0.6171
0.5567,0.5029,0.1271,0.3721,0.0242,0.2364,-0.3608,0.1804,0.6482,0.8514
0.3663,0.3886,0.2757,0.1658,0.5298,0.8751,-0.0326,0.8903,0.4509,0.4788
-0.1730,-0.7400,-0.0141,-0.4500,0.3050,0.5127,0.6534,0.5087,0.1709,0.0082
-0.4953,-1.1376,0.3651,-0.1410,-0.4141,-0.6486,-0.6468,-0.8497,-0.3469,-0.3356
-0.6643,-1.1283,-0.1892,-0.3548,-0.4610,-0.6025,-1.7862,-0.9999,-0.3199,-0.1460
-0.1898,-0.7347,-0.4727,-0.3694,-0.5077,-0.5155,-0.4934,-1.0794,-0.4112,-0.2238
-0.2912,-0.6508,-0.8607,-0.7847,-0.5323,-0.2702,-1.3250,-1.2807,-0.4135,-0.1016
0.2643,0.0467,-0.6224,-0.4214,-0.1370,-0.2130,-0.9426,-0.4808,0.3865,0.5207
0.2564,0.4040,-0.3015,-0.5712,-0.0247,-0.3828,-0.6631,-0.1674,0.7624,0.7200
0.2702,0.4016,-0.2035,-0.4184,0.0633,-0.3090,-0.3981,0.1663,0.3765,0.3533
-0.2129,0.1904,-0.1360,-0.3021,0.1758,-0.1873,-0.9182,-0.3396,-0.0937,-0.2084
-0.4665,0.0196,-0.3520,-0.5007,-0.3028,-0.7466,-0.1207,0.1537,-0.4534,-0.6091
-0.6499,-0.4542,-0.2055,-0.3558,-0.7816,-0.8886,-0.1641,-0.2819,-0.8336,-0.8495
-0.2899,-0.2824,-0.5150,-0.5372,-0.2323,-0.1861,-0.4293,-0.9716,-0.4307,-0.4585
0.1084,0.3031,-0.4772,-0.1209,-0.1754,0.2020,-0.2647,-0.0880,-0.0420,-0.1347
-0.0905,0.1448,0.0376,0.0831,-0.1868,0.0354,-0.3115,-0.2453,-0.3517,-0.4318
-0.4296,-0.2143,0.1248,-0.1732,0.2023,-0.0080,0.0816,0.2727,-0.7257,-0.8549
-0.3890,-0.2874,0.3311,0.0808,0.2771,-0.0618,-0.0008,-0.1388,-0.5773,-0.7712
0.0419,-0.2927,0.5867,0.5611,-0.0220,-0.0154,0.7429,0.0760,-0.3399,-0.5102
0.0879,-0.0468,0.4074,0.4916,-0.0225,0.2835,-0.1816,0.2158,-0.1689,-0.1426
-0.3509,-0.3479,0.0711,0.1387,0.0061,0.3725,-0.2884,0.3290,-0.2654,-0.4178
-0.7626,-0.4686,-0.4362,-0.2896,-0.3887,-0.0607,0.1220,-0.7238,-0.4297,-0.7413
-0.3866,0.0878,-0.1036,-0.2208,-0.2057,0.1377,1.3506,0.4353,-0.2666,-0.4437
0.5312,0.8145,0.6371,0.5269,0.6655,0.8736,0.9054,0.9332,-0.0385,0.0010
0.6179,0.9277,0.4913,0.7050,0.5878,0.9528,0.5910,0.0513,0.5050,0.6349
0.4579,1.1294,0.5421,0.5262,0.4706,0.7015,0.7974,1.0563,0.6974,0.6430
0.3390,0.9124,0.4944,0.2978,0.6709,0.6676,0.9462,0.9392,0.8756,0.7859
-0.0554,0.4731,0.8407,0.7501,0.6965,0.6011,0.9989,0.4977,0.8665,0.6999
-0.1329,0.2078,0.7651,0.7017,0.2748,-0.0084,0.5357,-0.0748,0.3117,0.1459
