IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.2166,1.2802,0.9070,0.8502,1.5979,0.8412,0.7054,0.2409,0.5884,0.3078
-0.5796,0.9128,1.2575,0.7503,1.3874,0.4182,0.3938,0.7362,0.4510,-0.2150
-0.7935,0.9750,1.3316,0.6089,0.7139,-0.9841,0.1670,0.2719,0.5837,-0.3620
-0.5730,0.7481,1.0455,0.4351,0.4972,-0.9407,-0.0379,0.1813,0.5744,-0.2826
-0.2748,0.6736,0.9852,0.9245,0.4146,-0.8277,-0.1367,0.8374,0.8629,0.4386
-0.6831,0.3932,0.9953,0.9153,0.5645,-0.9458,1.0490,0.9804,0.8974,0.2004
-0.5969,0.4369,0.9569,0.7977,0.9241,-0.5773,1.0096,0.3297,0.9383,0.2709
-0.6738,0.1456,0.4824,0.1351,0.4355,-0.4173,0.6237,0.4546,0.1775,-0.4066
-0.0479,-0.2386,0.0032,-0.3080,0.2169,-0.5200,0.3149,-0.4268,-0.0278,-0.2364
-0.0605,-0.0960,0.2687,-0.0267,-0.2900,-0.8993,0.7596,-0.5166,0.1004,0.0369
-0.1241,-0.5099,0.0581,0.0870,-0.1658,-0.3497,1.3347,-1.3145,-0.1330,0.0932
-0.2046,-0.7619,-0.4081,-0.4740,-1.1727,-0.4814,-0.9540,-1.4432,-0.5851,-0.1780
-0.3250,-0.8864,-0.8536,-0.5380,-0.7162,-0.0967,-0.5385,-0.9505,-0.9193,-0.5212
0.0187,-0.1946,-0.6386,-0.3615,-0.3634,0.1360,0.0871,0.2032,-0.4879,-0.3945
0.3512,0.0799,-0.3294,0.1136,-0.1324,0.4969,-0.1901,0.8310,-0.2576,-0.1872
0.4572,0.5108,-0.2327,0.2536,-0.2476,0.4904,-0.0018,0.2492,-0.1599,0.0028
0.2511,0.2038,-0.4846,0.1968,-0.1162,0.6739,0.7986,-0.3043,-0.4477,-0.1683
0.1237,0.0492,-0.3185,0.0903,-0.7036,0.0292,0.3191,-0.8946,-0.5160,-0.3028
-0.1176,-0.3486,-0.8954,-0.1935,-0.3244,-0.0806,-1.3604,-0.3131,-0.5015,-0.2218
-0.2923,-0.9587,-1.1583,-0.5720,-0.6638,-0.2201,-0.1712,-0.9264,-0.5040,-0.2753
-0.1253,-0.9265,-0.7464,-0.7433,-1.0066,-0.1442,-1.1475,-0.8723,-0.5993,-0.3504
0.2592,-0.6473,-0.9267,-1.2771,-0.7012,0.2355,-0.7403,-1.0636,-0.5557,-0.1431
0.7561,0.0525,-0.1253,-0.2781,-0.5719,0.6279,-0.1288,-0.0057,-0.1427,0.0625
0.4289,-0.3836,-0.1017,0.1785,-0.4232,0.6287,-0.8367,0.2378,-0.5288,-0.0680
