IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.3263,1.4288,-0.1312,-0.2217,1.0454,0.4468,-0.3499,0.0397,0.2072,-0.3434
0.7205,1.1413,-0.4411,-0.8052,0.8107,0.7489,0.9317,0.3246,0.9309,0.7160
-0.2125,0.2191,-0.4647,-0.4459,0.0697,0.2810,0.5931,-0.0920,0.6783,0.8321
-0.1851,-0.1712,-0.2197,-0.0975,-0.5785,-0.0027,-0.8784,-0.2853,-0.0940,0.1878
-0.0929,-0.5885,-0.5815,-0.8089,-0.7216,-0.0342,-1.4468,-0.0248,-0.1306,0.1641
-0.4531,-0.7584,-0.4981,-0.5376,-1.0155,-0.4157,-0.7113,-0.5026,-0.3265,-0.4155
-0.2107,-0.4198,-0.7431,-0.5511,-0.6370,-0.3936,-0.8026,-0.2507,-0.8108,-0.9908
-0.3640,-0.5499,-0.7866,-0.7013,-0.6740,-0.5094,-0.1827,-0.5024,-0.4435,-0.4062
-0.0606,-0.1850,-0.1235,-0.1797,-0.3460,-0.7841,0.2905,-0.6529,-0.3887,-0.4355
0.5029,0.4485,0.0442,-0.1275,0.0917,-0.0907,0.0560,-0.3369,0.3496,0.2237
0.2587,0.0957,0.2871,0.4464,0.1299,-0.0151,0.1526,0.0161,0.1454,0.1099
0.8264,0.4569,0.9056,0.9033,0.3614,0.4227,0.7993,0.6630,0.4244,0.3740
0.1468,-0.0150,1.3929,1.4651,-0.0386,0.1527,1.3483,0.6099,0.1301,-0.0635
-0.1482,-0.5463,0.5605,0.4872,-0.4035,-0.5645,1.3725,0.2567,-0.1845,-0.2589
0.0446,0.0161,0.1680,0.3462,-0.1668,-0.0679,0.2216,0.2139,-0.3166,-0.3629
-0.0804,0.0322,0.1518,-0.0527,0.0451,0.0095,0.4388,0.0657,-0.2380,-0.4980
0.1006,0.0349,-0.1600,-0.4406,0.2569,-0.1884,0.1869,-0.0983,-0.0218,-0.1456
0.1611,-0.2305,-0.4809,-0.6813,0.2867,0.2097,-0.7086,-0.4724,-0.1718,-0.1617
0.0159,-0.4138,-1.1827,-1.5306,-0.0905,-0.0553,-1.5253,-0.9062,0.0163,-0.0405
0.1011,-0.4123,-0.7130,-0.7656,-0.1320,0.0326,-1.0172,-0.4532,-0.0719,0.1167
0.3843,0.2117,-0.1192,-0.1715,0.1904,0.4664,-0.2435,0.2943,0.0184,-0.3554
-0.0198,-0.0480,0.0357,-0.2795,-0.1955,-0.1386,0.0449,-0.1188,-0.0953,-0.4820
-0.3564,-0.7669,0.4497,0.3002,-0.7016,-0.2152,-0.5301,0.4765,-0.7084,-0.5622
-0.1926,-0.5280,0.0039,-0.0630,-0.4955,0.2146,-0.9974,-0.0547,-0.7112,-0.2996
-0.8352,-0.8954,-0.4445,-0.4075,-0.5121,-0.1545,-0.5432,-0.8445,-0.8429,-0.5869
-0.5170,-0.7711,-0.6448,-0.2390,-0.2804,-0.0187,-0.3617,-0.1590,-1.0875,-0.7178
-0.4793,-0.4632,-0.4610,0.0819,0.2221,-0.0267,-0.2600,-0.2354,-1.2542,-1.3912
-0.9083,-0.5947,-0.6977,-0.5340,0.0330,-0.0713,-1.0601,-0.4528,-1.1894,-1.3842
-0.4738,-0.4481,-0.2932,-0.0671,-0.0881,-0.0925,-1.9194,-0.5579,-1.0382,-1.1855
-0.3902,-0.2796,-0.8138,-0.3611,0.5437,0.2757,-0.8842,-0.8622,-0.7235,-0.7171
-0.3335,-0.2549,-0.6189,-0.0186,0.1394,0.4454,-0.7129,-0.1181,-0.2382,0.0174
-0.0445,0.0363,0.0353,0.5838,-0.0498,0.6459,-0.5675,0.4140,-0.0376,-0.0414
0.2940,0.0546,0.0015,0.2510,-0.5375,0.5203,0.3830,0.6620,0.5860,0.7652
0.3355,-0.1191,0.4087,0.6822,-0.8357,0.3130,0.8907,0.4916,0.5726,0.6731
0.5703,0.4291,0.6140,0.7518,-0.4256,0.5999,0.5272,0.5095,0.5600,0.8798
-0.1190,0.0666,0.5528,0.4659,-0.5337,-0.1263,0.6919,-0.4809,0.7049,0.9576
-0.4138,-0.1357,0.0914,0.1133,-0.3210,-0.4538,-0.2473,-0.8824,0.0454,0.3241
-0.3372,0.0352,-0.6559,-0.3883,-0.1976,-0.5662,0.0051,-0.1298,-0.0765,0.1065
-0.4943,0.0473,0.1175,0.3275,-0.1177,-0.7869,0.2174,-0.1187,-0.2398,-0.1354
0.3358,0.8162,0.1961,0.3798,0.3048,-0.0807,-0.2450,0.1704,0.2492,0.3004
-0.1614,0.2518,0.4888,0.2668,-0.1675,-0.1865,0.4865,-0.3224,0.4019,0.5366
0.3573,0.4027,1.0445,1.0166,0.1801,0.2192,0.9813,0.3528,0.5909,0.5880
0.2019,0.4892,0.8092,0.9204,0.2199,0.2904,0.5818,0.3732,0.6669,0.7938
-0.1482,0.2285,0.8371,0.9139,0.5667,-0.0361,1.1736,0.8797,0.7141,0.9421
0.1083,0.5449,0.5422,0.4555,0.6882,0.2511,0.4784,0.4179,1.1156,1.2886
-0.6984,-0.1725,-0.2035,-0.6078,0.0568,-0.4220,0.0826,-0.1590,0.6849,0.6664
-0.1183,0.0061,-0.3195,-0.5173,0.2712,-0.3823,0.2248,0.1715,0.5952,0.7025
-0.0792,0.0402,0.0204,-0.0108,0.3214,-0.3243,0.6989,-0.2132,0.3156,0.3074
0.0358,0.3649,0.0571,0.2994,0.4756,0.1548,0.9769,0.3567,0.4398,0.7305
0.1660,0.8002,0.4957,1.0305,0.8346,0.3558,0.0995,1.1400,0.6136,0.6464
0.1882,0.9561,0.1675,0.3585,0.7662,0.1682,0.4342,0.9172,0.9943,0.9560
0.0440,0.8578,0.5066,0.6307,0.6791,0.4930,0.9456,1.3181,0.9030,0.8310
0.1866,0.7940,0.4441,0.5604,1.1612,0.6863,0.4967,0.7833,0.8339,0.6100
-0.1143,0.0895,-0.3498,-0.4977,0.5617,0.1283,-0.5011,-0.3811,0.6575,0.5352
-0.5188,-0.6071,-0.3557,-0.2974,-0.1160,-0.4135,-0.8656,-0.5484,-0.2552,-0.4574
-0.5225,-0.6870,-0.5849,-0.5508,0.0382,-0.7281,-0.4860,-0.5732,-0.4626,-0.6246
-0.9172,-0.8390,0.0828,0.1914,-0.3519,-0.8435,-0.2553,-0.4302,-0.9391,-0.9904
-0.3727,-0.2836,0.4269,0.3081,-0.1829,-0.4224,0.3007,0.1301,-0.7150,-0.7696
-0.7955,-0.4191,0.1131,-0.2413,0.0405,-0.4498,-0.3752,-0.3701,-0.4208,-0.3808
-0.5104,0.0607,0.0140,-0.3668,0.3922,-0.2721,0.0698,-0.1942,-0.3156,-0.2356
0.1569,0.5836,-0.0788,-0.1989,0.5052,0.2089,0.1986,0.0485,0.3152,0.4084
0.1909,0.3445,0.4588,-0.0019,0.3886,0.1353,1.4476,0.5364,0.5870,0.5299
