IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.5263,0.1230,-1.5529,-1.1710,0.0101,0.3454,-1.5696,0.9201,-0.3539,-0.1057
-0.5750,-0.6549,-1.0220,-1.2335,-0.6134,-0.4843,-0.6091,0.9322,-0.8423,-0.4392
-1.2353,-1.1374,-0.4812,-0.8643,-0.6278,-0.9098,0.6269,-0.5169,-0.5043,-0.4804
-1.5473,-0.9329,-0.2585,-0.9057,-1.0764,-1.4228,-1.3805,0.7248,-0.5692,-0.8463
-0.8493,-0.7274,0.0736,-0.3650,-0.6062,-1.0097,0.0400,-0.0250,-0.3138,-0.6339
-0.3843,-0.3231,0.4339,0.1758,-0.1275,-0.4639,-0.3428,-0.7097,0.0169,-0.3701
-0.1663,0.3150,1.0385,0.6464,0.4630,0.0400,0.1644,-0.2859,0.4316,0.1797
-0.2795,0.2631,0.9650,0.2380,0.1369,0.0226,0.0855,0.3888,0.2578,0.1150
-0.1621,0.2419,1.3596,0.6954,0.3926,0.4918,-0.0004,-0.9860,0.2242,0.2211
-0.2859,-0.2833,0.5414,-0.0939,-0.1234,-0.0398,-0.3329,-1.2368,-0.4952,-0.0184
-0.5982,-1.3079,-0.3987,-1.1860,-0.8041,-0.3244,-2.1385,-0.2070,-0.6923,-0.4322
-0.5415,-1.3286,-0.8491,-1.0241,-0.7617,-0.2490,0.1862,0.1811,-0.6556,-0.6596
-0.0762,-1.1533,-1.3345,-1.4619,-0.7969,0.1538,0.3687,-0.3259,-0.4524,-0.6076
-0.1017,-0.4334,-1.4707,-1.4826,-0.4344,0.2608,0.0187,-1.1524,-0.4968,-0.4683
0.5263,0.3325,-1.0666,-0.7031,0.1888,1.1392,-0.3568,0.3002,-0.0945,-0.0135
0.5850,0.3378,-1.0815,-0.7704,-0.0422,0.7207,-0.3481,0.6857,-0.1344,0.0327
0.8631,0.6017,-0.8493,-0.4156,0.5672,1.0030,0.8044,-0.0728,0.3410,0.1826
1.1011,1.4334,-0.9060,-0.7105,0.9254,0.7455,0.9751,0.3938,0.5576,0.4063
