IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.9148,0.9004,0.0733,-0.1920,0.3081,0.7456,0.5752,0.0584,0.0655,-0.0058
0.0779,-0.1563,0.1191,0.0401,0.3478,0.3884,0.5156,0.2325,-0.5723,-0.6354
-0.0740,0.2856,-0.1609,-0.1847,-0.1723,-0.0115,0.2740,0.0535,0.5131,0.3482
0.2493,0.2487,-0.3594,-0.1712,-0.0661,0.4076,0.2857,0.2947,0.8673,1.1198
0.4855,0.9866,0.0296,-0.0350,-0.0543,0.1705,0.0317,0.5380,0.7823,0.7989
0.0367,0.2396,0.4411,0.0623,0.0324,-0.0196,-0.5873,0.8810,0.2729,0.2548
-0.0004,0.3718,0.0304,0.1892,0.0347,-0.0425,0.5054,0.2633,0.1144,0.1746
-0.4153,0.2554,-0.1034,-0.3630,0.2213,-0.7542,0.6540,0.0260,-0.1714,-0.2601
-0.8560,-0.5394,-0.5905,-0.5766,-0.5790,-0.5112,-0.5669,-0.4735,-0.6804,-1.0018
-0.2553,-0.5049,-0.2860,-0.0293,-0.3713,-0.2115,-0.5933,-0.1920,-0.4385,-0.3113
0.3075,0.4745,0.5196,0.6198,0.2316,0.2623,0.3303,0.2327,0.3177,0.2794
-0.1164,0.8687,0.5684,0.1596,0.8297,0.0636,0.9592,-0.0370,0.2493,-0.2080
-0.3915,0.2598,-0.3064,-0.7361,0.3546,-0.3477,-0.6806,-0.6994,-0.4760,-0.8063
-0.3078,-0.8577,-0.5261,-0.1246,-0.0115,0.1105,0.2823,-0.2872,-0.6125,-0.3609
-0.0749,-0.8478,0.2395,0.4600,-0.6782,-0.4118,0.0570,-0.1980,-0.3555,-0.3870
-1.0387,-1.0679,-0.1706,-0.2054,-0.6306,-0.8639,-0.1378,-0.9377,-0.7981,-1.0472
-0.8260,-0.3584,-0.9768,-0.7865,-0.4037,-0.7363,-0.6143,-1.1104,-0.4774,-0.8008
0.0793,-0.3337,-0.3395,0.2685,0.0112,0.2137,-0.4296,-0.0567,-0.2688,0.0728
0.3101,-0.5408,-0.0791,0.2134,-0.2627,0.2830,-0.9061,-0.5637,-0.2498,-0.0779
-0.1294,-0.8981,-0.0262,-0.5716,-0.0809,0.4466,-0.4957,-0.5300,-0.8655,-0.7661
-0.3175,-0.2550,-0.3590,-0.4068,0.0293,-0.0493,-0.9228,-0.1799,-0.9977,-0.9281
-0.0762,-0.4299,-0.2325,-0.2089,0.0435,-0.2477,-0.0245,-0.4329,-0.6663,-0.5987
-0.2024,-0.3618,-0.6818,-0.7066,-0.2451,-0.2503,-0.0089,-0.4941,-0.2678,-0.2552
0.2864,-0.4593,-0.5154,-0.0362,-0.1624,0.0254,-0.6557,-0.0825,0.3462,0.3876
0.3045,-0.1776,0.0461,0.2264,-0.4650,0.1628,-0.0324,0.5285,0.6903,1.1294
-0.2606,-0.0884,0.1313,0.1461,-0.2363,-0.1330,0.7614,0.0656,0.0651,0.2575
-0.4684,-0.5896,-0.0333,-0.5679,0.0907,-0.7049,-0.1249,-0.3079,-0.2002,-0.3864
-0.3173,-0.2260,-0.5258,-0.0677,-0.0953,-0.7324,-0.5695,-0.5689,0.3532,0.2364
0.1390,0.1565,0.0441,0.3718,0.1295,-0.4222,-0.2370,0.2902,0.6499,0.9101
0.9178,0.8221,0.7296,0.7787,0.1874,0.3982,0.1095,0.9262,1.0233,1.1555
1.3379,1.2057,0.8739,0.6577,0.4332,0.8987,0.4763,1.1801,0.7556,0.8335
1.1418,0.9912,0.4614,0.7294,0.7287,1.4335,1.6700,0.9059,0.5789,0.7583
1.0200,0.5158,-0.0922,0.3180,0.0448,1.4773,-0.3486,0.3743,0.9470,1.2761
0.4266,-0.0207,0.0671,0.8779,-0.5395,1.1133,0.8511,1.0323,0.8287,1.2486
0.4095,0.1429,0.4094,0.7295,-0.3442,0.3480,0.7280,1.0719,0.4754,0.8557
