IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.4744,0.3471,0.3076,0.0390,0.8562,-0.6686,0.8440,0.4642,-0.0504,-0.5844
-0.5850,0.6255,0.6419,0.5477,0.8605,-0.4610,0.6227,0.3930,0.2530,-0.3838
-0.8615,0.4953,-0.0371,0.2428,0.6471,-0.0831,-0.3190,0.0576,0.2360,-0.1843
-0.4506,0.6108,-0.8076,-0.1805,0.3921,0.3223,-0.1524,-0.3621,0.1382,0.0172
-0.2559,0.2355,-1.0345,-0.5881,0.2827,0.6783,0.1731,-1.1038,-0.5105,-0.2683
0.2033,0.3905,-1.1456,-0.8888,-0.1152,0.7329,-0.3159,-0.4407,-0.4545,-0.1853
0.1913,0.4918,-0.7585,-0.5650,0.3125,0.8771,-0.1732,-0.4523,-0.3706,-0.0650
0.5273,0.6728,-0.2676,-0.1751,-0.2078,0.4333,-1.4245,-0.0137,0.1499,0.3889
0.0618,0.5887,-0.1306,0.4969,0.6005,1.1350,0.4513,-0.6215,0.3691,0.2808
0.0892,0.3247,0.3861,0.6121,0.3423,0.9698,0.1866,-0.3241,0.6653,0.6896
-0.4120,-0.6723,0.8656,0.8899,0.0477,0.8478,0.1143,0.4751,0.2922,0.4286
-0.4475,-1.1105,0.6603,0.9992,-0.5243,0.4014,-0.5847,0.4428,0.0008,0.2191
-0.4854,-0.8313,1.0599,0.7839,-0.5735,-0.0358,-0.2216,0.3406,0.0801,0.0495
-0.0002,-0.6990,0.4154,0.1260,-0.6265,-0.6065,1.0032,0.5617,0.0249,-0.1125
0.0796,-0.2323,0.4004,0.0804,-0.2195,-0.5154,0.8490,-0.2092,0.4503,-0.0298
-0.0970,0.0954,0.9322,0.4075,-0.1368,-0.1886,0.8254,0.6344,0.7546,0.2385
0.0359,0.3620,0.4754,0.3135,0.4448,0.3670,0.5518,1.0712,1.2380,0.6906
0.2043,0.1629,0.4063,0.7147,0.5233,0.6785,0.2645,0.8107,0.9197,0.5907
0.3133,-0.4795,0.0228,0.3854,-0.1378,0.5962,0.5622,0.5647,0.3102,0.3008
0.3513,-0.9146,0.1858,-0.2716,-0.2811,0.2385,1.0018,-0.4857,-0.4947,-0.0377
0.1344,-0.6672,0.3881,-0.1866,-0.4503,0.1038,0.0426,-0.0345,-0.8365,-0.5147
-0.6144,-0.6604,-0.3357,-0.6231,-0.4643,0.0241,-0.4123,-0.3922,-1.0137,-0.5855
-0.3192,-0.2287,-1.3231,-1.3685,-0.2653,-0.0256,-1.1845,-0.9526,-1.1253,-0.7150
-0.3556,0.0558,-1.4523,-1.0883,0.2202,0.5329,-0.5173,-0.7647,-0.8985,-0.4979
0.1821,0.7264,-0.9875,-0.8114,0.5460,0.6243,0.0361,0.0315,0.1581,0.2709
-0.2208,0.2935,-0.3379,-0.3865,0.5398,0.1760,0.3131,1.3539,0.2361,0.1331
-0.0180,0.2141,0.5274,0.3114,0.1931,-0.1147,0.6942,1.3357,0.7356,0.3278
-0.3392,-0.5857,0.5580,0.5522,-0.0503,-0.6140,-0.1223,1.7809,0.4202,-0.0806
