IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.2813,-0.2699,-1.0368,-1.2723,-0.2745,0.1514,-0.0525,-0.2536,0.0613,0.1240
-0.2017,-0.4530,-1.2884,-1.0958,-0.4754,-0.1618,-0.7661,-0.1419,0.0805,0.3244
-0.0384,-0.2313,-0.8656,-0.6180,-0.5543,-0.1134,-0.2596,-0.1790,0.2266,0.3953
0.0719,0.4143,-0.1936,-0.6560,-0.1898,-0.2495,-0.1040,0.1051,0.4582,0.2938
0.1943,0.3890,-0.1008,-0.3302,0.1762,0.0321,-0.9838,0.1142,0.5409,0.5243
-0.1494,0.0223,0.1934,-0.0936,0.0416,0.2766,-0.3190,-0.3303,0.0983,-0.2240
-0.2603,-0.4574,0.2529,-0.0528,-0.0508,-0.0246,0.6325,0.4229,0.2059,0.0824
-0.0125,-0.3980,0.2235,0.1867,-0.0408,0.1512,-0.2926,0.3067,0.0897,0.2015
0.1466,-0.0547,0.6358,0.7134,0.0478,0.1632,0.3885,0.4086,-0.2727,-0.3908
0.1402,0.0187,1.0824,0.8881,0.2924,0.1270,0.4744,0.5639,-0.6838,-0.9901
-0.0193,0.0063,1.0555,0.9622,0.9239,0.3810,-0.2295,0.3124,-0.9450,-1.1748
-0.3295,-0.5450,0.2996,0.2514,0.3870,0.6358,-0.6594,-0.3384,-0.8016,-0.9906
-0.3201,-0.5417,-0.0364,-0.2308,-0.1041,0.4620,-0.6808,-0.7747,-0.2897,-0.5203
0.2413,-0.2503,-0.3282,-0.0553,-0.3482,0.0913,-0.2980,-0.3924,-0.1102,-0.0898
0.6104,0.1757,-0.2582,0.1574,-0.1036,0.3046,-0.0661,-0.0766,0.1443,0.3523
0.4344,0.3293,0.0244,0.2739,0.2907,0.4940,0.6598,0.7298,0.2758,0.3301
0.3062,0.2092,0.4761,0.3055,0.7373,0.1692,1.0136,0.6266,0.1479,0.1226
0.3533,0.6430,0.5130,0.4667,1.2386,0.5691,0.9132,0.6475,0.0058,0.0056
0.3964,0.2406,0.4186,0.5286,0.5229,0.1986,-0.5204,-0.0094,0.0416,-0.1359
-0.4499,-0.5424,-0.1371,0.1534,-0.6175,-0.0332,-0.7527,-0.1298,-0.8863,-0.7629
