IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.4975,0.1149,0.3017,0.2739,0.2347,0.3639,-0.1773,0.4270,0.4971,0.5163
0.4601,0.0359,0.6906,0.8292,0.1078,0.7233,0.1930,0.3078,0.2906,0.5231
0.1129,0.1514,0.7657,0.9676,0.2969,0.4457,-0.0137,0.4234,0.0162,0.0836
-0.4761,0.1466,0.7210,0.5320,0.3458,0.3436,-0.3612,0.0041,0.0713,-0.0070
-0.4465,0.0220,-0.0420,-0.5405,0.0085,-0.2411,-0.0095,-0.5673,-0.0874,-0.1979
-0.1214,0.0545,-0.5017,-1.1209,-0.1388,-0.2187,-0.3668,-0.6169,0.0839,0.0439
0.5647,0.2883,-0.1709,-0.4498,0.0360,0.0060,0.5177,-0.2665,0.3870,0.2774
0.5776,0.4112,0.0837,0.1110,-0.0050,0.3297,0.9016,0.6012,0.5573,0.6149
0.8421,0.5126,0.4133,0.8007,-0.2613,0.4573,0.5147,1.1326,0.5513,0.6598
0.7998,0.7767,0.5156,0.8766,-0.1360,0.7473,0.8850,0.5154,0.3985,0.6937
0.6599,0.8510,0.2774,0.4537,0.1902,0.8319,-0.0739,0.1660,0.0785,0.5072
0.2049,0.5110,-0.2044,-0.5797,0.4508,0.2686,-1.0611,-0.5845,-0.0655,-0.0559
-0.7107,-0.3870,-1.0202,-1.3333,-0.4824,-0.8037,-0.9424,-0.3890,-0.1990,-0.5730
-0.9152,-0.8250,-0.9090,-1.2647,-0.8181,-1.2589,-0.6880,-0.1744,-0.2102,-0.6243
-0.4656,-0.6001,-0.2950,-0.2477,-0.9617,-0.2294,-0.5161,0.1277,0.1336,-0.1261
0.1715,-0.3582,0.1571,0.3429,-0.6176,-0.0017,0.1631,0.3074,-0.0257,0.1137
0.4360,0.0409,0.1169,0.3818,-0.2288,0.4171,-0.1514,0.2629,-0.1489,0.0030
0.4327,-0.0647,-0.4803,0.0211,-0.1769,0.2623,-0.3406,-0.6098,-0.6187,-0.5938
-0.0030,-0.0560,-1.3877,-0.7394,0.1676,0.5346,-0.9549,-0.3873,-0.9455,-1.0124
0.0691,-0.1773,-1.5121,-1.1839,-0.1354,0.4867,-0.7792,-0.4472,-0.7299,-0.8363
-0.0972,-0.0976,-0.8335,-0.7973,0.0937,0.3123,-0.5769,-0.4485,-0.2476,-0.1984
-0.0282,0.2357,-0.2864,0.0003,0.0084,0.0963,0.2318,-0.1890,0.3663,0.3804
0.3332,0.5597,0.5140,0.8146,0.3498,-0.1422,0.8264,0.6180,0.6527,0.3657
0.0655,0.6945,0.5236,0.6443,0.3849,-0.0481,0.7219,0.8073,0.4833,0.1500
0.1661,0.4781,0.6235,0.6603,0.3014,0.0823,0.3887,0.3190,0.3017,-0.0280
0.3791,0.6338,0.5977,0.7593,0.1989,0.4135,-0.0569,0.0806,0.0884,0.0446
0.3628,0.2356,0.6419,0.8430,-0.3264,0.3302,0.1336,0.6389,0.0708,0.1296
0.0679,0.1407,0.7446,1.0256,-0.2113,0.1272,1.1949,0.5577,0.0487,-0.0285
-0.0546,0.2644,0.4431,0.7559,0.0514,0.1265,1.4886,0.4550,0.2805,0.0224
-0.0404,0.5066,0.3348,0.3078,0.5159,0.0377,0.0200,-0.0251,0.0318,-0.2126
-0.3152,0.4387,0.1639,-0.4010,0.2056,-0.1292,-0.4867,-0.2959,-0.1580,-0.3373
-0.0913,0.1011,-0.0104,-0.4591,0.2210,-0.3432,-0.1614,-0.1358,-0.1871,-0.0644
0.1424,0.1347,0.2759,-0.0857,0.1022,-0.3075,0.2048,0.0746,0.2449,0.5318
0.3423,0.0628,0.8051,1.0483,0.2265,-0.2137,1.0616,0.7859,0.5747,0.7043
0.5859,0.0867,0.7874,1.1225,-0.0591,0.0611,0.8489,0.9338,0.7893,1.0570
0.1646,-0.0456,0.1971,0.6755,-0.6510,-0.0564,0.1677,0.8169,0.4485,0.6616
-0.3113,-0.1120,-0.5041,-0.0690,-0.5519,-0.1024,-0.7008,-0.4548,-0.3848,-0.2298
-0.3491,-0.0968,-0.3707,-0.4568,-0.1588,-0.4589,-0.3159,-0.4589,-0.7899,-0.5315
0.2209,-0.0148,-0.0046,-0.0957,0.4148,-0.0894,-0.0088,-0.4250,-0.2835,0.1467
0.5060,0.2202,0.3167,0.4200,0.1174,0.2811,0.3877,0.0716,0.2157,0.4919
0.5507,0.3775,0.4159,0.5344,0.3365,0.3904,0.2477,0.0161,0.3966,0.6436
0.4453,0.2165,0.5746,0.3400,0.2329,0.8051,0.4040,-0.3578,0.4923,0.7717
0.2135,-0.2424,0.4745,-0.0661,-0.0286,0.6727,-0.0896,-0.5586,0.6608,0.8867
-0.7698,-0.7869,-0.1363,-0.5435,-0.3490,-0.0343,-0.7898,-0.5618,0.7105,0.6794
-1.1110,-1.2201,-0.7576,-0.7718,-0.1506,-1.1146,-0.1932,-0.3762,0.1059,-0.3587
-0.8035,-0.7699,-1.2562,-1.0790,0.0584,-0.9823,0.2125,-0.4514,-0.3357,-0.6118
-0.3185,-0.2924,-1.2053,-1.1133,0.3356,-0.4337,-0.4654,0.0969,-0.3564,-0.4374
-0.1275,-0.4499,-1.1283,-1.0136,0.3862,-0.1221,-0.4938,0.2214,-0.3212,-0.0663
-0.3396,-0.6718,-0.9528,-0.8873,0.2308,-0.1934,-0.3619,-0.4649,-0.4816,-0.2419
-0.4109,-0.7703,-0.7094,-0.4912,0.4367,-0.4594,-0.1377,-0.4955,-0.5007,-0.5683
-0.4923,-0.5825,-0.5097,-0.3549,-0.0038,-0.3647,-0.2673,-0.5278,-0.6069,-0.8868
0.0287,-0.1742,0.0989,-0.1147,-0.2061,-0.1122,0.3324,-0.2806,-0.5736,-0.7353
0.5248,0.1102,0.2249,0.0038,0.0742,0.3112,0.0311,-0.0544,-0.2961,-0.2233
0.3434,0.3201,0.5125,0.2276,0.4401,0.3489,0.1221,-0.0517,0.0398,0.1221
0.1101,0.1829,0.8618,0.8725,0.7553,0.4440,0.2205,-0.3453,0.3847,0.2127
-0.4468,0.1211,1.4036,1.0720,0.6385,0.1680,0.3682,-0.2735,0.2772,-0.1457
-0.8555,-0.5298,1.2160,0.4977,0.3408,-0.2490,0.4746,-0.4138,-0.1488,-0.5246
-0.3191,-0.6049,0.5682,-0.2810,0.2580,-0.3730,-0.1802,-0.4322,-0.1125,-0.3680
0.4430,-0.1519,0.1774,-0.5179,0.7341,-0.0525,-0.2483,0.0427,0.1200,-0.0019
0.5545,0.1863,0.1100,-0.4940,0.5901,0.2684,0.0369,0.2888,0.4274,0.3227
0.0347,-0.0369,0.5439,0.0594,0.5808,-0.1314,-0.2615,0.2503,0.3036,0.1986
-0.5519,-0.0973,0.4924,0.3601,-0.1878,-0.9507,0.2825,0.0536,-0.0146,-0.2104
-1.0293,-0.2262,0.5894,0.3828,-0.7167,-1.3025,0.0442,-0.2555,-0.8740,-1.2708
-0.9495,-0.3643,-0.1101,-0.4284,-0.2295,-1.2709,-0.8528,-0.6561,-1.3296,-1.5986
-0.4877,-0.6132,-0.2306,-0.6689,0.1331,-0.9431,-0.1683,-0.3772,-1.2663,-1.2495
-0.0748,-0.5806,-0.4069,-0.8130,0.1253,-0.8126,0.3119,-0.0683,-0.7526,-0.5720
-0.1093,-0.5277,-0.6373,-0.7781,-0.3142,-0.7046,0.3246,-0.3595,-0.3673,-0.1719
-0.4522,-0.4091,-0.4040,-0.4362,-0.4810,-0.7463,0.0658,-0.4449,-0.5042,-0.2627
-1.0841,-0.8740,-0.6127,-0.3171,-0.8360,-1.1181,-0.3879,0.0537,-0.6090,-0.5419
-1.3952,-1.3487,-0.5966,-0.0218,-0.9789,-1.3317,0.4600,0.3071,-0.6332,-0.4926
-0.7488,-0.9748,-0.0675,0.4654,-0.9336,-0.8323,0.9230,0.7566,-0.2661,-0.1543
-0.0827,-0.2859,0.1473,0.9256,-0.5005,-0.4636,0.8860,0.5022,0.1964,0.3062
0.1558,0.1645,0.3976,0.7638,-0.0136,0.0624,0.5697,0.0189,0.4271,0.6276
-0.4125,0.0230,0.2334,0.0480,0.1170,-0.0322,-0.2287,-0.5992,0.2717,0.5396
-1.0100,-0.5662,-0.1731,-0.9768,0.2151,-0.4833,-0.3992,-0.9501,-0.4592,-0.3170
-1.2332,-1.1772,-0.9868,-1.5899,-0.0610,-0.8096,-0.6001,-0.5254,-1.3719,-1.2880
-0.6862,-0.8152,-1.3253,-1.1171,0.2985,-0.6593,-0.8134,-0.7943,-1.0232,-1.0778
