IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.5253,0.4091,1.6909,1.2739,1.2401,1.0243,1.4535,0.0470,0.6565,0.2394
-0.0494,-0.2162,0.8281,1.0373,0.4542,0.3091,-0.0243,-0.1644,-0.3836,-0.4583
-0.5150,-0.4095,-0.2863,-0.3380,0.0386,-0.2470,-0.1159,-0.6720,-0.6859,-0.7136
0.1204,0.0103,-0.2067,-0.1727,-0.0231,-0.2137,0.0863,-0.0184,-0.3896,-0.2634
-0.0183,0.3469,-0.2322,-0.3077,-0.1310,-0.2321,-0.4378,-0.1259,-0.0156,-0.0224
0.3536,0.3513,-0.1455,-0.0872,-0.2801,-0.3035,-0.0523,-0.0686,0.2383,0.1077
-0.1843,0.0402,-0.0736,0.1390,-0.6147,-0.2885,-1.0729,-0.6777,-0.0241,-0.2962
0.0361,-0.0368,-0.0253,-0.1951,-0.0660,-0.3243,-0.3509,-0.3258,-0.3149,-0.5060
-0.1035,0.1565,-0.2844,-0.4345,-0.1645,0.2922,0.5777,-0.7255,-0.7542,-0.8189
-0.1545,-0.4089,-0.0533,-0.1506,-0.6480,-0.2602,-0.1342,0.2111,-0.9708,-0.9388
-0.3534,-0.9455,-0.1268,0.0044,-0.9950,-0.4664,-0.1725,-0.2128,-1.1256,-1.0454
-0.3255,-0.9316,0.2666,0.1559,-0.8011,-0.5013,-0.2043,0.0757,-0.9276,-0.7753
0.0517,-0.3812,0.0659,0.0419,-0.0257,-0.0697,-0.4456,-0.6014,-0.2895,-0.2498
-0.0340,-0.1698,-0.0978,-0.3134,0.0951,-0.1588,-0.8438,-0.3154,-0.0305,-0.3084
0.1999,0.1026,0.5259,-0.0881,0.4339,-0.0678,0.2317,0.0740,0.2723,0.1033
0.0520,0.5179,0.4911,-0.0695,0.5122,0.2290,0.0954,0.0987,0.3680,0.2379
0.5780,0.6952,1.0632,0.8894,0.4136,0.4414,0.3612,1.2779,0.6529,0.6992
0.7084,0.9460,0.7149,0.5132,0.4363,0.4034,0.9385,1.1052,0.9701,0.8949
1.3172,0.7300,1.0251,1.1905,0.4461,0.6770,1.1075,2.0232,1.0217,1.2189
1.3811,1.0853,1.3942,1.2072,0.4971,0.7927,1.0712,1.6564,1.1801,1.3908
1.6170,0.8969,1.2637,1.4306,0.4377,1.0811,0.6705,2.0929,1.5557,1.9061
1.0947,0.3325,1.4720,1.3926,0.4014,0.2587,0.4727,1.4766,1.3931,1.6173
-0.3595,-0.7059,0.5794,0.3396,-0.6844,-0.7911,-0.5932,-0.5545,0.7451,0.7483
-1.2531,-1.2704,-0.3278,-0.5321,-1.1857,-1.5570,-0.8221,-0.9259,-0.2591,-0.1520
-0.7411,-0.6076,-0.3144,-0.5778,-0.7299,-1.2244,0.0002,-0.2801,-0.3918,-0.3943
-0.4312,-0.1723,-0.1446,-0.5075,-0.1382,-0.8580,0.3401,-0.2718,-0.0561,-0.2255
-0.2126,-0.2090,0.0650,-0.2323,0.0332,-0.4189,0.2682,0.1547,0.2359,0.2662
-0.2456,0.2643,0.1006,-0.4592,0.4328,-0.2033,1.1856,0.1347,0.5138,0.5625
0.2022,0.6437,0.1306,-0.2003,0.6873,0.2707,0.8969,1.2567,0.7021,0.7720
-0.0027,0.8869,-0.0881,-0.7994,0.9382,0.0747,0.9130,0.6839,0.6192,0.4526
