IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-1.5166,0.0452,0.2977,-0.2028,-0.4561,-0.5755,0.8074,-0.5354,-0.8342,-1.5770
-1.3893,0.1413,-0.6973,-0.9700,-0.6766,-1.3460,-0.8685,-2.1939,-0.5114,-1.0272
-1.0796,-0.1680,-0.2430,-0.5160,-0.3839,-0.9471,0.1319,-0.4396,-0.7838,-1.2273
-1.0155,-0.2136,-0.3735,-0.7430,-0.9268,-1.2412,1.7102,-0.4264,-1.1228,-1.2637
-0.6072,-0.1435,-0.7284,-0.9911,-1.1044,-1.2773,0.1439,-1.2579,-0.9279,-1.1860
-0.9008,0.0765,-0.1857,-0.3232,-0.9752,-1.2809,0.4065,-0.5433,-0.3965,-0.7382
-0.2222,0.3126,-0.1460,-0.3460,-0.3910,-0.9976,0.1028,-0.4693,-0.0466,-0.2656
0.1567,0.0383,0.1466,0.5112,-0.5033,-0.6618,-0.5244,-0.1638,0.4071,0.3736
0.3098,-0.2036,0.5205,0.8837,-0.1791,-0.1499,-1.2028,-0.8845,0.5157,0.5040
0.2958,-0.2247,0.3398,0.4908,-0.3103,-0.1010,-0.5543,0.2609,0.4850,0.5833
0.7875,0.0342,0.4711,0.6645,-0.1490,0.1394,-0.7818,0.3220,0.4110,0.5096
0.9405,0.2055,0.3308,0.6135,-0.2238,0.3083,0.2048,0.0566,0.6689,0.7241
0.8135,0.3538,0.0405,0.6651,0.1715,0.9252,-1.3859,0.3439,0.5317,0.8234
0.6973,0.0529,0.0542,-0.0744,-0.3572,0.2900,0.3075,0.6848,0.5818,0.6230
0.5429,-0.3400,0.1022,-0.0323,-0.1373,0.2884,-0.2113,-0.2633,0.6947,0.6354
0.0302,-0.8429,0.1919,0.6635,0.0903,0.2337,-0.5839,-1.0080,0.3818,0.6132
-0.2454,-0.6601,-0.3934,-0.4907,0.6563,0.3063,-1.0993,0.0421,-0.1256,-0.0889
0.4453,-0.2972,-0.3499,-0.2130,0.3175,0.2925,-0.9472,0.4324,-0.1517,0.0932
0.8523,0.2830,-0.3029,0.2205,0.5134,0.9346,-0.7258,-0.1480,0.4201,0.6901
0.9200,0.5923,0.0133,0.1532,0.9427,0.9465,0.9753,0.4767,0.5019,0.7603
1.2078,0.9585,-0.0994,0.5809,1.1649,1.2348,0.0742,0.4108,0.5386,1.0697
0.9740,0.6086,-0.0354,0.8185,0.9369,1.1800,-0.5112,0.4284,0.5194,0.9205
1.1181,0.6011,-0.2375,0.2939,0.9716,1.1129,0.0905,1.1603,0.1900,0.5957
1.3402,0.4479,-0.4917,0.4032,0.6470,0.7941,-0.2184,0.5854,0.0738,0.6574
1.0580,0.2972,-0.2586,0.6590,1.0317,1.1664,-1.2491,0.2287,0.2102,0.6967
0.6567,-0.1750,-0.6620,-0.0565,0.7749,0.8423,-0.6731,0.1722,-0.0098,0.4524
0.2959,-0.6381,-0.9909,-0.6200,0.7319,0.8960,-1.1451,0.5179,-0.0924,0.2843
0.6724,-0.5460,-0.9450,-0.2492,0.2597,0.7923,-0.9449,0.3875,0.2329,0.6934
0.8626,-0.0219,-0.1948,-0.2947,0.4765,1.0853,0.2021,0.7167,0.5863,0.8177
0.5516,-0.3647,0.3057,0.4346,-0.3235,0.7457,0.5791,1.7035,0.0860,0.7504
0.6140,-0.4778,0.2345,-0.1756,-0.1793,0.6652,0.1943,0.6697,0.0765,0.6027
0.3056,-0.3861,0.2649,-0.1492,-0.1492,0.6052,0.4068,0.8302,-0.0761,0.5221
0.2594,-0.6257,0.3749,-0.2086,-0.1308,0.7471,0.6498,0.9409,-0.2358,0.2903
0.0379,-0.4537,0.4902,0.0264,-0.4230,0.3766,1.0794,0.1642,-0.0330,0.5620
-0.1430,0.1786,0.6518,-0.2054,-0.0994,0.0541,0.9928,0.7383,0.2542,0.1222
-0.3175,0.3989,0.7999,0.5428,-0.1267,-0.2915,0.4139,1.0483,0.1522,0.0868
-0.1556,0.8948,0.6354,0.5600,0.6716,-0.1504,1.0376,0.2515,0.3583,0.1083
