IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.3611,-0.6844,-0.6500,-0.6265,-0.7037,-0.2523,-2.1354,-1.7955,-0.1875,0.0045
-0.2752,-0.2072,-0.3539,-0.3960,-0.4402,-0.0154,-1.0930,-0.6166,0.1540,0.3788
-0.1363,0.1660,0.0240,0.1500,0.0887,0.1645,-0.5275,-0.4741,0.4406,0.3762
0.3179,0.2766,-0.1888,-0.1809,0.3551,0.4247,-0.3300,-0.0382,-0.2035,-0.2509
0.3382,-0.3422,-0.6687,-0.6761,0.0131,0.1617,0.4907,-0.0771,-0.2902,-0.1150
-0.7041,-1.2005,-1.0095,-0.9385,-0.6700,-0.4862,0.0617,-0.7178,-0.5473,-0.5277
-0.7713,-1.3066,-0.9574,-0.7539,-0.5942,-0.4636,-1.3427,-1.2668,-0.9827,-0.8586
-0.6498,-0.7435,-0.5238,-0.3486,-0.2957,-0.3513,-0.8191,-0.7257,-0.6327,-0.7287
-0.3226,-0.0761,0.0291,0.0250,0.1335,-0.1873,-0.8939,-0.0758,-0.3952,-0.4758
-0.0419,0.4590,0.7801,0.6664,0.4834,0.2548,-0.8254,0.1506,-0.1152,-0.2751
-0.0409,0.8549,0.4255,0.3555,0.3689,-0.0275,0.9498,-0.4273,0.2247,0.1509
-0.4657,0.8972,0.3611,0.1245,0.6422,-0.7307,0.5689,-0.2959,-0.1193,-0.4464
-0.5330,0.5529,0.0031,-0.2863,0.6152,-0.7284,0.3580,-0.1567,0.0556,-0.3506
-0.3234,0.1130,-0.3415,-0.6185,0.4078,-0.3135,-0.0278,-0.0339,0.1049,-0.1125
0.0052,0.5120,0.2259,-0.0465,0.4080,0.0747,0.2181,0.1986,0.4030,0.1403
0.2396,0.7296,0.6443,0.3916,0.5686,0.0708,-0.1356,-0.0442,0.3104,0.1259
0.4023,1.1291,0.9852,0.5981,0.7435,-0.0277,0.7499,-0.1491,0.4480,0.1070
0.5819,1.3540,0.8005,0.6214,0.8487,0.1888,0.2076,1.1798,0.7073,0.3245
0.9280,1.3264,1.1675,0.8014,0.7043,0.2810,1.3901,1.4173,0.7352,0.4591
0.6159,0.4819,0.5701,0.3344,0.4337,0.2822,0.2427,0.4062,0.4643,0.3217
0.1584,-0.1221,-0.6631,-0.6784,-0.2560,-0.2670,1.2211,0.1916,0.0003,-0.0882
-0.6700,-0.9420,-1.2113,-0.9583,-0.6757,-0.4503,-0.3573,-0.4946,-0.7165,-0.6182
-0.1580,-1.0094,-1.2539,-0.8490,-0.5097,-0.1064,0.4963,0.0310,-0.5048,-0.1096
-0.0719,-0.8809,-0.6773,-0.3414,-0.7689,-0.2366,-0.3352,-0.2079,-0.4082,0.0576
-0.4951,-1.0167,-0.4707,-0.3230,-1.1823,-0.3987,-0.7441,-0.2865,-0.5691,-0.1310
-0.2159,-0.7518,-0.5023,-0.1905,-0.7038,-0.1501,-1.2345,-0.3992,-0.3388,0.0415
0.2293,-0.1808,-0.1779,-0.0066,-0.0872,0.2476,0.1160,-0.5578,0.0725,0.3878
0.6500,0.1799,0.2423,0.5611,0.2753,0.6511,-0.1064,0.1884,0.1680,0.4487
0.4461,-0.0133,0.2166,0.5755,0.4996,0.8599,0.3707,0.2518,0.4588,0.6464
0.4077,-0.0548,0.3192,0.3068,0.4063,0.5928,-0.6734,-0.0104,0.3614,0.5415
0.8702,0.3696,0.3077,0.4440,0.4058,0.5284,0.7509,0.3766,0.3443,0.6221
0.7501,0.3388,0.7255,0.8738,0.2713,0.4223,0.7363,0.5246,-0.0914,0.1227
0.2569,0.2460,0.4489,0.5989,0.1573,0.1378,0.2653,0.3156,-0.2765,-0.1954
0.0167,0.0620,0.1537,0.0053,0.0123,-0.0061,0.1697,0.3013,-0.4766,-0.3692
0.0624,0.1635,0.5546,0.5491,-0.0091,-0.0670,0.3041,0.7154,-0.3192,-0.1893
-0.2508,-0.3069,0.4212,0.4141,-0.2591,-0.2219,0.4217,0.3770,0.0106,0.0061
-0.2332,-0.3634,0.1930,0.1578,-0.3366,-0.0827,0.0735,-0.2318,0.2187,0.1931
-0.1145,-0.3306,0.3403,0.5782,-0.1751,-0.1210,0.6934,0.0750,0.3845,0.4470
-0.0201,0.0996,0.2921,0.5745,-0.3060,-0.0100,0.7141,-0.1803,0.4439,0.4457
-0.3218,0.1895,0.2235,0.3882,-0.7419,0.1143,0.0017,-0.6398,-0.0192,0.1101
0.5595,0.4151,0.4498,0.8375,-0.3785,0.0649,0.3378,0.4637,0.1547,0.1772
0.4841,0.3689,0.4761,0.8733,-0.3833,0.1420,0.8301,0.5139,-0.1483,-0.0761
0.2040,0.2950,0.3403,0.6471,-0.4021,0.1484,0.4506,0.4886,-0.3125,-0.1874
0.3841,-0.0577,0.3449,0.3989,-0.1890,-0.0290,-0.0465,0.5081,-0.3858,-0.3044
0.3874,-0.0006,0.4144,0.5055,-0.3490,0.1382,0.6207,0.5153,-0.0872,0.0034
0.1217,0.0789,-0.0157,0.0881,-0.5136,0.1854,0.0016,0.1932,-0.1811,-0.0861
0.6292,0.1243,0.0334,0.2947,-0.2781,0.4808,0.4526,1.0197,-0.0797,0.0689
0.5742,0.2029,0.4355,0.7087,-0.0496,0.5358,0.6114,0.5737,0.0332,0.3066
