IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.2717,0.2749,1.2693,0.9247,2.2840,1.1970,-0.0856,-0.2000,-0.0210,-0.7448
-0.1441,0.2615,0.0579,-0.4663,1.2012,0.5110,0.6541,-0.2759,-0.3425,-0.7558
0.3100,0.6266,0.3816,0.1595,0.6716,0.3410,0.1330,0.6156,0.0885,-0.3240
0.2379,0.0359,0.0586,0.1131,0.3027,0.4273,-0.0357,0.0453,-0.2028,-0.1818
0.2545,0.1999,-0.2703,0.1233,0.2718,0.6017,-0.7188,0.3457,0.4899,0.3728
-0.0366,0.1020,-0.5815,-0.3948,0.3862,0.5019,-0.6959,-0.5085,0.2274,0.1763
0.1925,0.2986,-0.7870,-0.8385,0.4439,0.2755,-0.2867,-0.3677,0.2005,0.2827
-0.2617,0.1287,-1.2871,-0.9159,-0.0790,-0.1716,-0.7687,-0.0891,0.0180,-0.0483
-0.6016,-0.1841,-0.8096,-0.3830,-0.2751,-0.2435,-0.6455,0.0465,-0.5372,-0.4782
-0.3990,-0.3984,-0.6136,-0.0941,-0.4466,-0.5732,-0.1913,-0.1036,-0.4335,-0.2830
0.0182,0.1124,-0.2985,0.0760,-0.0878,-0.2034,-0.3428,0.2758,0.0105,0.0866
0.1274,0.1437,-0.4628,-0.2046,-0.4503,-0.1964,-0.1114,0.2418,-0.2448,0.0725
-0.0932,-0.1667,-0.2802,-0.2215,-0.7623,-0.5971,-1.6801,-0.6357,-0.1183,0.2296
-0.7433,-0.7125,-0.2872,-0.2123,-0.8478,-0.9752,-0.6163,-0.6265,-0.5724,-0.5735
-0.4471,-0.5373,-0.4631,-0.3019,-0.7749,-0.3660,-0.7963,-0.6191,-0.4746,-0.3858
0.2112,0.0122,0.0574,-0.0479,-0.1904,-0.2100,-0.6242,-0.0514,0.0760,0.0851
0.0574,0.0738,0.1594,0.0621,-0.4001,-0.1222,0.5073,-0.4465,0.1359,0.1680
0.4747,0.3799,0.5107,0.3862,-0.1633,-0.0021,1.0164,0.3724,0.0483,-0.0241
0.4894,0.6719,1.0378,0.8431,0.0907,-0.1526,2.3205,0.2122,0.4376,0.1802
-0.2655,0.2006,0.6651,0.2409,-0.1585,-0.4618,1.5118,-0.3104,-0.0500,-0.3403
0.1632,0.4156,0.6354,0.2831,0.4289,-0.0301,-0.3230,-0.3636,0.5241,0.2599
0.2718,0.2750,0.4213,0.2365,0.2061,-0.1403,0.7155,0.2000,0.6426,0.3703
