IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.0160,0.2532,0.3824,0.4428,1.1539,0.9265,-0.2701,-0.9829,0.0397,-0.1424
-0.4090,-0.0564,-0.0808,0.1178,0.7427,0.6226,-0.0428,-1.5411,-0.1999,-0.2982
-0.5220,-0.3660,-0.3320,-0.1869,0.1621,0.3827,-0.1220,-1.2163,-0.4690,-0.4865
-0.4949,-0.5371,-0.3337,-0.5274,0.1649,0.0833,-0.3889,-0.9103,-0.5959,-0.5883
-0.5475,-0.6397,-0.4069,-0.2606,0.1022,-0.2040,-0.4750,-1.1762,-0.6605,-0.7900
-0.9266,-0.6476,-0.2109,-0.0971,-0.5131,-0.2518,-0.5704,-1.4845,-0.8066,-0.8325
-0.7133,-0.3615,-0.2236,-0.3002,-0.5891,-0.2999,-0.6788,-1.1229,-0.7749,-0.8426
-0.2283,-0.1321,-0.2792,-0.2099,-0.0629,-0.1152,-1.3518,-0.5214,-0.5367,-0.5833
0.1625,0.1970,-0.2206,-0.3452,-0.1716,-0.3137,-0.9744,-0.1650,-0.1518,-0.2181
-0.4316,0.0318,-0.6226,-0.9010,-0.0497,-0.1971,0.0617,0.1980,-0.1260,-0.3448
-1.1158,-0.5252,-0.6860,-0.6468,-0.5876,-0.4059,0.2370,-0.1443,-0.0885,-0.4072
-1.2200,-0.9060,0.4175,0.7435,-1.0959,-0.6312,-0.2935,0.3983,-0.2380,-0.4436
-0.8327,-0.8212,0.6915,1.0949,-1.0132,-0.7000,-0.2297,0.1742,-0.3017,-0.4467
0.0270,-0.2019,0.1659,0.4704,-0.3205,-0.6072,-1.1042,-0.3921,0.2291,0.1082
0.1752,-0.0070,-0.4646,-0.3665,0.0798,-0.1481,-1.0717,-0.4889,0.3221,0.3463
0.2318,0.2136,-0.5198,-0.6074,0.2671,-0.0329,-0.1952,-0.1797,0.1966,0.2878
-0.1288,0.1462,-0.1465,-0.0866,0.4708,0.0862,0.0505,0.2776,0.0401,0.0768
-0.2838,0.0662,-0.1568,-0.1022,-0.1240,-0.1055,0.0725,-0.2505,-0.1998,-0.1929
-0.3125,0.1117,0.1007,0.2058,0.1810,-0.2597,-0.2844,-0.1208,-0.2971,-0.3756
-0.1791,-0.0350,0.1894,0.2386,0.1841,-0.3691,0.5548,-0.0499,-0.4143,-0.5330
0.1117,0.1282,0.1293,0.0666,-0.0072,-0.4189,0.9724,0.4326,-0.2705,-0.3395
0.3219,0.3304,0.2742,0.5808,0.0317,-0.1108,-0.0460,0.4860,-0.1203,-0.1494
0.7926,0.6204,0.6374,0.6582,0.3375,0.3624,0.6746,0.3349,0.2372,0.3665
0.9804,0.6737,0.7507,0.5690,0.4186,0.5750,1.0346,1.1698,0.6583,0.7572
0.8951,0.6586,0.6422,0.3791,0.2361,0.3740,0.6233,1.1526,0.9372,0.9763
0.7844,0.3260,0.5635,0.2120,-0.0305,0.1322,0.6887,0.9976,0.8446,0.9775
0.7435,0.4059,0.1859,0.1277,0.2039,0.3380,0.9644,0.9239,0.5706,0.7256
0.5631,0.4153,0.1110,0.0020,-0.0501,0.0127,0.8058,0.4760,0.5907,0.7164
0.4399,0.3496,0.1593,0.1903,0.0400,0.1665,0.4610,0.2592,0.3521,0.5588
0.4101,0.3130,0.0045,0.2586,-0.0911,0.3961,0.5019,0.3486,0.2606,0.3989
0.5144,0.2730,0.0690,0.2797,-0.3184,0.2061,0.4537,0.6064,0.3534,0.5473
0.3572,0.0575,0.4530,0.5382,-0.3796,-0.0242,1.6668,0.1549,0.1683,0.3399
0.2748,-0.2453,0.2460,0.3821,-0.4641,0.1346,-0.0146,-0.1693,0.2317,0.3835
0.2077,-0.1206,-0.3467,0.0188,-0.5662,0.0855,-1.1689,-0.6944,0.1360,0.2616
0.3910,0.2188,-0.5005,-0.4305,-0.1367,0.4754,-0.1227,-0.6415,0.1454,0.2606
0.4354,0.5196,-0.7422,-0.6553,0.1033,0.5802,-0.5228,-0.0565,0.2652,0.4545
0.2562,0.2715,-0.6418,-0.7151,0.0028,0.4131,0.2725,0.4545,0.0162,0.2707
-0.0105,-0.3536,-0.4041,-0.7466,-0.3225,-0.2577,-0.5550,0.3544,-0.1331,0.0679
-0.1594,-0.5386,-0.4105,-0.6765,-0.1473,-0.1893,-0.0874,-0.0432,-0.2866,-0.1469
0.3327,-0.2673,0.0535,0.0408,0.2784,0.1276,0.5184,0.6725,-0.0874,0.0548
0.3218,-0.2507,0.2183,0.1142,-0.0517,-0.1005,1.3053,0.5504,0.0779,0.1378
0.5574,0.1209,0.3881,0.5071,-0.0521,-0.1105,0.6761,0.7809,0.3850,0.3546
1.0730,0.5627,0.4951,0.3949,0.2861,0.4205,0.4446,0.9715,0.6157,0.6360
