IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.8588,1.4071,2.0434,1.0588,0.4193,0.9014,1.2094,0.5542,1.1714,1.1301
0.3070,0.3752,0.7517,0.3671,0.7123,1.0461,0.2583,-0.2250,0.7702,0.5373
-0.0811,-0.3337,0.8031,0.4031,0.1166,0.1680,0.7707,0.2102,-0.1361,-0.0340
-0.1069,0.0226,0.3506,-0.0955,-0.2150,-0.1360,-0.3429,-0.2990,0.0414,0.1764
-0.4630,-0.9799,-0.3328,-0.4178,-0.3041,0.2083,0.7336,0.3550,-0.5214,-0.2372
0.7270,0.4899,0.1935,0.2402,-0.0191,0.3645,0.4189,0.0477,0.5374,0.2311
0.6894,-0.0201,-0.0195,-0.0393,-0.3344,0.3140,0.3563,-0.2260,-0.0126,-0.1017
0.0029,-0.0937,-1.2592,-0.8127,-0.2431,-0.0319,-0.3957,0.3566,0.4714,0.2996
-0.5216,-0.5799,0.0786,-0.2520,-0.2028,-0.5247,-0.0703,-0.1601,-0.5874,-0.7096
-0.2725,0.1087,-0.1313,-0.5321,-0.2748,-0.4395,0.2012,0.0455,-0.1228,-0.2189
-0.4848,-0.3777,-0.5247,-0.6300,-0.1632,-0.4724,-0.3633,-0.4251,-0.2682,-0.5402
-0.4046,-0.0504,0.2467,0.0151,-0.1021,-0.7799,0.2351,-0.1510,-0.7928,-0.8679
-0.8787,-0.1214,-0.6439,-0.9371,0.0344,-0.5042,-1.2416,-0.6582,-0.4513,-0.4287
-0.9929,-0.6310,-0.8424,-0.9793,-0.0970,-0.7847,-0.6732,-0.2315,-0.9354,-0.8807
-0.8374,0.0186,-0.2817,-0.7583,-0.0961,-0.8672,-1.6014,-1.1291,-0.2004,-0.5794
-0.8308,-0.7307,-0.6403,-1.0039,-0.2678,-0.7421,-0.3942,0.2656,-0.6663,-0.6216
-0.3145,0.3256,-0.4793,-0.8159,-0.2478,-0.5423,-0.7246,0.2607,0.2298,0.3383
-0.1850,-0.2017,-0.1716,-0.0114,0.0214,-0.2322,-0.5692,0.3497,-0.0440,-0.0688
-0.7118,0.1841,-0.5830,-0.3054,0.1323,-0.4718,-0.3416,-0.3843,0.3327,0.0722
-0.1910,0.3125,0.4278,0.5633,0.5244,-0.0269,0.3072,0.1913,-0.1483,-0.3537
0.0765,0.7099,-0.1030,0.2318,0.3699,0.1083,-0.8909,0.2440,0.3043,0.1602
-0.0903,-0.0095,-0.1328,0.4329,0.1444,0.0377,0.1777,0.2880,-0.3252,-0.6453
0.1454,0.4378,-0.2056,0.0845,0.2600,-0.1781,-1.2353,-0.8077,0.2132,0.1256
-0.3886,-0.2384,-0.8037,-0.2475,-0.0341,0.0252,-0.4328,-0.3887,-0.2112,-0.2247
-0.3956,0.5745,-0.1385,0.3503,0.0651,-0.4224,0.1186,0.3161,0.0872,-0.1653
-0.5819,0.0853,-0.1883,0.0597,0.5478,-0.2077,-0.3540,-0.0481,-0.0415,-0.3384
-0.5949,-0.4364,-0.9533,-0.5599,-0.1205,-0.7132,0.7692,-0.2586,0.0374,-0.0620
-0.0248,0.3331,-0.1215,-0.0026,0.0313,-0.5734,-0.2224,-0.6320,0.6301,0.3742
-0.0886,-0.0731,-0.0808,0.0677,-0.0110,-0.2207,0.8814,-1.1977,-0.0364,-0.0713
0.1711,0.0548,-0.8575,-0.5927,0.1573,0.3391,0.4134,-0.9038,0.4975,0.4202
0.3505,-0.1106,0.1396,0.0134,0.0948,0.3184,0.5544,0.0161,-0.3460,-0.1988
0.2706,-0.2482,-0.7432,-0.8916,0.2854,0.3838,-0.1898,-0.6858,-0.0175,0.1891
0.5492,-0.4026,-0.1447,-0.1708,-0.1393,0.3856,0.4796,0.1115,-0.7220,-0.6067
1.0469,0.8095,-0.1603,-0.0631,-0.0458,0.6526,-0.3428,0.2400,0.2161,0.5104
0.7494,-0.3793,0.0294,0.0099,0.2068,1.0629,0.6022,0.5033,-0.2036,0.0167
1.0317,0.3765,1.0321,0.8057,-0.2316,0.5626,-0.6167,0.3584,0.2909,0.4290
0.8726,-0.2092,0.4898,0.3112,-0.2285,0.2957,0.1539,0.0141,-0.5539,-0.3098
0.9780,0.3221,-0.6070,-0.3526,-0.1304,0.2497,0.6325,0.3633,-0.1363,0.1069
0.6835,0.2106,-0.1200,0.0215,0.1229,0.4610,-0.6377,0.2615,-0.4600,-0.1812
0.3852,0.0696,-0.5299,-0.3285,-0.0349,0.7851,1.1082,0.4173,-0.5606,-0.3071
0.8098,0.4287,0.6201,0.6592,-0.0819,0.8246,0.6245,-0.4878,0.2297,0.1906
0.9475,0.4002,0.4192,0.6437,0.3699,0.6930,0.5331,0.6128,0.5042,0.6391
0.6699,0.7821,0.6386,0.5997,0.4698,0.6610,1.0341,0.3982,0.9886,0.5594
0.3931,0.2621,0.7008,1.1733,0.2583,0.0696,0.8085,0.5345,0.0040,-0.1981
0.1495,0.2345,-0.1596,0.1004,0.3665,0.2647,0.1786,0.2628,0.3461,0.3622
0.6804,0.3851,0.6671,0.4644,0.1213,0.1392,1.4363,0.2734,0.0467,-0.0873
0.3541,0.2250,-0.2101,-0.1335,-0.0332,0.2905,-0.0504,0.0695,0.1085,0.2887
-0.1034,-0.3792,-0.2206,-0.0718,-0.5048,0.3203,0.1214,-0.1239,-0.7151,-0.3463
0.1825,0.2312,-0.4146,-0.6897,-0.2945,0.4320,-0.4522,-0.7127,-0.3122,0.0816
0.1540,-0.8259,-0.8112,-0.9394,-0.3099,0.2243,0.2048,0.0469,-1.0767,-0.5601
0.5913,-0.1636,-0.1582,-0.4442,-1.0496,-0.5454,-0.0440,-0.1914,-0.2638,-0.0458
-0.2099,-0.7746,-0.2866,-0.2480,-0.8644,-0.6109,-0.1972,-0.4062,-0.2984,-0.2298
-0.6165,0.0663,-0.3772,-0.3277,-0.4728,-0.6045,-0.2922,-0.5402,0.4072,0.2145
-0.7781,-0.3953,0.5212,0.2198,-0.5144,-0.8617,0.6016,0.2972,0.1135,-0.2539
-0.1041,0.1118,0.2543,0.1222,-0.4372,-0.5961,-0.2070,0.6352,0.5267,0.6287
-0.1194,-0.6580,0.0169,-0.0387,-0.0705,-0.0781,0.6809,0.4075,-0.2792,0.2635
0.7072,0.3532,0.6437,0.9413,-0.3299,-0.1688,0.3309,-0.3551,0.5034,0.6995
0.1962,-0.3700,0.4507,0.5693,-0.0580,0.1861,0.1959,-0.4877,-0.1455,-0.1574
0.3553,0.5591,-0.0936,-0.0557,0.0313,0.1301,0.1363,-0.3614,0.4799,0.3825
