IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.6277,1.1127,0.0946,-0.2078,0.5833,0.2332,1.5030,0.5148,0.8174,0.6620
0.4360,1.2082,0.5342,-0.0377,0.5698,0.3005,0.9332,0.5131,0.3166,0.1509
0.0267,0.5346,0.7456,0.7543,0.5141,0.5759,0.2202,0.4622,-0.3969,-0.9034
-0.1593,-0.2968,0.4965,0.2954,0.2569,0.0483,0.4124,-0.5412,-0.7659,-0.9513
-0.1256,-0.0295,0.2638,-0.2375,0.0727,-0.4315,0.3103,-0.8708,0.1281,0.0887
0.2112,0.3770,0.4255,0.2395,0.2116,-0.1630,-0.8169,-0.3924,0.3474,0.3324
0.0840,0.2894,0.6542,0.2816,0.4794,-0.2777,0.4416,0.2367,-0.0393,-0.2022
-0.1108,0.2205,0.4922,0.0647,0.5283,-0.6392,1.0503,0.1793,-0.4634,-0.8680
-0.0162,0.4432,0.6629,0.3992,0.4941,-0.6719,0.9218,-0.4800,0.2407,0.0321
-0.1810,0.1399,1.2979,1.1800,0.2134,-0.5344,0.4459,0.5793,0.0070,-0.3395
-0.2364,-0.0250,1.3764,1.2269,0.0595,-1.0111,0.8991,0.1079,-0.6580,-1.0755
0.1645,0.6014,0.4441,0.1226,0.7167,-0.9937,0.6120,0.1022,-0.2907,-0.6466
0.3374,0.9384,0.7141,0.1637,1.2308,0.1627,1.3929,0.7419,0.8275,0.5530
0.0240,0.2653,0.0381,-0.2655,0.3159,-0.0301,-0.4381,-0.1050,0.3010,0.4976
0.2130,0.2171,0.1392,-0.1215,0.1575,0.2270,-0.4158,0.2609,0.0302,0.1101
-0.1547,0.0142,0.4276,-0.0293,0.2497,0.2325,0.0856,-0.0380,-0.4317,-0.2903
-0.5603,-0.8521,-0.3795,-0.6232,-0.5117,-0.2246,-0.6179,-0.2084,-0.4077,-0.1127
-0.8656,-1.0922,-0.4719,-0.4146,-1.1004,-0.4233,-1.6464,-1.2590,-0.2838,-0.0997
-0.7743,-1.0966,-0.6254,-0.4813,-1.1384,-0.4586,-1.2896,-1.3279,-0.7202,-0.7728
-0.6862,-1.3360,-1.6059,-1.4090,-1.0931,-0.6797,0.2393,-1.7091,-0.7282,-0.8810
-0.5057,-1.3087,-0.8962,-0.5891,-1.3211,-0.8341,-1.2516,-0.3158,-0.1052,0.1508
-0.2411,-0.9113,-0.8588,-0.5188,-1.6941,-1.0664,-0.7954,0.0097,-0.3114,-0.1351
-0.3928,-1.2319,-0.9115,-0.5465,-1.5058,-0.6280,-0.0952,0.0377,-0.4358,-0.1838
-0.6304,-1.5286,-0.9458,-0.7055,-1.9779,-1.1481,-1.5522,-1.5004,-0.5700,-0.3892
-0.3560,-0.7747,-0.6925,-0.5642,-0.8584,-0.6256,-0.3324,-1.1048,-0.2180,0.1118
