A1_L,A1_R,A2_L,A2_R,PCG_L
0.5948,0.9055,0.9520,1.2907,0.8285
0.8019,0.8909,1.1721,0.9061,-0.3421
-0.3456,0.2181,0.8112,0.4664,-1.0049
-0.0288,0.0230,0.8741,-0.1100,-1.0373
-0.2926,-0.6528,0.3410,-0.4717,-0.7511
0.0842,-0.1781,0.1938,-0.4755,0.0853
0.1197,0.3760,0.4219,0.0003,0.8104
-0.1806,0.0030,-0.6071,-0.2893,1.0410
-0.0623,-0.1520,-0.3592,-0.6003,0.2053
-0.4866,-0.9731,-0.7267,-0.9068,-0.3554
0.2065,-0.7596,0.2570,-0.3227,-0.2824
0.1783,-0.5044,0.0649,0.2295,0.5838
0.3166,0.3334,0.1391,0.2615,0.6409
-0.3859,-0.3022,0.0303,0.2315,0.5261
0.4471,0.5220,0.3355,0.2980,0.7620
0.5653,0.6379,0.5291,0.4725,0.7948
0.9644,0.8310,0.5221,0.6825,0.7464
0.2527,0.0208,-0.0184,0.0838,0.2377
0.5294,0.2860,-0.0952,-0.2068,-0.6179
0.2929,0.2949,-0.0049,-0.0601,-0.0441
0.6584,0.8536,0.4691,0.2577,0.6912
1.1687,1.3067,0.5368,1.1938,0.4771
0.2423,0.2576,-0.0006,0.0064,-0.2561
-0.3224,-0.3590,-0.5661,-0.1959,-0.0116
-0.0381,0.1226,-0.2386,0.1391,0.1547
-1.0115,-0.5244,-0.6129,0.0427,0.1935
-0.6491,0.1208,-0.7733,0.0697,-0.3515
-0.5854,-0.0652,-0.5460,-0.4036,-0.5998
-0.6575,-0.1571,-0.7032,-0.2644,-0.1370
0.1067,-0.0100,-0.5145,-0.1626,-0.7238
-0.2759,-0.7919,-0.5728,-0.3533,-0.5068
0.0769,0.0998,-0.7029,0.0394,0.5264
0.2557,0.2057,-0.0344,0.6103,0.5320
-0.2450,-0.2759,-0.2042,-0.1753,0.5151
0.1793,-0.0863,-0.1044,-0.4292,0.6230
-0.4172,-0.6709,-0.8477,-0.4640,0.6289
-0.2797,-0.1446,-0.5204,0.0732,0.3298
-0.2136,-0.1030,-0.0424,0.1848,0.0588
-0.0774,0.1214,-0.2819,-0.6111,-0.9392
0.1758,0.1292,-0.5246,-0.8165,-0.8876
-0.9298,-0.6468,-0.8289,-0.9029,-0.9328
-0.8411,-0.4922,-0.6982,-0.6484,-0.6259
-1.1502,-1.1685,-0.7598,-0.9835,0.0472
-0.3719,-0.4008,-0.3180,-0.4993,-0.0933
-0.1024,-0.4565,0.0503,-0.7140,-0.7672
0.0301,-0.0635,-0.1868,0.0673,-1.3594
-0.6643,-0.7240,-0.6170,-0.8413,-1.4147
-0.8212,-0.7531,-0.3179,-0.8068,-0.7138
-0.1692,-0.0847,-0.1219,-0.1904,-0.4046
-0.2633,-0.5086,0.5393,-0.2650,-0.2323
-0.1695,-0.3806,0.0721,0.0694,-1.1914
-1.2162,-1.0063,-0.6032,-0.6249,-1.5719
-0.7007,-0.2855,-0.0215,-0.2108,-1.2516
-0.2791,-0.0868,0.3426,-0.0266,-0.7411
0.0899,-0.4065,0.6721,0.4067,-0.0407
-0.4129,-0.6043,0.5154,-0.0116,0.0226
-0.7947,-0.8236,-0.0762,-0.5544,-0.4240
-0.0926,-0.0522,0.0099,-0.1618,-0.6007
-0.1604,0.4785,-0.1862,0.2739,0.3702
-0.0312,0.2799,0.6429,0.7211,0.4658
-0.0766,-0.0012,0.7053,1.2397,0.3516
-0.5486,-0.8920,-0.2320,-0.2875,0.5466
0.1953,-0.4186,-0.0027,-0.6136,0.4311
-0.0076,-0.5716,0.5456,-0.4859,0.8579
0.3658,-0.0653,0.7354,0.0718,0.8017
0.5711,0.2309,0.7274,0.1284,-0.0879
0.2089,-0.2609,0.3079,-0.3508,-0.1343
0.9193,0.3799,0.1085,0.0265,-0.1130
0.5244,-0.2714,0.1563,-0.5930,0.4871
-0.1394,-0.1022,-0.0629,-0.1925,1.1713
-0.0240,0.5939,-0.2422,-0.0769,0.6836
-0.9437,-0.2272,-0.4532,-0.5738,-0.4716
-1.1407,-1.2789,-0.8136,-1.0056,-0.3562
-0.2407,-0.7363,-0.4604,-0.5360,0.1642
-0.1163,-0.0035,-0.3847,-0.3593,1.0369
-0.5538,-0.1812,-0.1917,-0.0848,1.2142
-0.0697,0.2566,0.3234,0.4022,0.7813
0.6708,0.8502,0.7008,0.9376,-0.2240
-0.0226,0.2477,-0.2022,0.4521,-0.8492
-0.4241,-0.3106,-0.6331,0.1539,-0.2363
-0.5048,-0.0999,-0.2901,0.1715,-0.0369
-0.1014,0.4092,-0.0004,0.4266,0.0939
-0.1423,0.7981,-0.0245,0.5473,0.3835
-0.3262,0.4376,-0.2091,0.3699,0.2924
-0.1639,-0.0127,-0.1384,0.3714,-0.3103
0.2848,0.6411,-0.4743,0.1463,-0.1079
