A1_L,A1_R,A2_L,A2_R,PCG_L
0.2832,0.4933,0.5969,0.4137,-0.9431
0.2682,0.3855,0.8578,0.9492,-1.0754
-0.8717,-0.4513,-0.1109,0.2032,-1.1947
-0.6060,0.1726,0.2287,0.2677,-0.8832
-0.5168,-0.4713,0.2061,-0.3012,-0.3159
0.2699,-0.1093,0.2738,0.1005,-0.2805
0.1614,-0.1219,-0.0468,-0.2425,0.0956
-0.0032,0.3398,0.1000,0.3767,-0.2123
0.2286,0.5264,0.2057,0.4599,-0.7816
1.0187,0.7963,-0.0840,0.0143,-0.3924
-0.4632,0.3972,-1.5901,-0.9215,0.5819
-1.0019,0.1930,-1.9238,-1.0815,0.8380
-0.3691,0.5660,-1.4649,-0.5450,0.6865
-0.2211,0.3707,-0.7807,-0.4957,0.0082
-0.3388,-0.1035,-0.2121,0.0841,-0.8247
0.1862,0.4614,0.2823,0.8780,-1.0505
0.6027,0.6323,0.6624,0.9633,-0.5564
0.2675,0.3043,-0.3932,-0.1527,-0.3473
-0.0286,-0.0883,-0.8642,-0.5548,-0.5214
-0.8261,-1.1565,-1.2839,-0.6698,0.1541
-0.9715,-0.7351,-0.7258,-0.6263,0.7354
-0.2086,-0.0820,-0.1508,-0.0466,1.3246
-0.5655,-0.6181,-0.3634,-0.4842,1.6278
-0.9445,-0.5114,-0.7265,-0.2190,0.7946
-0.1244,-0.2695,-0.1696,0.0277,0.3264
-0.0658,-0.2143,-0.0653,-0.0244,0.5511
-0.2187,-0.1493,0.1116,-0.3532,0.6306
0.5629,0.2277,0.7813,0.4816,0.4562
-0.5214,-0.1143,0.4895,0.2984,0.5606
-0.3093,-0.0325,0.6080,0.2636,0.5139
-0.0794,-0.4911,0.4335,-0.4719,0.3329
0.6066,-0.5622,-0.1250,-1.0323,-0.4324
-0.4441,-1.4002,-0.6598,-1.2624,-0.1066
-1.2916,-1.2556,-0.7832,-0.3585,-0.7185
0.1561,-0.4431,0.0665,0.0991,-0.9438
0.4031,-0.1555,0.1250,-0.3065,-0.3182
-0.0618,-0.3728,-0.0999,-0.9049,-0.0503
0.2524,-0.3860,0.2312,-0.5058,0.0735
0.2363,-0.7398,0.5955,0.1928,0.1183
-0.1542,-0.6138,-0.0176,-0.2082,0.1206
-0.5030,-0.8862,-0.3661,-0.7200,-0.4179
0.0017,-0.6474,0.0827,-0.1647,-0.6406
-0.4695,-0.5602,-0.1589,-0.3285,-0.4251
-0.2324,-0.2877,0.0069,-0.4679,-0.8202
0.7192,0.0003,0.4751,-0.0150,-0.7487
0.8831,-0.2291,1.0099,0.1264,-0.2234
-0.4196,-1.2302,0.0212,-0.4939,-0.3335
0.0321,-1.0967,0.1786,-0.5458,-0.5199
