A1_L,A1_R,A2_L,A2_R,PCG_L
0.0502,0.8758,-0.4697,0.0672,-0.6209
-0.1859,0.7392,-0.6233,-0.0750,-0.1143
-0.0441,0.5471,-0.2656,0.5598,-0.4231
-0.2344,0.0607,-0.3580,-0.0223,0.0449
-0.4345,-0.5137,-0.3097,-0.4384,0.5037
-0.1600,-0.3770,0.1333,0.1262,0.6310
0.0199,-0.0759,0.3552,0.2416,0.1350
-0.2986,-0.2742,-0.1597,-0.2741,-0.0248
-0.0383,-0.1057,-0.3498,-0.1213,-0.1026
0.0334,-0.2785,-0.0657,-0.3410,-0.5384
0.0080,-0.0621,0.2265,-0.5152,-0.8158
-0.0584,-0.2564,-0.3323,-0.5245,-1.0775
0.5928,0.0856,-0.1192,-0.3529,-0.5217
0.6044,0.0247,-0.0326,-0.5052,-0.1319
0.6691,0.1415,-0.5524,-0.6888,-0.5232
0.5397,0.3291,-0.5705,-0.4118,-0.3143
0.8169,0.7836,0.0538,-0.1002,-0.3143
0.8901,1.0493,0.2530,0.6389,-0.3233
0.6848,0.6491,0.8277,0.3627,-0.1451
0.1574,0.4063,0.6248,0.3168,-0.0158
-0.0464,-0.2976,0.8311,0.2650,0.3136
-0.5445,-0.9568,0.4715,0.1124,-0.4029
-0.7852,-0.6737,0.0794,0.1343,-0.1249
-0.5862,-0.5202,-0.0689,-0.0672,-0.2057
-0.2662,-0.2731,-0.4524,-0.1490,-0.3340
0.0338,0.0301,-0.1724,0.0311,0.4953
0.2000,0.3591,0.1825,0.4517,1.0090
0.3209,0.2682,0.5178,0.2030,1.0260
0.3030,0.3001,0.6106,0.6196,0.9709
-0.0802,-0.2022,0.3466,0.5661,0.5386
-0.5577,-0.3287,-0.1887,0.1984,0.0585
-0.4975,-0.4522,-0.0021,0.0402,-0.0973
-0.1784,-0.0700,-0.0588,-0.1525,0.1809
0.2035,-0.0148,0.4529,0.2648,0.6044
0.6584,0.2226,0.7320,0.5137,0.7441
0.4207,0.3906,0.8821,0.5690,0.7063
0.0725,0.1159,0.7116,0.2676,0.5288
0.0217,0.2040,0.3062,-0.1866,0.3144
0.0595,0.0855,-0.0103,-0.0433,0.2260
0.3404,0.2711,0.3165,0.0780,0.5405
0.6035,0.3796,0.3805,0.7099,0.5404
-0.0744,0.3289,-0.1074,0.7280,0.4064
0.0707,0.0484,-0.1357,0.3925,0.0660
0.2772,-0.1378,-0.0565,-0.0326,-0.0159
-0.1883,-0.0751,0.0792,-0.0453,0.0467
0.2619,-0.2301,0.3674,-0.1850,-0.0735
-0.4469,-0.0613,-0.4279,-0.1433,-0.1347
-0.1595,0.1569,0.0437,0.0175,0.0684
-0.1896,-0.2046,0.1746,0.0243,0.1009
-0.3715,-0.3863,-0.6380,-0.1151,-0.2246
-0.2187,-0.4311,-0.1610,-0.0997,-0.7468
-0.8132,-0.7834,-0.2406,-0.4299,-0.7912
-0.8979,-0.9769,-0.6735,-0.7027,-0.9032
-0.6949,-0.6240,-0.5085,-0.6742,-0.3320
-0.3487,-0.4065,-0.2439,-0.2523,-0.0258
-0.0998,-0.6511,0.1330,-0.0830,-0.0541
-0.0870,-0.5179,-0.0493,-0.2367,0.0155
-0.2237,-0.3039,-0.3438,-0.4679,0.2765
-0.1677,-0.0107,-0.9579,-0.1030,0.3857
-0.5361,-0.3376,-0.3577,0.0472,-0.0407
0.0702,-0.1262,-0.0586,0.2551,-0.1565
0.1873,0.3845,0.4367,0.1586,0.4199
-0.1111,-0.1647,0.2431,0.0504,0.3844
-0.3420,-0.3152,0.1124,-0.2434,0.2521
-0.4252,-0.3076,-0.1350,0.0393,-0.2893
-0.5144,-0.3659,-0.0887,-0.0331,-0.5947
-0.2414,-0.3417,-0.2706,0.3607,-0.6726
-0.3010,-0.2877,-0.0363,-0.0374,-0.7872
-0.0670,-0.1072,0.1740,-0.0800,0.1048
0.3464,0.2991,0.2119,0.2281,0.5919
0.3005,0.2708,0.0451,0.1495,0.8595
-0.0369,-0.0719,0.1288,-0.1781,0.8436
0.1781,0.2529,-0.0789,0.2757,0.5702
-0.0975,0.2119,0.1112,0.1411,0.1869
-0.3413,0.0346,-0.4287,-0.2417,-0.0230
0.2458,0.3555,0.0431,-0.0946,-0.5728
0.2057,-0.0058,0.0971,-0.2583,-0.6952
0.2594,0.1273,-0.1762,-0.5067,-0.8339
0.4894,0.5354,0.2047,0.0030,-0.7871
0.1323,0.5615,0.2969,0.0165,-0.4414
0.0784,0.4351,0.1556,0.2895,-0.2425
-0.1510,0.0021,0.2785,0.4103,-0.2784
-0.1413,-0.0416,-0.2664,0.2057,-0.2078
-0.3748,-0.2995,-0.2094,0.1782,-0.4949
-0.0285,-0.0757,-0.0429,-0.3549,-0.2394
0.3912,0.4265,0.1589,0.0387,0.1527
0.7019,0.4344,0.3777,0.0078,0.3918
0.2179,0.2953,0.4476,0.0526,0.5707
0.4770,0.4301,0.0740,0.4166,0.6006
-0.1294,-0.0868,-0.1121,-0.0009,0.2456
-0.4384,-0.3564,-0.1331,-0.2795,-0.3242
-0.1071,0.0255,-0.0855,-0.0241,-0.2328
0.2682,0.0640,-0.1257,0.0519,-0.4905
0.5784,0.3351,0.1646,-0.0354,-0.3426
0.3222,0.6579,0.1019,0.1292,-0.5686
0.1230,0.6406,0.0013,0.1268,-0.6434
0.1946,0.6362,0.3657,-0.3357,-0.5129
0.6038,0.6195,0.2909,0.3493,-0.4356
0.4399,0.1755,0.5541,-0.0859,-0.2067
-0.0492,-0.1515,0.3765,-0.3414,0.0511
-0.4141,-0.5160,-0.1171,-0.3212,-0.3889
-0.2403,-0.2721,0.1502,0.2757,-0.3261
0.0765,-0.1255,0.0681,0.5183,0.3377
0.3782,0.4374,0.1601,0.5265,0.3381
0.4375,0.6528,0.4842,0.4095,0.1194
0.2950,0.2011,0.1200,0.0311,-0.1635
0.5586,0.3006,0.1701,0.0877,-0.1994
0.3505,0.0030,0.0167,-0.2025,-0.2726
0.2076,0.1039,-0.2793,-0.1243,-0.3191
0.4770,0.0784,-0.1357,-0.4544,-0.2744
0.5242,0.4165,-0.3747,-0.1509,-0.0544
-0.0485,0.1348,-0.6033,-0.0782,-0.0860
0.0777,0.1654,-0.0508,0.1831,-0.0726
-0.0105,-0.1664,0.1251,-0.3614,0.3053
0.3462,0.0895,-0.0133,0.0206,0.4674
0.4047,0.0229,-0.1054,-0.2708,0.4529
-0.0576,-0.1060,-0.7263,-0.3836,0.5533
0.1812,0.0726,-0.3672,-0.1213,0.4861
-0.4054,-0.1884,-0.4320,-0.6541,0.2148
-0.3567,-0.2774,-0.4750,-0.0158,-0.4133
-0.3834,-0.3949,-0.5857,-0.1836,-0.3534
0.2068,-0.0229,-0.2458,-0.2998,-0.1247
-0.1654,-0.0044,-0.1750,-0.2202,-0.2213
0.1464,0.0716,0.0765,-0.0791,-0.1385
0.2465,0.0988,-0.0225,0.2282,-0.1971
-0.2100,-0.1205,-0.1623,-0.1067,-0.2547
0.0929,0.1204,-0.0841,0.0503,-0.1149
0.0539,0.1742,-0.0421,0.2445,-0.0191
0.4116,0.5402,0.1760,0.1481,-0.3162
0.1270,0.1791,-0.0042,0.0098,-0.0475
-0.5290,-0.3380,-0.0450,-0.3687,-0.4003
-0.4343,-0.3096,0.1575,-0.3383,-0.3994
-0.6611,-0.4304,-0.1177,-0.3738,-0.3001
-0.3930,-0.7776,-0.1776,-0.2341,-0.2937
-0.8082,-0.6451,-0.6116,-0.0934,-0.2146
-0.5417,-0.4811,-0.4274,0.0288,0.1106
-0.8451,-0.7438,-0.3248,-0.1233,0.1781
-0.4646,-0.4132,-0.1469,-0.1718,-0.2873
