A1_L,A1_R,A2_L,A2_R,PCG_L
0.4231,0.1807,-0.1564,-0.3806,1.0995
0.3273,0.6397,-0.1272,0.3026,-0.0277
0.2683,0.3797,0.6417,0.6618,-0.6269
0.2388,0.0539,0.3614,0.0246,-0.1967
-0.3276,0.0430,-0.0198,0.3868,0.0866
-0.1416,-0.1238,-0.2413,0.0681,0.4816
-0.5634,-0.5450,-0.2749,-0.0896,-0.1189
-0.7381,-0.3991,0.1013,0.2504,-0.1406
-0.1081,-0.1146,0.0411,-0.0614,-0.0439
0.2582,-0.0746,0.7069,0.1885,-0.0453
0.1757,0.1962,0.0938,0.3702,0.7209
-0.5501,-0.3205,-0.8497,-0.6131,0.9493
-0.7068,-0.6657,-0.7035,-0.8111,0.2509
-0.5250,-0.5006,-0.3393,-0.3801,-0.1907
-0.3643,-0.4271,0.1472,0.2232,-0.9805
-0.4372,-0.4366,0.5257,0.1700,-1.3933
0.1332,0.0117,1.1204,0.5672,-0.7718
0.3089,0.2101,0.9984,0.4065,-0.2145
0.1354,0.1185,0.2302,0.2390,-0.0254
0.3832,0.4941,0.0393,0.2873,0.1583
0.3166,0.2701,-0.0943,-0.0436,0.0313
0.2458,0.1142,-0.2764,0.0392,0.1622
0.3285,0.0662,-0.3397,-0.3480,-0.3042
0.8509,0.1885,0.4165,0.1612,-0.4125
0.7008,0.3160,0.5271,0.2601,-0.3217
0.0077,0.3411,-0.1218,0.0978,0.2153
-0.4510,0.1161,-1.0963,-0.6375,0.3088
-0.3218,-0.1979,-0.7831,-0.5412,0.3119
-0.4088,-0.2967,-0.5569,-0.1624,0.4823
0.0322,-0.0188,-0.6368,-0.1129,-0.0152
0.0303,0.0298,0.0944,-0.0091,0.2577
0.1829,0.1552,0.9808,0.3868,-0.2309
0.7164,0.4293,1.0434,0.3047,-0.9283
0.6001,0.5449,0.3550,0.4141,-0.1333
0.0675,-0.1059,0.3242,-0.0535,-0.3907
-0.2098,-0.0917,-0.1058,-0.4826,0.1726
-0.5166,-0.0714,-0.6712,-0.6319,-0.2068
-0.3895,-0.3792,-1.0107,-0.7231,-0.2850
0.0233,-0.1560,-0.1523,-0.0828,-0.2394
-0.1837,0.0413,-0.0709,0.1022,-0.0238
-0.4209,0.0866,-0.2440,0.0066,0.4709
-0.0373,0.4431,0.1018,0.5483,0.8827
-0.0353,0.3593,0.1281,0.0422,0.5733
0.0409,0.2282,-0.0092,0.2094,0.7777
0.2722,0.3299,0.3622,0.3317,0.6530
0.1051,-0.0710,-0.0319,-0.3255,0.1085
-0.2525,-0.2613,-0.1182,-0.3622,0.2323
-0.7104,-0.3088,-0.2911,-0.2768,0.1639
-0.5340,-0.4238,-0.4210,-0.4422,0.1292
-0.5582,-0.7543,-0.3783,-0.7727,0.2087
0.0475,-0.3245,0.0961,-0.2191,0.2108
0.0630,0.0554,-0.1771,0.0459,-0.0475
-0.5724,-0.2766,-0.8451,-0.7751,0.7052
-0.3131,-0.5577,-1.0017,-0.9352,0.1663
0.7095,0.1911,0.1611,-0.0319,0.4220
0.9121,0.4853,0.1547,0.0546,0.4930
0.9448,0.6014,0.1783,0.6378,0.1236
0.5748,0.3560,0.7334,0.5724,-0.3616
0.2171,0.0765,0.2025,0.2275,0.0092
0.2418,0.1455,-0.0430,-0.1024,0.7615
0.0299,-0.0175,-0.1518,-0.2550,0.7437
0.0927,0.0579,0.2355,0.1953,1.0082
-0.2274,0.0068,-0.3138,-0.5956,0.1423
-0.5421,-0.4458,-0.8024,-0.6510,-0.7228
0.3316,0.0485,0.0931,0.0986,-0.6322
0.0669,-0.2738,0.0511,0.1456,-1.1160
-0.7090,-0.9464,-0.3158,0.2061,-1.0375
-0.3692,-0.2424,0.5468,0.6653,-0.1209
-0.1257,0.1153,0.6286,0.3490,-0.3598
-0.1400,-0.1256,-0.0121,-0.1007,-0.3235
-0.6320,-0.4193,-1.0366,-0.9299,-0.0663
-0.2975,-0.1933,-0.8051,-0.8117,-0.3747
-0.0877,-0.1302,-0.4934,-0.5022,0.3958
-0.1658,-0.2979,-0.5335,-0.8855,0.2794
0.3664,0.2060,0.2616,-0.1807,0.4996
0.9999,0.7540,0.0941,-0.4362,0.9919
0.2974,0.1949,0.0341,-0.7851,0.1782
-0.5119,-0.4070,0.1776,-0.5517,0.0439
-0.5443,-0.5710,0.1018,-0.5411,0.2851
0.2163,0.0503,0.5047,-0.0085,0.7007
0.7845,0.4405,0.6279,0.1940,0.5062
0.1049,0.3071,0.1413,0.1056,-0.0845
-0.4882,-0.4511,-0.6529,-0.9582,-0.6539
-0.6901,-0.7492,-0.5938,-0.6516,-0.4813
-0.4663,-0.3404,-0.0365,0.0536,-0.9342
-0.4346,-0.1236,0.4405,0.6675,-0.3787
-0.1979,-0.0873,-0.1642,0.1388,-0.3439
0.1949,-0.0239,-0.5999,-0.4888,-0.1798
0.0736,-0.2290,-0.2149,-0.6627,-0.1874
0.3853,-0.3327,0.5031,-0.2731,-0.8958
0.1349,-0.1627,0.4015,-0.6644,-0.8106
0.0129,0.1710,-0.0467,-0.6986,-0.1409
0.3493,0.4066,-0.1888,-0.3149,-0.0708
0.6432,0.3995,-0.2241,-0.5856,0.2723
1.0304,0.5097,-0.9008,-0.6665,0.1847
0.5910,0.4667,-0.3908,-0.3294,-1.0686
0.2308,0.5708,0.0998,0.0628,0.4907
0.0184,-0.0124,-0.0749,-0.6189,0.1064
0.1633,-0.0860,0.4920,-0.4746,-0.6297
-0.0130,0.3946,0.5240,-0.0416,-0.6285
-0.3690,0.0223,0.0030,-0.0606,0.1759
-0.6941,-0.3301,0.1795,-0.0753,0.2185
-1.0246,-0.5283,-0.1013,0.5771,-0.2912
-1.3484,-0.7987,-0.2901,-0.5232,-0.0216
-1.0424,-0.8268,-0.1040,-0.1803,-0.1907
-0.4969,-0.4900,0.0992,0.8967,-0.9087
-0.0737,-0.0613,-0.1565,0.7383,0.3839
0.1729,0.1271,-0.1057,0.5063,0.0441
0.3261,0.0744,0.6863,1.2842,-0.9074
0.6651,0.4445,0.4074,0.9578,-0.2408
0.5888,0.3432,0.3013,0.3693,-0.9184
0.1019,0.0888,0.4341,0.8117,-0.1857
-0.5641,-0.1139,-0.3191,0.1478,0.3864
-0.8205,-0.3566,-0.8449,0.0046,0.1571
-0.8277,-0.3519,-0.2792,0.3958,-0.2129
-0.9373,-0.3911,-0.5898,-0.3221,-0.2784
-0.2921,-0.2902,0.1089,-0.0645,-1.0046
-0.0527,-0.1976,0.0854,0.3298,-0.2798
