A1_L,A1_R,A2_L,A2_R,PCG_L
-0.4335,0.3112,0.3080,0.5026,-0.0637
0.1991,0.3821,0.7475,0.5836,-0.2386
0.0488,0.1370,0.4211,0.9646,-0.0931
0.5569,0.3078,0.6298,1.0391,-0.0642
0.0345,-0.3223,0.9520,0.4846,-0.3510
1.1705,0.5963,1.1049,0.6630,0.0604
0.8650,0.8912,0.3581,0.4006,0.7547
0.9515,1.0760,0.0065,0.3165,1.0679
0.9555,0.9883,0.0035,0.3908,1.7720
0.2276,0.3100,-0.1296,-0.0425,1.4007
0.1752,0.2577,0.7839,0.5223,1.5062
-0.4154,-0.3146,0.5710,0.7458,0.5011
-0.5593,-0.5277,-0.1800,-0.0277,0.0404
-0.3333,-0.5449,-0.2231,0.2301,0.4433
0.3177,0.6239,-0.2527,0.4868,1.1269
-0.0036,0.2170,-0.4531,-0.0393,1.2957
0.2302,0.2155,0.1033,0.0057,0.8112
-0.7959,-0.4630,-0.4474,-0.3871,0.5175
-0.9276,-0.5134,-0.4802,-0.4051,0.0589
-1.6243,-1.9486,-1.2916,-2.4394,-2.6318
-1.2713,-1.8387,-0.9009,-1.2160,-3.2476
0.1814,-0.4227,-0.1483,-0.4316,-2.3850
-0.0560,-0.0505,-0.4013,-0.3235,-1.1961
0.5451,0.4955,0.0860,0.0814,-0.5455
-0.2471,-0.0321,0.0733,0.1297,-0.6471
-0.2303,-0.2158,-0.1659,-0.3739,-0.9253
-0.6673,-0.8122,-0.8308,-0.9223,-0.9018
-0.0636,-0.4545,-0.4404,-0.4397,-0.7701
-0.3823,-0.6251,-0.7231,-1.0577,-0.8827
-0.5148,-0.7219,-0.8250,-0.8210,-1.7022
-0.2695,-0.3261,-0.4138,-0.2348,-0.7650
-0.6308,-0.5150,-0.5232,-0.8292,-0.7765
0.1255,-0.1347,-0.1443,0.2873,-0.6083
-0.4138,-0.5247,-0.5239,-0.3606,-0.6116
0.0419,-0.1244,-0.1684,-0.2881,-0.4274
0.2341,0.0793,-0.1385,-0.2843,0.0534
-0.0509,-0.3148,-0.6205,-0.3931,0.1574
0.3189,-0.2503,-0.4599,-0.5377,-0.1166
0.7704,0.4234,0.4782,0.1560,0.4430
-0.1310,0.0720,0.2148,-0.0509,0.2745
0.2628,0.4022,0.1800,0.3197,0.1929
-0.2149,-0.0447,0.2646,0.1106,0.2609
0.0152,-0.0412,0.1463,-0.0998,-0.1129
0.0422,-0.0156,0.1284,0.0861,-0.1948
-0.0019,-0.1765,0.2353,0.3573,0.2023
0.2392,0.2666,0.6505,0.6721,0.0709
-0.2419,-0.1418,0.2924,0.1024,-0.0599
-0.2651,-0.1218,-0.2377,-0.2967,-0.2297
-0.3692,-0.0256,-0.1811,-0.0940,0.3623
-0.5037,-0.4243,0.0515,-0.4516,-0.0389
0.2396,0.3679,0.4908,0.0766,-0.0646
0.0739,0.1968,0.2238,-0.1630,0.1861
0.5832,0.6989,1.0088,0.4652,0.6242
0.4992,0.4508,1.1560,0.8368,1.1686
0.8533,0.6469,0.5658,0.3182,1.3745
1.2293,1.4885,0.1906,0.7815,1.0964
0.5585,0.9626,-0.0405,0.1928,0.8328
-0.0431,0.1884,0.0205,-0.1339,0.3734
-0.4683,-0.1515,-0.1520,-0.1755,0.0046
-0.3533,0.0316,-0.2376,-0.2347,0.0336
0.2536,0.3781,0.1449,0.1577,-0.1894
-0.0730,-0.2125,0.2087,-0.0492,-0.2896
-0.2804,-0.2209,-0.2583,0.1302,-0.1478
-0.4182,-0.3289,-0.1356,-0.2265,0.3012
-0.0369,0.0627,0.1464,-0.0783,-0.1008
0.2681,0.4108,-0.0010,0.0386,-0.0837
-0.1305,0.1355,-0.5948,-0.2239,-0.1585
0.0517,0.1550,-0.2602,-0.1791,0.3302
