A1_L,A1_R,A2_L,A2_R,PCG_L
-0.2972,-0.7159,0.3217,-0.1268,-1.2362
-0.6534,-0.6072,0.0204,-0.1132,-0.4514
-0.2312,-0.0471,0.3817,0.2134,-0.2450
0.1912,0.2805,0.5760,0.4111,-0.8034
-0.1081,-0.0851,-0.0886,0.1891,-0.0210
0.3198,0.1645,0.1908,0.7069,-0.0659
0.2233,0.0252,0.1982,0.4787,-0.0790
-0.1533,0.1610,-0.0853,0.0295,0.2984
-0.2911,-0.2577,-0.4942,-0.3620,-0.4721
-0.3811,-0.5648,-0.5046,-0.3390,-0.8918
-0.5349,-0.7682,-0.5621,-0.4688,-0.4489
-0.4957,-0.4933,-0.4951,-0.1384,-0.0590
-0.0686,-0.1382,0.1450,0.3380,0.0254
-0.1088,0.0150,0.0766,0.1890,-0.4076
-0.2895,-0.4092,-0.3670,-0.1854,-0.3327
-0.4168,-0.6377,-0.3560,-0.1232,-0.3594
-0.2762,-0.0854,-0.2311,-0.1275,-0.2390
-0.4347,-0.4281,-0.3921,-0.2516,-0.0810
0.0332,-0.0248,-0.1202,-0.0933,0.2770
0.2159,0.1851,0.2174,-0.3110,-0.2755
0.1761,0.2463,-0.3162,-0.4564,-0.5129
0.4024,0.5284,-0.4048,-0.5317,-0.5413
0.0532,0.4955,-0.2108,-0.3891,-0.4781
0.4447,0.4897,-0.2055,-0.2378,-0.2656
0.2297,0.0008,-0.2538,-0.1482,0.3454
0.0987,0.1312,-0.1903,0.3537,1.0160
-0.0285,-0.0063,0.2460,0.5224,0.5754
0.1424,-0.1525,0.1409,0.2687,0.5889
0.1495,-0.2395,-0.0066,0.2527,0.7573
-0.4686,-0.1994,-0.4101,-0.1749,-0.2695
-0.2375,0.1112,-0.5011,-0.4265,-0.8384
0.1049,0.4879,-0.5269,-0.2563,-0.4639
0.4010,1.0342,0.2460,0.3732,-0.2490
0.3953,0.9825,0.3174,0.0537,0.0262
0.0927,0.5386,-0.1727,-0.0524,0.2860
0.3322,0.6099,0.1760,0.3356,0.0798
0.5146,0.5613,0.3670,0.3605,0.3189
-0.0981,0.2673,0.2771,0.3271,-0.0286
-0.0561,0.1217,-0.2100,0.0589,0.2719
0.0364,-0.5128,-0.1867,-0.2100,0.5530
0.2247,0.1191,-0.0410,-0.2637,0.0161
-0.0045,0.2829,0.1089,-0.3228,0.2806
0.3425,0.3835,-0.3915,-0.4016,0.4217
0.2207,0.0640,-0.1339,-0.0214,0.4977
0.1718,-0.0069,0.2606,0.1512,0.2447
-0.1554,-0.1108,0.0132,0.0488,0.5508
-0.1358,-0.2350,0.1202,0.1766,0.9076
0.0641,-0.4130,0.3000,0.3855,0.6365
-0.4859,-0.0385,-0.0315,0.2120,1.0613
-1.1216,-0.6064,-0.4153,-0.0785,0.7535
-0.7124,-0.5515,0.0678,-0.5579,0.4592
0.0585,-0.4109,0.1671,-0.2264,0.3303
0.0417,-0.6000,-0.1731,0.0039,0.9380
0.9365,0.2693,0.8064,-0.0602,0.3072
0.7149,0.4050,0.2756,-0.5199,-0.3111
