A1_L,A1_R,A2_L,A2_R,PCG_L
0.6444,1.0633,0.0874,-0.3759,3.0073
0.0052,0.7218,-0.1574,-0.1184,1.9413
0.4419,0.7308,0.4754,0.9408,0.4605
0.2019,0.6253,0.8043,0.9395,-0.1039
-0.0826,-0.0559,1.0885,1.0927,-0.1742
-0.2523,-0.1731,0.8357,0.9750,-0.0557
-0.5103,-0.3596,0.2180,0.7984,-0.0771
-1.6833,-1.1831,-0.0121,0.5351,-0.4066
-1.2698,-0.8576,-0.1809,0.2586,0.3493
-0.5309,-0.6342,-0.3282,-0.3732,-0.2748
0.0733,-0.6525,-0.8729,-0.5621,-0.5132
-0.6510,-0.4414,-1.3676,-1.2953,-0.6706
-0.0342,0.0094,-0.6371,-1.5561,-0.3698
0.2549,-0.1507,-0.6925,-1.2291,-0.8427
0.3107,0.1832,-0.6509,-0.7410,0.0836
0.6647,0.1573,-0.2377,-0.8436,-0.0576
0.1557,-0.0586,0.0410,-0.8936,-0.9107
-0.0105,0.2254,-0.2885,-0.5654,-0.3911
0.3028,0.3207,0.1738,-0.5483,-0.7942
0.5232,0.3248,-0.0635,-0.3270,-0.1910
-0.0165,-0.1755,-0.4662,-0.4251,-0.2812
-0.0272,-0.8937,-0.5326,-0.7767,-0.5489
-0.7468,-0.6466,-1.1210,-1.0591,-0.1942
-0.6392,-0.5588,-0.2670,-0.6077,0.1646
-0.1811,0.4491,0.5211,0.4931,0.2734
0.5158,0.6971,0.4821,0.8938,0.3589
1.0406,0.3486,0.8099,1.2634,0.4477
0.4854,0.8592,0.7469,1.3527,0.5689
-0.3466,0.1514,0.2262,0.3532,-0.0722
-0.2283,-0.0822,0.1004,0.0147,-0.2426
-0.7626,-0.2797,-0.7194,-0.4110,0.5561
0.0084,-0.6979,-0.6002,-0.4528,0.4540
0.0787,-0.3254,-0.1240,-0.2611,0.0583
0.2906,0.6339,-0.1028,0.4803,-0.0636
0.2701,0.2495,0.5338,0.9706,-0.7994
0.3621,0.4103,0.4003,0.7867,0.0116
0.2193,0.1184,-0.0331,0.1276,-0.2090
-0.1968,-0.2388,-0.0559,-0.2080,-0.5636
