A1_L,A1_R,A2_L,A2_R,PCG_L
0.4111,0.1596,-0.8661,-0.4579,-0.5701
-0.0072,0.3082,-0.5515,0.0705,-0.7481
0.1283,-0.0650,0.4135,0.1353,-0.2397
0.7554,0.3763,1.2442,0.6705,0.9889
0.0573,-0.0868,0.9292,0.1524,1.0648
-0.3224,-0.2777,-0.0862,-0.4160,-0.0020
-0.4432,-0.3068,-0.6762,-0.5442,-0.3382
-0.3590,-0.4776,-0.5711,-0.3916,-0.9637
-0.4639,-0.4086,-0.1925,-0.2914,-0.4427
-0.0738,-0.5054,0.2015,0.0305,0.3280
-0.2067,-0.7131,-0.4359,-0.5308,0.2011
0.1864,0.3593,-0.0762,-0.1591,1.1062
0.6223,0.6043,0.0739,0.0788,1.2506
-0.0737,-0.2364,0.1761,-0.4422,0.9313
-0.4167,-0.3858,0.3840,-0.1718,0.4356
-0.2100,-0.1847,0.3055,0.0353,0.1325
0.2203,-0.1718,0.5823,0.1553,0.3229
0.1342,0.1574,1.0274,0.5310,0.7752
0.1935,0.0365,1.2598,0.5414,0.2725
-0.2133,-0.5763,0.9327,0.1738,-0.2056
-0.9273,-1.0843,-0.3583,-0.6897,-1.3074
-0.0314,-0.4263,-0.1605,-0.3560,-0.7294
0.4297,0.1559,-0.1017,-0.1882,0.5477
0.5291,0.6048,0.0874,0.0768,0.0542
0.2242,0.7848,-0.1812,0.0065,-0.5722
0.3236,0.3707,-0.6043,-0.2058,-0.4929
0.2821,0.2398,-0.0621,-0.0577,-0.5576
0.5621,0.2230,0.5929,0.3207,-1.0443
0.6144,0.0239,0.6352,0.4011,-1.0914
0.0621,-0.1792,0.2877,0.0699,-1.3695
0.0200,-0.4322,0.3848,-0.1113,-1.2715
0.3299,-0.1328,0.4466,0.2526,-1.3002
0.1712,-0.1087,-0.0982,0.3372,-0.9931
-0.3638,-0.4752,-0.4403,-0.1855,-0.1548
0.0304,-0.2517,-0.0438,-0.2287,-0.2021
0.4922,0.0423,0.3564,0.3364,-0.6837
0.6296,0.3644,0.5621,0.1054,-0.6993
0.9255,0.3882,1.1364,0.3003,-0.5270
0.9035,0.4377,0.9824,0.0745,-0.5703
-0.5958,0.5317,-0.6576,-0.2071,-0.2503
-0.4062,0.6653,-1.0749,0.0851,0.2156
0.2676,0.9752,-0.1084,0.3663,0.6003
0.3311,1.2950,-0.1499,0.2483,0.6613
0.2796,0.8053,-0.2688,0.0765,0.4173
0.0754,0.2633,0.0248,0.1350,0.1927
-0.3211,0.0477,0.2244,0.1148,-0.1784
-0.5027,-0.3407,0.2428,0.0839,-0.1986
-0.4688,-0.2720,0.0875,0.2286,-0.4217
-0.1890,0.0252,-0.3709,-0.2235,-0.1983
-0.6942,-0.3120,-0.6256,-0.2977,0.3445
-0.3233,0.0562,0.2060,0.3610,0.5306
-0.1656,0.1272,-0.1997,0.4269,0.0506
-0.4801,-0.3342,-0.5614,0.3827,0.1004
-0.2485,-0.0036,-0.3109,0.5812,0.3335
-0.4526,-0.5006,-0.7710,-0.0620,-0.0477
-0.7290,-0.3155,-0.7324,-0.4544,0.3321
-0.5006,-0.1415,-0.7067,-0.3602,0.0662
-0.0661,0.0524,-0.6530,-0.3135,0.2473
-0.5339,0.1032,-0.9830,-0.2567,0.3140
-0.6931,-0.1128,-0.7557,0.0082,0.7651
-0.6658,-0.1677,-0.8961,-0.3293,0.9140
-0.5192,-0.1697,-0.7893,-0.4385,0.8453
-0.5356,-0.1369,-0.9261,-0.2633,0.9006
-0.2132,0.1194,-0.7762,-0.0916,0.6085
-0.5604,-0.1027,-0.7564,-0.2428,0.6655
-0.5179,0.0556,-0.3145,0.1302,0.8925
-0.1319,0.1818,0.2066,0.3881,0.7536
-0.4082,-0.0961,0.0546,0.2785,1.0277
-0.1724,0.4675,0.0464,0.7318,0.8434
-0.2130,0.1776,0.0024,0.5354,0.3862
-0.2084,0.1493,-0.1786,0.6376,0.3685
-0.0436,0.3410,0.1664,0.5743,-0.3438
-0.3468,0.3576,-0.1042,0.1929,-0.1746
-0.1433,-0.0033,-0.0500,0.3028,0.5204
-0.2034,0.4291,-0.3421,0.2145,0.5770
-0.1821,0.2482,-0.0841,-0.2007,0.7111
-0.1737,0.2831,0.0403,-0.1564,0.2907
0.1602,0.5902,-0.8582,-0.2183,0.1619
0.1275,0.0357,-0.6641,-0.5469,-0.5872
0.6599,0.1311,0.0747,-0.4087,-0.3859
0.6752,0.5283,0.1364,-0.0617,-0.5153
0.6774,0.8993,-0.5222,-0.1603,-0.7733
0.0145,0.3774,-0.5154,-0.2238,-1.1240
-0.1567,0.0851,-0.0568,-0.3227,-1.3242
-0.1606,0.0841,-0.2418,-0.3603,-0.6727
-0.1878,-0.1728,-0.0879,-0.5482,-0.3188
-0.2279,-0.2678,-0.2975,-0.4873,-0.5889
-0.2358,-0.2518,-0.8295,-0.4170,-0.4179
-0.5962,-0.2522,-0.6255,-0.9160,0.0300
-0.6147,-0.5473,-0.4577,-0.4147,0.5704
-0.2456,-0.5811,-0.3518,-0.1125,0.2508
-0.0251,-0.4879,-0.4785,-0.3226,0.0091
-0.2986,-0.6240,0.0111,-0.3604,-0.1775
-0.1196,-0.2514,0.5783,0.2090,0.3008
0.1918,-0.0820,0.6311,0.3215,0.3806
0.0802,-0.1978,-0.2215,0.3160,0.3137
0.5186,-0.0279,0.1342,0.7376,0.7695
0.2824,0.0115,0.4031,0.6231,0.7427
0.1735,-0.0221,0.1394,0.1416,0.8008
0.3418,0.0221,0.3442,0.5198,0.6000
0.5373,0.0463,0.2001,0.2918,0.7298
0.5045,0.0532,0.2563,0.1554,0.5630
0.7634,0.0198,0.7024,0.8261,0.7595
0.8928,0.2247,0.5715,0.7478,0.8066
0.6380,0.0144,-0.0962,0.3648,0.6300
0.4467,0.2870,-0.2159,0.3434,0.5668
0.1874,-0.0202,-0.1181,-0.3320,0.5103
0.0660,-0.0117,-0.4230,-1.1410,-0.2492
0.4263,0.4891,-0.7953,-0.3965,-0.2816
0.9295,0.8122,0.0248,0.0426,-0.2945
0.4664,0.1902,-0.4711,-0.1047,-0.5143
-0.1224,-0.5098,-0.3274,-0.1451,-0.2231
-0.0579,-0.1825,-0.1296,-0.0776,0.0211
-0.1820,-0.1151,-0.2505,0.0856,-0.0513
0.0023,-0.3715,0.0722,0.2385,0.0925
0.1142,-0.1215,0.2242,0.0845,0.1546
-0.4010,-0.3400,-0.0506,-0.0275,-0.2485
-0.1143,-0.2717,-0.2276,-0.1537,-0.4209
-0.5418,-0.6125,-0.3386,-0.6581,-0.6288
-0.5786,-1.2927,0.4266,-0.8026,-0.9600
-0.1742,-0.6782,0.3295,-0.5311,-0.7441
-0.1040,0.0146,-0.1656,-0.5508,0.2401
0.4367,0.2775,-0.1545,-0.5432,0.7456
0.7307,0.5595,-0.0926,-0.0365,0.6239
0.6121,0.4352,-0.1426,0.1738,-0.1908
0.2734,0.3680,0.4483,0.1132,-0.6289
0.8357,0.6045,0.8438,0.2683,-0.3572
0.3526,0.4791,0.4554,-0.1775,-0.1355
0.1971,0.5536,0.4786,0.2498,-0.5277
-0.0106,0.0035,-0.0559,-0.1882,-0.9475
-0.3481,-0.3752,-0.1100,-0.6001,-0.9284
-0.2459,-0.4800,-0.3981,-0.7742,-0.9930
0.3109,-0.1090,-0.7881,-0.4746,-0.5955
-0.3536,-0.1393,-0.6104,-0.9548,-0.7517
0.5811,0.1416,0.1033,-0.5147,-0.5038
0.4913,0.3181,0.0380,-0.4563,-0.0773
0.6321,-0.0066,0.6229,-0.1699,0.3532
0.5505,-0.0551,0.9989,-0.0946,0.2608
-0.3952,-0.8679,0.5265,-0.5101,-0.2092
-0.4221,-0.4069,0.1161,-0.4433,-0.5345
-0.1747,-0.5344,0.2499,-0.6308,-0.6866
-0.1922,-0.4439,0.5769,-0.5749,-0.3426
-0.4450,-0.4146,-0.6126,-0.9116,-0.4702
-0.1964,-0.2508,0.1698,-0.4384,-0.2173
0.0136,0.9574,0.0646,-0.1984,-0.1714
-0.3797,0.7622,-1.3122,-0.8579,-1.0927
-0.1374,0.1284,-0.3856,-1.0420,-0.7838
0.6603,0.6656,-0.6759,-0.5458,0.2633
0.1280,0.2806,0.0574,-0.1976,0.8595
0.3419,0.7484,0.7936,0.3992,0.4752
0.0797,0.6149,-0.1372,-0.0627,0.0401
-0.5683,0.1640,-1.0173,-1.1268,0.1192
0.1764,0.2828,-0.9507,-0.5427,0.1803
0.0846,0.4021,-0.5915,-0.6334,-0.0940
-0.3059,0.6605,-0.6292,-0.7080,-0.8303
-0.3293,0.3166,-0.4254,-0.4485,-0.6983
0.1542,0.2140,-0.4850,-0.4562,-0.1191
0.2019,0.2520,-0.5925,-0.1670,0.0484
0.2105,0.1154,-0.2360,-0.0065,0.2165
-0.1250,-0.1097,-0.0923,0.2124,-0.3885
-0.3593,-0.2605,0.0507,0.0921,-0.1187
0.0325,-0.3284,0.2989,0.2127,0.5590
-0.3031,-0.4527,0.4216,0.2135,0.2924
0.0069,-0.1135,0.8848,0.6337,0.3218
0.1341,0.0410,1.0378,0.6600,0.3845
0.1981,0.1725,0.8685,0.9428,0.6535
0.1102,-0.1124,1.1719,1.3435,0.6612
0.2299,-0.0477,0.9258,1.2185,1.0559
0.5155,0.2636,0.6437,1.2945,1.3481
0.5478,0.3438,0.8810,1.4036,1.0418
0.0658,-0.1753,0.9951,0.7929,0.6536
-0.0839,-0.3818,0.5860,0.5708,0.7519
-0.0544,-0.2352,0.3441,0.1905,0.7812
0.1213,-0.1967,0.2708,0.0067,0.4127
-0.1645,-0.0837,0.7425,0.6482,0.1553
0.3205,-0.0582,0.9090,0.2871,0.4164
0.1494,-0.0445,1.0220,0.1095,0.2684
0.3073,-0.0385,1.2636,0.3969,0.4836
0.5660,0.3735,0.9199,0.4498,0.9631
0.1282,-0.1632,0.4798,0.3634,0.5055
0.1239,-0.1759,0.6780,0.5422,0.7225
-0.0760,-0.1082,0.5687,0.3880,1.2122
0.1785,-0.0670,0.4846,0.3556,0.9477
0.4761,0.2013,0.5949,0.8494,0.7551
0.3722,0.3341,0.6292,0.6871,0.5328
0.3642,0.3480,0.4326,0.6926,0.0032
0.1986,0.0197,0.4079,0.4631,0.3759
-0.1991,-0.2701,0.3394,0.4528,0.5905
0.0346,-0.0989,0.7868,0.6789,0.6163
0.3003,0.0468,0.7365,1.0368,1.4540
0.2968,-0.1148,0.7177,1.2037,1.1217
0.6332,0.2712,0.7915,1.3617,1.0568
-0.0456,-0.0390,0.5829,0.9563,1.1663
0.1109,-0.0809,0.5663,0.7949,1.0307
0.2608,-0.0364,0.2811,0.5724,1.2998
0.2894,-0.2495,0.4562,0.8569,0.9719
0.5813,-0.0586,0.3188,0.5962,1.7220
0.3352,0.0097,0.5317,0.5826,1.3698
0.7088,0.7614,0.9647,0.9568,0.9986
1.2112,1.4189,0.9902,1.4279,0.7794
1.2431,1.3215,0.9220,1.3016,1.2070
0.7852,0.5606,0.7429,1.2083,1.0381
0.7746,0.3884,0.7521,1.0368,0.7430
0.0678,-0.0775,0.6915,0.4666,0.1336
0.2488,0.1788,0.6281,0.2172,0.1268
0.3723,-0.0236,0.2995,0.0895,0.0232
0.1101,-0.0328,0.5623,0.5924,-0.0315
0.3251,-0.0251,0.5696,0.1927,0.3212
0.1389,-0.2841,0.6168,-0.2331,0.3855
0.3775,-0.0055,0.6183,0.3478,-0.0294
0.3198,-0.1301,1.0313,0.1256,-0.3408
0.2545,-0.1503,0.9302,0.3865,-0.4909
0.2010,-0.0597,0.8945,0.4004,-0.2318
0.2968,-0.0906,0.5752,0.5029,-0.2044
0.1313,-0.1597,0.4514,0.3402,0.3487
0.1943,-0.1973,0.2287,0.5707,0.8100
0.0990,-0.3751,-0.2085,0.3130,0.8561
0.0422,-0.6304,0.6916,0.4916,1.2326
0.1009,-0.3580,1.0345,0.5773,1.1851
0.0705,-0.5554,0.5514,0.2693,0.8875
0.6471,-0.3694,0.9124,0.3922,1.0534
0.8017,-0.2209,0.9251,0.3948,0.9334
0.6261,-0.2440,0.0911,0.2782,0.7694
0.9451,-0.1651,0.6383,0.6164,1.4351
0.9437,0.2726,1.0030,0.6362,1.4991
0.8815,0.4778,0.7576,0.6258,1.5897
0.8763,0.5270,0.9197,1.2491,1.3187
0.3821,0.2469,1.0595,1.2910,1.4032
0.3249,-0.0799,0.9441,0.8938,0.9286
0.1570,-0.3754,0.9328,0.6676,0.8524
0.1441,-0.1947,0.7192,0.6568,0.9629
0.2893,-0.2365,0.7528,0.4657,0.8910
0.6167,0.0290,0.8381,0.5259,0.4135
0.5675,0.5511,0.7569,0.6091,0.5634
0.4809,0.4218,0.9555,0.7309,0.8103
0.2485,0.1996,1.0868,0.3559,1.1597
0.2492,0.0515,0.3625,-0.4144,0.8657
0.3429,0.0075,0.4622,-0.0455,1.2619
0.4277,0.0423,0.0799,-0.3446,1.0176
0.0805,-0.1132,-0.3577,-0.4894,0.6977
0.8354,0.0586,0.4262,0.2574,1.0214
0.9869,0.2900,0.3037,0.3317,0.7534
0.7725,0.1143,-0.0374,0.1154,0.9230
1.2101,0.0701,0.5881,0.2708,1.2273
1.1945,0.3112,1.0948,0.5802,1.3430
1.0351,-0.1650,1.1943,0.4785,1.5391
0.6567,-0.2700,0.8396,0.1115,1.0882
0.1061,-0.2406,0.1221,-0.4640,0.7168
-0.2050,-0.4902,-0.7634,-1.2855,-0.0430
0.1012,0.2320,-1.1678,-1.0513,-0.0217
0.3919,-0.7141,-1.3150,-1.7143,0.5505
-0.4862,-0.0730,-1.4087,-1.0294,-0.5150
-0.5453,0.6375,-1.0983,-0.5769,-0.8769
0.0084,1.1004,-1.4045,-0.1458,-0.8738
-0.5855,0.2902,-1.4873,-0.7691,-1.5034
-1.0657,-0.5664,-2.3745,-1.0041,-1.9202
-1.4246,-0.3602,-1.5274,-0.6579,-1.3474
-0.9529,-0.4450,-1.0796,-0.1149,-1.2717
-1.0296,-0.5388,-0.9919,-0.3196,-2.0892
-1.5003,-0.6068,-0.5890,-0.7380,-2.3504
-1.1323,-0.3141,-0.5456,-0.7142,-2.5150
-1.1581,-0.3414,-0.8243,-0.7578,-2.3231
-0.7655,-0.4802,-0.5946,-0.5618,-1.7094
-0.5978,-0.1847,-0.5881,-0.3279,-1.2014
-0.7087,-0.0344,-0.6257,-0.3505,-1.2111
-0.3297,0.2508,-0.1304,-0.0225,-1.2184
-0.0598,0.5326,-0.0071,0.1394,-1.3863
-0.4703,0.1592,-0.4348,-0.4229,-1.2612
-0.4388,0.1044,-0.1316,-0.2603,-0.6020
-0.3250,0.2688,-0.2921,0.1115,-0.5802
-0.2583,0.5559,-0.4383,0.0849,-0.9014
-0.4659,0.0385,-0.8712,-0.3019,-1.2951
-0.5425,-0.0385,-0.5535,-0.1451,-1.0032
