A1_L,A1_R,A2_L,A2_R,PCG_L
0.6717,0.1821,0.1294,0.6148,0.2470
0.0072,-0.0786,-0.2272,0.0475,0.0645
-0.5358,-0.0322,-0.2102,-0.0269,-0.3030
-0.7007,-0.3183,-0.3617,0.0550,-0.2539
-0.2925,-0.3175,0.0725,-0.3389,0.2046
-0.1448,-0.2331,-0.0262,-0.5139,-0.1297
0.2172,0.1760,0.0596,0.0435,0.0391
-0.4940,-0.3899,0.3693,-0.1617,-0.0478
-0.5650,-1.0537,0.3700,-0.0761,-0.0969
0.1254,-0.6552,0.4086,0.0369,-0.2720
0.0661,-0.0149,-0.5424,0.2257,-0.5926
0.3100,0.3683,-0.6104,0.3912,-0.3779
0.4048,0.6112,-0.4063,0.4931,0.0544
0.5560,0.3727,0.0017,0.4096,0.3410
0.2805,-0.4164,-0.1049,-0.0065,0.2043
-0.6281,-0.8593,-0.5617,-0.3913,-0.8800
-0.9063,-0.5205,-0.1942,-0.3658,-0.8985
-0.1071,0.2028,0.4101,-0.2047,-0.0309
0.1948,0.5910,0.3361,-0.0228,0.2216
-0.2322,0.1304,-0.0429,0.1782,0.5536
-0.7568,-0.4241,-0.2646,-0.2375,0.5076
-0.6143,-0.2397,0.1851,-0.5201,0.1238
0.0223,0.0308,0.6090,0.2192,-0.3541
0.6510,0.4072,0.8313,-0.0076,-0.7359
0.4352,0.3396,0.6679,0.2024,-0.6220
0.4966,0.1917,0.4019,0.0651,-0.1231
-0.0275,0.0615,0.3009,-0.1415,0.5938
-0.3203,0.0479,0.1522,-0.0743,1.1456
-0.1523,0.3054,0.5616,-0.1134,0.7316
0.2913,0.6765,0.7689,0.2726,0.5349
0.4301,0.4254,0.7101,0.0851,0.3446
0.0585,0.2353,-0.3654,-0.5851,0.3575
-0.7578,-0.6501,-0.7659,-0.6124,-0.3599
-0.3558,-0.9028,-0.0796,-0.2543,-0.4923
-0.2261,-0.6429,0.3907,0.0743,-0.9470
-0.0029,-0.0447,0.2428,0.3098,-0.2807
0.5341,0.6343,-0.0709,0.1120,0.3509
0.1790,0.8524,-0.2437,0.0522,0.3943
-0.3262,-0.1140,0.1134,-0.2382,0.4822
-0.7187,-1.1543,0.5357,0.1846,0.1878
-0.4447,-0.6105,-0.0464,0.0350,-0.2021
0.2318,0.4311,-0.1085,-0.0181,-0.7167
0.2255,0.4070,-0.2546,-0.4162,-0.5816
-0.2272,-0.3893,-0.1039,-0.6886,-0.1608
-0.6270,-0.5592,-0.2423,-0.5708,-0.1493
-0.2815,0.3030,-0.0235,-0.2408,-0.3670
0.0577,0.7557,-0.2584,-0.4204,-0.3552
0.0779,0.3352,-0.1479,-0.6314,-0.5209
0.1847,0.1196,0.0122,0.1215,-0.1942
0.1665,0.0415,-0.4186,0.4399,0.0563
0.4546,0.4649,-0.5242,0.5188,-0.3674
0.8110,0.7527,0.2736,0.2314,-0.1386
0.8108,0.6404,0.3931,0.3156,0.0205
0.5557,0.5683,-0.2593,0.4234,0.3592
0.4317,0.4122,-0.5720,0.1440,-0.1560
0.6500,0.5456,-0.4493,-0.1735,-0.3915
0.7348,0.6129,0.0410,0.0805,0.5621
0.3115,0.2480,-0.1208,0.4303,0.6047
-0.0645,-0.1871,-0.3317,0.0665,0.4161
0.0333,-0.1335,-0.6857,0.0746,-0.3494
0.2650,0.2876,-0.2821,0.3914,-0.3515
0.6877,0.6887,0.0271,0.9884,0.1599
0.9878,0.8076,0.2459,1.2350,0.3075
0.3491,0.2187,-0.3500,0.2046,0.7380
