A1_L,A1_R,A2_L,A2_R,PCG_L
1.3582,1.1296,0.9881,0.2537,0.4275
0.9549,0.5643,1.1293,0.4391,0.2818
0.3210,-0.0379,0.9227,0.3637,-0.3478
-0.7967,-0.4569,-0.0011,-0.1232,-0.9591
-0.4243,-0.4746,0.2684,-0.3694,-0.9313
-0.4272,-0.7021,0.0940,-0.6114,-1.1108
-0.5323,-0.6025,-0.6375,-0.7997,-0.8496
-0.2492,-0.3833,-0.2343,-0.3094,-0.3497
-0.3426,-0.2402,-0.4743,0.2052,0.0326
-0.2678,-0.4391,-0.3627,-0.2085,-1.0622
-0.4984,-0.5342,-0.3780,-0.5164,-0.4939
-0.4616,-0.6615,-0.6009,0.0617,-0.2872
-0.6168,-0.3620,-0.4018,0.0563,0.1268
-0.3574,-0.6394,-0.2461,-0.8452,0.3291
-0.1983,-0.5208,-0.1727,-1.0617,0.0871
-0.2137,-0.2113,-0.3571,-0.6945,-0.0768
-0.0587,-0.0870,-0.1302,-0.2911,0.2557
0.1796,-0.1806,0.2243,-0.2134,0.7898
-0.4094,-0.3929,-0.3339,-0.2310,1.5409
-0.2738,-0.3769,-0.3241,-0.2968,0.4363
-0.2587,-0.3686,-0.4471,-0.2463,0.1096
-0.4145,-0.3851,-0.0811,-0.0437,0.2117
-0.0826,-0.2338,-0.2792,-0.0976,0.2445
0.1827,0.1469,-0.6505,0.1511,0.0930
0.0186,0.1184,-0.2514,0.0391,0.3961
-0.4895,-0.1674,-0.0137,-0.2827,0.0555
0.0555,0.0579,0.2685,0.2529,-0.0252
0.0626,0.1233,0.2450,0.3222,0.5254
-0.0779,0.0558,-0.2704,0.4595,0.1212
0.0980,0.2189,0.0562,0.5846,0.3861
0.1507,0.3190,0.1247,0.6054,0.4119
0.2342,0.2460,0.0053,-0.0075,-0.3171
0.2227,0.0641,-0.3045,0.3479,-0.4877
0.0615,0.1247,-0.1775,0.1679,0.1826
0.4173,0.3405,-0.2990,-0.2457,-0.5072
0.6703,0.4029,0.3960,-0.0794,-0.1263
0.1820,0.2669,0.1854,0.0379,0.2605
0.3372,0.1620,0.0162,-0.1901,0.0644
0.2116,-0.1013,0.3011,-0.0888,-0.2890
-0.2599,0.3174,-0.1249,-0.2438,-0.2155
-0.2092,0.2129,-0.3701,-0.3558,0.2751
0.0321,0.3020,0.0619,0.1574,0.3610
0.0959,0.5326,0.3263,0.9091,0.2966
0.2976,0.5673,0.3671,1.1029,0.7732
0.3872,0.2334,0.4241,0.9443,0.0306
-0.0897,-0.0036,-0.0794,0.5966,-0.3342
