A1_L,A1_R,A2_L,A2_R,PCG_L
0.3633,0.2609,-0.1932,-0.3966,-0.0075
0.5410,0.2481,0.1347,0.4262,-0.0067
0.4252,0.1146,0.4740,0.5446,0.5198
-0.1522,-0.3346,-0.2151,0.0840,0.1281
-0.4976,-0.7395,-0.4464,-0.3215,-0.6900
-0.1938,-0.2338,0.2499,0.1002,-0.3881
-0.2785,-0.3086,0.2370,0.1779,0.3041
-0.7399,-0.9522,-0.7982,-0.6810,-0.3800
-0.7310,-0.7019,-0.5886,-0.3392,-0.7731
-0.2984,-0.2754,0.0939,0.1040,-0.2147
0.0656,-0.1138,0.2225,0.0293,0.0743
-0.7043,-0.8302,-0.8732,-0.9571,-0.6895
-0.5923,-0.5183,-0.1863,-0.5347,-0.6031
0.1617,-0.1374,0.3573,0.2259,0.1932
-0.0502,-0.3989,0.0133,-0.1998,0.1162
-0.3019,-0.5892,-0.2028,-0.4129,-0.6741
-0.0412,-0.1307,0.0602,0.1818,-0.2934
-0.1470,-0.2449,-0.3163,-0.3302,0.2075
-0.5092,-0.3530,-0.9391,-0.6261,-0.1885
-0.2310,-0.0449,-0.6607,-0.1839,-0.0665
0.1099,0.1669,0.2550,0.2142,0.2804
-0.2705,-0.2312,-0.0747,0.0386,-0.3574
-0.1774,0.0381,-0.2845,-0.0093,-0.2977
0.4927,0.4415,0.2560,0.0922,0.2673
0.4839,0.3202,0.1713,-0.1153,0.6111
0.1748,0.1870,-0.0659,-0.3067,-0.0485
0.3313,0.5480,0.6403,0.3098,0.4574
0.0090,0.0646,0.0173,-0.2450,-0.1850
-0.0102,-0.1265,0.0004,-0.2221,-0.5987
0.4858,0.5263,0.2837,0.6761,-0.2685
0.1737,-0.1531,-0.5445,0.1002,-1.4110
0.5131,0.4199,0.2206,0.6219,-1.0640
0.6267,0.6424,0.4014,0.8223,-0.4924
-0.0134,-0.2326,0.0942,0.0600,-1.1344
0.2653,0.5409,0.5440,0.3657,0.1596
0.9094,1.0391,0.6904,0.6393,0.4478
-0.0266,0.0411,-0.2253,-0.5405,-0.1616
-0.0087,0.2996,-0.1984,-0.2367,-0.0759
0.1367,0.2037,0.2226,0.0892,0.6600
-0.6823,-0.5097,-0.4999,-0.7166,-0.5231
-0.1392,0.1104,0.3995,0.3571,0.0015
0.1588,0.2580,0.2438,0.0812,0.0223
-0.4780,-0.2459,-0.1863,-0.3118,-0.5009
-0.2538,0.1330,0.4680,0.2808,0.2660
0.0981,0.1274,0.4228,0.1992,-0.0922
-0.3278,0.0125,0.0484,0.1402,-0.5991
0.0198,0.6148,0.3623,0.4624,0.1181
0.3530,0.5920,0.3825,0.3072,0.4620
-0.1532,0.2576,0.0582,-0.0572,0.6631
-0.5031,-0.1607,-0.0995,-0.1182,0.2059
-0.2572,0.1180,0.2817,0.3476,0.2911
-0.3792,-0.0314,0.3245,0.1837,0.4137
-0.2209,-0.0160,-0.2035,0.1590,0.0476
0.2359,0.6155,0.3968,0.5412,0.9837
0.1786,0.4720,0.5685,0.2666,1.2040
-0.1323,0.1329,0.3196,-0.0531,0.9922
-0.3779,-0.0551,0.0895,-0.2661,0.7128
-0.2249,0.0012,0.3632,-0.2213,0.3961
-0.0674,-0.4841,0.0569,-0.5995,0.6485
-0.1631,-0.0867,-0.2966,-0.4564,1.0015
0.2563,0.2782,-0.0640,-0.2188,0.9864
0.0793,0.3577,-0.0372,-0.2833,1.6041
-0.0696,-0.1524,-0.6162,-0.5005,0.3188
0.0004,0.0151,0.1018,-0.1529,-0.2242
0.1667,0.3043,0.4860,0.1829,0.6747
0.0613,-0.1487,0.1620,0.0288,-0.0930
-0.0700,-0.1627,0.2371,-0.2000,-0.8852
-0.2026,0.1439,0.3300,0.0263,0.4208
-0.0193,0.2133,0.7920,0.1470,0.4494
-0.0112,0.2664,0.5335,-0.1581,0.0588
0.4071,0.6959,0.8864,0.2527,0.4539
0.6211,0.6948,1.0730,0.4549,0.5048
0.3137,0.4232,0.6767,0.1732,0.2692
0.3017,0.5863,0.6493,0.5960,0.6543
0.3322,0.1926,0.7896,0.4951,0.9937
-0.3948,-0.3028,0.4380,-0.1221,0.7461
-0.6500,-0.4625,-0.1788,-0.1746,-0.3804
-0.3824,-0.1572,0.1942,0.4746,-0.0616
0.1588,0.4404,0.8822,1.0385,0.3606
-0.0939,0.2382,0.5170,0.8881,-0.3432
0.2357,0.7787,1.2903,0.9704,0.4638
0.3984,0.6134,0.3708,0.5929,0.9964
-0.1854,0.2995,-0.1481,0.0579,-0.1391
-0.1986,0.2069,0.5604,0.3419,0.3351
-0.9010,-0.5753,0.0647,-0.5211,-0.3924
-0.7326,-0.3433,0.2900,-0.2912,-1.2916
-0.3340,-0.0749,0.9596,0.3315,-0.0958
-0.7070,-0.3867,0.1980,-0.3561,-0.8457
-0.4600,-0.0749,0.6958,0.0829,-1.1254
-0.4455,-0.3586,0.9149,0.0366,-0.7962
-1.1036,-0.6555,0.1691,-0.4753,-1.7999
-0.5437,-0.3402,0.9492,-0.0317,-1.4133
-0.5469,-0.4717,0.5593,-0.1567,-0.6668
-0.8791,-0.5033,0.0418,-0.3268,-1.4413
-0.1694,0.0125,0.9141,0.3331,-0.7112
-0.2954,0.3039,0.6676,0.5931,-0.7696
-0.1442,-1.8362,0.8739,-2.5836,0.5721
0.3310,-1.0109,1.0922,-1.6937,1.3183
-0.6729,-1.1806,-0.9736,-1.4991,-1.2837
-0.4263,-0.9877,-0.3731,-1.1734,-1.2362
-0.6506,-0.7495,-0.8162,-1.4864,0.4812
0.3188,-0.5028,-0.5065,-1.4045,1.0847
0.4102,-0.4971,-1.3682,-1.3800,0.3319
0.6661,-0.3613,-0.9518,-0.6964,-0.8697
0.1044,-1.0407,-0.7717,-0.9921,-0.9236
-0.5303,-1.3758,-1.1490,-0.9153,-2.1149
-0.3243,-0.9150,-0.7508,-0.6802,-1.9135
-0.1606,-0.8939,-0.5501,-0.5555,-1.2920
-0.5101,-1.3573,-1.4030,-0.9934,-2.2551
-0.0215,-0.7783,-0.4353,-0.0479,-1.0479
-0.0854,-0.7844,-0.2741,0.1102,-1.2236
-0.6189,-1.4643,-0.7320,-0.8540,-2.3143
-0.2392,-0.5686,-0.9862,-0.1752,-1.8256
-0.1316,-0.5497,-0.9260,-0.2593,-2.2592
-0.5113,-1.0687,-1.5846,-0.9741,-2.6755
-0.4143,-1.0882,-0.7177,-0.6603,-2.0608
-0.4225,-1.0494,-1.5803,-0.7997,-2.1849
-0.5354,-1.0092,-1.4491,-1.1133,-2.5273
0.0628,-0.5188,-0.7728,-0.3707,-1.7594
0.4451,-0.5336,-0.7619,-0.1714,-1.6777
-0.2218,-0.8345,-1.0661,-0.7450,-1.7566
0.3998,-0.3940,-0.6941,-0.1261,-0.7040
0.7440,0.1230,-0.3843,0.3582,-0.2261
0.0957,-0.3822,-1.1331,-0.2732,-0.6119
0.2219,-0.2637,-0.6715,-0.3121,-0.2474
0.5621,0.0265,-0.5021,-0.4212,0.0367
0.0734,-0.2771,-0.8914,-0.4223,-0.0598
