A1_L,A1_R,A2_L,A2_R,PCG_L
-0.0935,0.0072,0.6942,0.4883,-0.6825
-0.1573,-0.1811,0.4388,0.0808,-0.2969
-0.0606,-0.1096,0.4074,-0.2284,-0.4286
-0.1271,-0.2514,0.3754,-0.1205,-0.5063
-0.5910,-0.5378,0.0573,-0.5541,-0.2181
-0.5516,-0.3919,0.0679,-0.4889,-0.2248
-0.2833,-0.0922,0.1882,0.0621,-0.2926
-0.2593,-0.0574,0.2889,0.4838,-0.5265
-0.0909,0.0298,0.1069,0.3961,-0.5432
0.2285,-0.0039,0.7483,0.7960,-0.0264
0.0946,-0.0870,0.1880,-0.0131,-0.0997
0.5281,0.0467,0.5118,0.3201,-0.0558
-0.0259,-0.1001,-0.0994,-0.4119,0.0499
-0.3113,-0.1466,-0.2562,-0.1979,0.0596
-0.1364,-0.5414,0.3571,0.1420,-0.1554
0.0970,-0.0536,0.2846,-0.0010,0.3486
0.6513,0.1277,-0.2301,-0.1280,0.5359
-0.1641,-0.3101,-0.5032,-0.7071,0.3778
-0.0423,-0.4451,-0.2312,-0.2428,0.0873
-0.0399,0.0254,-0.5013,-0.3987,0.1903
-0.0279,0.4748,-0.8690,-0.2739,-0.2441
0.1271,0.2941,-0.5048,-0.1904,-0.4285
0.4413,0.3308,-0.4139,-0.3575,-0.6325
-0.2454,0.1910,-1.3179,-1.0685,-0.6151
0.0767,0.1507,-1.2476,-0.6231,-0.2858
0.1919,0.1904,-0.8999,-0.6367,-0.0906
-0.6911,-0.5234,-0.3380,-0.2777,-0.3722
0.0532,-0.3743,-0.0060,0.5487,-0.3424
0.7481,0.2988,0.0748,0.6014,0.5163
0.5442,0.3595,-0.6583,0.2996,0.8961
0.4533,0.3731,-0.0448,0.5438,0.6908
-0.0468,0.2551,0.0469,0.1930,0.0598
0.0806,0.1396,-0.1757,0.0945,-0.4923
-0.6626,-0.3196,-1.0831,-0.3717,-0.8617
-0.9325,-0.3537,-1.5439,-1.0226,-0.6147
0.2768,0.6213,0.0956,0.1003,0.4929
0.3239,0.6072,0.0223,0.2214,1.0381
0.7188,0.2925,-0.1898,0.2018,0.4920
0.4824,-0.1658,-0.1286,0.1391,0.3225
0.0147,-0.5917,-0.4244,0.1098,-0.0178
-1.2632,-0.9483,-0.8145,-0.5644,-0.1998
-0.8039,-1.1055,-0.5323,-0.8765,-0.4850
-0.6017,-0.8403,-0.6159,-0.7070,-0.4370
-0.7543,-0.4842,-0.8498,-0.7356,0.1097
0.1663,-0.1489,-0.3820,-0.5522,0.4364
0.1540,0.3896,-0.2675,-0.0583,0.5362
0.0946,0.1779,0.3586,0.2052,0.3275
0.0342,0.2386,0.8232,0.8191,0.2230
0.3179,0.0835,1.5570,1.0853,0.0492
0.4557,0.4340,1.7791,1.2957,0.0615
0.0219,-0.1994,1.5779,0.9500,0.2436
-0.0110,-0.0348,1.2832,0.7706,0.1804
-0.3953,-0.3955,0.8191,0.2846,-0.1514
