A1_L,A1_R,A2_L,A2_R,PCG_L
-0.0997,0.0074,0.4285,0.3052,1.0449
0.1485,0.0938,0.3245,0.3060,0.5306
0.1299,0.2057,0.1596,-0.1311,0.5427
0.5049,0.6087,0.5253,0.6421,0.3053
0.2032,0.5093,0.3828,0.7796,0.1138
0.8359,1.0337,0.7377,1.0514,0.5461
0.4581,0.6138,0.2267,0.6354,0.4927
0.6630,0.5052,0.4757,0.5580,0.3527
0.0259,-0.0988,0.0101,0.1266,0.2003
0.2683,0.2664,0.1648,0.6418,0.0296
-0.0116,-0.1117,-0.1961,-0.0095,0.2310
0.3136,-0.1074,0.1777,0.2821,0.2267
0.0710,0.1148,0.5521,0.3279,0.0391
0.0982,-0.0804,0.6184,0.0324,0.0235
0.4156,-0.0089,0.1244,0.2836,-0.5162
-0.2875,-0.5905,-0.1925,-0.1740,-0.7180
-0.3400,-0.3275,0.2525,0.2554,-0.6854
-0.4757,-0.5786,0.0564,-0.0303,-0.3958
-0.4475,-0.9168,-0.0785,0.2755,-0.7299
-0.4498,-0.5951,-0.3327,0.4904,-0.8272
-0.6302,-0.5213,0.0154,0.2646,-0.9112
-0.3963,-0.3843,0.2787,0.4129,-0.3272
-0.3391,-0.5612,-0.3914,-0.4854,0.1163
0.1092,0.0491,-0.7025,-1.0372,0.0844
0.6729,0.9565,-0.0717,-0.2800,-0.5923
0.1990,0.4549,-0.1200,-0.2934,0.0387
0.0114,-0.0606,0.3759,0.0356,-0.3034
-0.3978,-0.2868,-0.1636,-0.1381,-0.9636
-0.2351,-0.3496,-0.0353,-0.1318,-0.6413
-0.3200,-0.3475,-0.2277,-0.1823,-0.0306
-0.5862,-0.5685,0.1907,-0.0930,0.3903
-0.1627,-0.3844,0.3659,-0.0398,0.1038
0.2483,-0.2341,-0.0208,-0.5251,-0.2173
0.1533,0.1443,-0.6262,-1.0860,-0.9065
0.5037,0.4281,-0.3349,-0.8633,-1.1188
0.3168,0.2648,-0.4298,-0.8916,-0.2998
0.3600,0.2064,0.2613,-0.2676,-0.2740
0.0537,0.3623,-0.3292,-0.1743,-0.4971
-0.1817,-0.4352,-0.7593,-0.5812,-0.6930
-0.0682,-0.1463,-0.7385,-0.7053,-0.3887
0.6089,0.2827,-0.2988,-0.3119,-0.5038
-0.0970,-0.5878,-0.9982,-0.8858,-0.4866
-0.4829,-0.9440,-0.4087,-0.5313,-0.5003
-0.4250,-0.1049,-0.2560,-0.6035,-0.6370
-0.1961,-0.0304,-0.0716,-0.8681,-0.2029
-0.1399,0.1777,-0.4094,-0.6389,0.0474
-0.1297,-0.0783,-0.3605,-1.1000,-0.0392
0.2875,0.2546,-0.0017,-0.7314,0.1514
0.0709,0.0754,-0.0439,-0.7698,0.3666
0.3635,-0.0913,-0.2911,-0.6839,0.8688
-0.5253,-0.2379,-1.1382,-0.7958,0.5906
-0.6046,-0.8802,-1.1977,-0.7654,0.5817
0.4662,0.5851,-0.2524,0.1098,0.9688
1.6331,1.5584,0.6746,0.8862,0.7987
0.7425,0.7630,0.2111,0.4300,0.6093
-0.0559,0.0534,0.4729,0.3767,0.2608
-0.6469,-0.5305,0.0925,-0.4067,-0.0449
-0.8306,-0.6071,-0.1497,-0.5802,0.2419
-0.0689,0.0317,0.6096,0.1824,0.7277
-0.7295,-0.5760,-0.1855,-0.4656,0.6512
-0.3659,-0.4931,-0.0921,-0.6538,0.3058
0.2177,0.4598,-0.0117,0.2706,0.3167
-0.2287,-0.4310,-0.1119,-0.1662,0.5406
-0.0865,-0.6890,0.4898,0.3318,0.4229
0.0148,-0.1704,0.5274,0.6734,0.2624
-0.7261,-0.7914,0.1304,-0.0733,-0.5981
-0.4781,-0.2686,0.0265,0.3152,-0.6647
