A1_L,A1_R,A2_L,A2_R,PCG_L
1.7043,1.6582,0.7433,0.8535,1.2952
0.9392,1.0489,0.9887,1.0691,-0.0889
0.1234,0.4224,0.5667,0.5154,-0.6052
-0.1115,-0.2692,0.5555,-0.2149,-0.3262
0.1127,-0.2358,-0.4543,-0.7308,-0.3818
-0.1762,-0.4211,-0.4698,-0.5440,-0.5042
-0.6476,-0.3631,-0.8984,-0.5353,-0.1621
-0.5707,-0.5752,-0.5045,-0.2247,-0.4042
-0.7792,-1.0466,0.1103,0.0002,0.7399
-0.1977,-0.4991,0.6287,0.5349,0.2608
-0.2921,-0.2694,0.5080,0.4603,-0.4838
0.2274,0.5314,0.1087,0.0307,-1.7863
0.1954,0.3833,-0.2585,-0.3748,-1.3421
-0.2429,0.4251,-0.0347,0.5627,-0.0891
-0.0694,0.0236,0.4105,0.4058,-0.0760
0.0215,-0.0562,0.3730,0.5328,0.3699
-0.1401,0.1224,0.3248,0.4058,0.1690
-0.2865,0.1254,-0.2040,-0.0338,-0.0050
-0.1290,0.0659,0.0267,-0.0485,-0.3589
0.1120,-0.1472,0.0558,-0.1165,0.1782
0.3063,-0.0810,-0.1003,0.1347,0.1932
0.3077,0.3811,0.2237,-0.0595,0.8313
0.5779,0.3379,-0.3496,0.3089,0.5562
0.0202,-0.1106,0.1673,0.2325,0.6336
0.0071,0.0222,0.1267,-0.2753,0.9642
-0.6834,-0.2323,0.0382,-0.0488,0.7798
-0.4690,-0.4926,0.2621,-0.5967,-0.0040
0.1041,0.1593,0.2127,-0.2456,-0.8081
0.0081,-0.1128,-0.3186,-0.2741,-0.6358
0.2297,0.0221,-0.1581,0.0723,-0.0933
0.1706,-0.1331,-0.0225,0.2093,0.6992
0.6521,0.4362,1.0258,1.2489,1.4520
-0.3274,0.1752,0.3361,0.5165,1.4407
-0.3402,-0.1479,-0.0893,-0.3013,0.9774
-0.7754,-0.7586,-0.8442,-0.6256,0.6155
-0.9157,-0.8936,-1.1096,-0.5390,0.7073
-0.0225,-0.6927,-0.0678,-0.1360,0.8843
-0.1800,-0.4959,-0.3884,-0.0285,1.3051
0.3957,0.4409,0.4091,0.7072,1.0999
0.5870,0.9552,0.4728,0.6042,0.6423
0.1669,0.7114,-0.0044,0.1058,0.0319
-0.6894,-0.2096,-0.6509,-0.9287,-0.7781
-1.0880,-1.0496,-1.6014,-1.3829,-1.1726
-0.5007,-0.3884,-0.6630,-0.1947,-0.6790
0.1953,0.5968,0.2312,0.3874,-0.8087
0.4469,0.8027,0.1189,0.2323,-1.1829
0.1386,0.3917,-0.1825,-0.2792,-1.0397
-0.3079,-0.1174,-0.0455,0.2542,-0.8194
-0.8676,-0.8371,-0.7267,-0.5578,-0.3828
-0.9641,-1.2051,-0.2069,-0.9524,-1.1966
-0.3936,0.0161,-0.7004,-1.1429,-1.4056
0.6454,0.9535,0.3227,-0.4065,-1.2811
-0.1050,0.3188,0.3804,-0.1316,-1.3435
-0.2704,0.0818,-0.3987,-0.3362,-1.0197
-0.2299,-0.3384,-0.2193,-0.3672,-0.9633
-0.5811,-0.3646,-0.4689,-0.3687,-0.8255
-0.1861,-0.0736,0.1327,-0.3096,0.3007
0.0825,0.1985,-0.1551,-0.7331,0.6192
-0.3082,0.4019,-0.6628,-0.5874,-0.0562
-0.6248,-0.1197,-0.8086,-0.3122,-0.7105
-0.0233,0.2845,-0.1323,-0.1598,-0.8494
-0.1814,0.2446,0.4186,0.3082,-0.2687
0.2485,-0.0057,0.0272,0.0917,0.1690
-0.6265,-1.3127,-1.3416,-0.8754,-0.1550
-0.2616,-1.7040,-0.4483,-0.7281,0.6436
0.3569,-0.6832,0.0557,-0.0886,0.4678
0.6619,0.2077,0.0957,-0.0263,0.3930
0.9664,0.7798,0.1381,0.0377,1.0855
0.2647,0.0696,-0.5600,-0.7381,0.6460
-0.2347,-0.6300,-0.4382,-0.4831,-0.4966
-0.1666,-0.7106,0.0326,0.1216,-1.0249
0.6288,0.1040,0.6160,0.4356,-0.9471
0.6474,0.2599,0.5330,0.7111,-0.2714
0.7673,0.3676,0.8260,0.7508,0.4382
0.0696,-0.3702,0.9492,0.4561,0.5590
-0.4206,-0.9895,-0.1929,-0.2033,0.2228
