A1_L,A1_R,A2_L,A2_R,PCG_L
0.6686,-0.0739,0.6062,0.4397,2.3572
0.5885,0.3736,0.1710,0.6171,1.1154
0.4063,0.3521,0.3380,0.5038,0.1048
-0.0787,0.0944,0.2890,0.3151,-0.5698
-0.6173,-0.2893,-0.1357,-0.0887,-0.4071
-0.5455,-0.7196,-0.6099,-0.9132,-1.0288
-0.3119,-0.3224,-0.5311,-0.4979,-0.5042
-0.1110,-0.6412,-0.0935,-0.7046,-0.7909
-0.3722,-0.8629,-0.0582,-0.0262,-0.3219
-0.3281,-0.4360,-0.0241,0.1151,-0.4052
-0.2108,-0.1839,0.1266,0.0638,-0.1218
-0.8096,-0.9915,-0.6240,-0.2777,-0.3437
-0.1837,-0.4474,-0.3820,-0.6324,0.6989
-0.0317,-0.2835,-0.2382,-0.2455,0.6776
0.5178,0.3037,0.2679,0.1882,-0.1448
0.3421,-0.1225,0.4128,-0.2380,0.1625
-0.3343,-0.6423,-0.0058,-0.4690,0.3028
-0.5034,-0.6079,-0.1289,-0.4606,0.4920
-0.6489,-0.5555,-0.2167,-0.6907,-0.0039
-0.8759,-0.8473,-0.6903,-1.1643,0.3109
-0.0602,-0.2335,-0.8458,-1.0109,0.5940
0.3007,0.2208,-0.5449,-0.5245,-0.8288
-0.1293,0.3538,-0.3727,-0.2444,-0.4389
-0.3567,0.1515,-0.4653,-0.1722,-0.2247
-0.4568,-0.2798,-0.4501,-0.3487,-0.5332
-0.6148,-0.2772,-0.0169,0.1190,0.5676
-0.4428,-0.1920,0.3401,0.1435,0.1286
0.2300,0.3107,0.7162,0.9082,-0.5781
0.3433,0.3773,0.1348,0.0946,0.2373
0.2663,0.1970,-0.2406,-0.1353,-0.1393
0.4285,0.3137,-0.1512,0.0184,-0.3122
0.0622,0.1633,-0.0951,-0.0612,-0.7507
-0.2367,-0.0882,-0.1043,0.0185,-1.2665
0.5651,0.2899,-0.0393,-0.0527,-1.6473
0.0692,0.1056,-0.1442,-0.1509,-1.1761
-0.6216,-0.2643,-0.2050,-0.8111,-0.5236
-0.1527,0.1970,0.2314,0.3367,-0.3848
-0.1937,0.1651,0.0158,0.5400,-1.2126
0.0522,0.3206,-0.3372,-0.0311,-1.1305
-0.1826,-0.1433,-0.2703,-0.4241,-0.3180
0.0314,0.3852,0.3047,0.6772,-0.8806
-0.0051,0.5375,-0.0253,0.4465,-0.3700
0.0170,0.1236,0.1126,0.0330,-0.0098
-0.1435,0.0881,0.2621,0.6775,-0.8988
0.5644,0.0933,0.4250,0.4265,0.5343
-0.1831,-0.1867,0.1450,0.0407,0.1533
0.0059,0.4662,0.5176,0.3914,-0.0422
0.5819,1.0158,0.2318,0.5347,0.0910
-0.4120,0.3836,-0.5903,0.2590,-0.3185
0.0894,0.5308,-0.1871,0.1863,0.2162
-0.4286,0.0741,-0.5522,0.0153,-0.3590
-0.6731,-0.0725,-0.1927,0.0827,0.0785
-0.0324,-0.0108,-0.1065,-0.3896,-0.1235
-0.5308,0.0618,-0.1740,-0.1569,-0.1943
0.1474,0.1427,0.3044,0.5425,0.3266
-0.7531,-0.3735,-0.3245,-0.4553,0.0113
-0.0893,-0.2458,-0.0354,-0.4032,-0.1600
0.4469,0.2509,-0.1482,-0.3698,0.6651
-0.2895,0.1356,0.4314,0.2301,1.9910
-0.2259,0.0901,0.4953,0.0890,1.0157
0.5313,0.5853,0.7877,0.2355,0.4155
0.7567,0.5888,0.5309,0.1144,0.6559
0.7858,0.5391,0.6292,0.5671,0.7977
0.8461,0.4619,0.6312,0.2426,0.1233
-0.1435,-0.1976,-0.0783,-0.3962,0.1527
-0.2109,0.3932,0.3517,0.6798,0.8725
0.6441,0.4742,0.6671,0.7328,0.8152
1.0322,0.2071,0.6143,0.3959,0.7314
0.9458,0.6303,0.7207,0.7481,0.7121
0.5783,0.5004,0.6588,0.3090,0.1270
0.0236,-0.0341,0.4870,0.5310,0.5213
0.4111,0.3471,0.6900,0.6723,0.2869
0.3628,0.2623,0.1564,0.2792,0.5477
0.6788,0.2719,0.2691,0.1849,0.1538
0.5321,0.1993,0.3422,0.3573,-0.1064
0.8389,0.6667,0.1186,0.1706,-0.3430
1.2669,0.8258,0.6703,0.5135,0.1488
0.8921,0.6306,0.7295,0.7830,0.5527
0.5035,0.1529,1.0266,0.5909,0.9070
0.5401,0.3851,0.9767,0.4648,1.3332
0.3310,0.4948,0.4878,0.8609,0.9152
0.1955,0.3053,0.1160,0.5429,0.5844
0.1850,-0.3027,0.0202,-0.1854,-0.0474
0.4195,0.1055,-0.0228,0.4231,0.2717
0.6026,0.1056,-0.0820,0.0818,0.3337
0.5665,0.5387,-0.5895,0.1147,0.2285
0.0688,-0.0503,-0.1158,-0.0228,0.1605
-0.2650,-0.3197,-0.0500,0.1674,-0.1733
-0.2425,-0.2890,0.3478,0.4869,-0.4047
0.1604,0.4675,0.2954,0.6846,0.5735
0.0924,0.3897,-0.0950,0.8620,0.3130
-0.0289,-0.1270,-0.5794,0.3885,-0.5976
0.2652,0.1187,-0.8678,0.0937,-0.0926
0.3339,0.5704,-0.6221,0.1849,0.1811
0.6832,0.5340,-0.1397,0.3945,0.3353
0.0683,0.1824,-0.4078,0.3007,0.4721
-0.5972,-0.3180,-0.5244,-0.1520,-0.3513
0.1284,0.4864,-0.2442,0.2570,-0.0223
-0.3062,0.2749,-0.1572,0.2766,-0.0373
-0.2013,-0.0030,-0.1238,-0.1138,-0.5586
-0.0104,0.0522,-1.0120,-0.1037,-0.1776
0.6967,0.9450,-0.4139,0.0450,0.0062
0.0294,0.4606,-0.5088,-0.5665,0.8710
-0.7525,-0.0970,-1.3439,-1.1493,0.6479
-0.3455,0.3565,-1.0365,-0.4221,0.2465
0.0704,0.8348,-0.5371,-0.2849,0.4176
0.2234,0.7685,-0.5902,-0.8893,0.1432
0.0732,-0.3741,-0.9485,-1.7331,0.9094
0.0579,-0.6856,-0.4357,-1.3575,0.7374
0.4314,-0.5245,-0.3058,-0.8251,-0.7318
-0.7978,-0.9262,-0.6234,-0.9494,-0.7963
-1.2608,-1.1097,-0.6189,-0.8742,0.6325
-0.5240,-0.6679,-0.2286,-0.1692,0.6634
-0.1172,-0.3385,0.3262,0.0702,-0.0175
-0.2534,-0.6746,0.2127,-0.4118,-0.4522
0.1868,-0.2541,0.1674,-0.5056,-1.2405
0.3445,-0.0359,-0.4292,-0.4659,-1.6606
0.6898,0.0794,-0.6204,-0.8112,-1.5200
0.5901,0.1754,-0.5377,-0.5920,-1.2562
0.0295,-0.1633,0.0336,-0.1276,-0.4008
-0.6472,-0.7213,-0.0464,-0.1928,0.2489
-0.1605,-0.1790,0.6901,0.6671,0.7928
0.1387,-0.0792,0.1459,0.2054,0.6228
0.1432,-0.5273,-0.2447,-0.5862,0.9644
0.8553,0.4245,0.7150,0.4445,0.9231
0.5939,0.6547,0.4639,0.7308,0.5520
0.2015,0.2530,0.3114,0.0881,0.9826
-0.5464,-0.1326,0.0950,-0.0491,0.9900
-0.0283,0.2400,-0.0380,0.3462,0.5489
-0.3583,-0.3264,-0.1692,0.3733,0.2654
-0.7145,-0.5131,-0.8074,-0.5336,-0.2192
-0.1644,-0.3358,-0.9055,-0.3945,-0.3874
-0.0357,-0.2472,-0.4135,0.0832,0.0700
-0.1038,-0.1319,-0.3284,-0.1779,0.1410
-0.6416,-0.4190,-0.3495,-0.2123,0.1140
0.2734,0.3363,0.2450,0.3538,0.2701
0.2510,0.1271,0.5949,0.5318,0.0488
0.1513,-0.0205,-0.1235,-0.2274,0.6994
0.8424,0.3061,0.4078,0.3641,0.3486
0.6969,0.2785,0.1746,0.4431,0.0607
-0.0320,-0.0172,0.3786,0.4525,-0.2726
-0.2358,-0.4489,0.1872,0.0758,-0.0459
-0.2402,-0.3827,0.0956,-0.2080,-0.0449
