A1_L,A1_R,A2_L,A2_R,PCG_L
0.3413,1.1351,0.3036,0.6512,-0.5799
-0.0754,0.2592,-0.0827,0.1724,-0.3478
-0.1885,-0.4224,-0.3690,-0.4722,-1.1503
0.3854,-0.2941,-0.0152,-0.4791,-1.4142
0.1021,-0.7673,0.0250,-0.9758,-1.1919
-0.2506,-0.2770,-0.8584,-0.4650,-0.3409
0.0886,-0.2205,-0.4424,-0.2156,-0.3717
-0.2802,-0.8158,-0.5347,-1.1915,-1.7646
-0.1620,0.2678,-0.0253,-0.3787,-1.1196
-0.3205,-0.3282,0.1375,0.0695,-0.0333
-0.3741,-0.0701,-0.6359,-0.0768,0.0922
-0.4405,-0.5412,-0.5377,-0.6090,-0.0977
-0.2388,-0.1158,-0.2248,-0.2407,-0.3546
0.1961,-0.0939,0.1438,0.2556,-0.3708
-0.3477,-0.3267,-0.1365,-0.5029,-0.4030
-0.5467,-0.4062,-0.3237,-0.3273,0.0874
-0.3888,-0.7969,-0.2429,-0.3875,0.0255
-0.6930,-0.6413,-0.6420,-0.0942,0.0266
-1.1422,-1.5157,-0.8031,-0.8824,-0.3270
-0.6340,-1.1359,-0.4424,-0.8166,-0.8620
0.1702,-0.0743,0.0669,-0.4111,-0.2038
0.8474,0.5506,0.6655,0.4658,-0.1186
0.7296,0.5260,0.7505,0.2611,0.0841
0.2350,0.5588,0.4677,0.3983,0.2797
0.6704,0.6606,0.8536,0.6166,0.4654
0.5613,0.3658,0.6517,0.5112,0.5762
0.4878,0.2582,0.5327,0.4126,0.6277
0.6312,0.2281,0.6581,0.5728,0.6704
0.1634,0.0801,0.2917,0.3469,0.9873
0.5825,0.2835,0.1895,0.4404,0.9426
0.4576,0.4555,0.0376,0.3794,1.0587
0.2800,0.6516,-0.0889,0.4921,1.5384
0.5118,0.3436,0.4568,0.2749,1.2566
0.6730,0.3087,0.2987,0.4617,0.7700
0.4871,0.0529,0.1643,0.1340,-0.0878
0.2404,-0.1966,0.1841,-0.1301,-0.1512
0.1732,0.2552,0.3493,-0.0683,0.7740
0.1386,0.4278,0.6155,0.7763,1.2704
0.5299,0.4762,0.5224,0.6912,1.1167
0.5460,0.3421,0.4924,0.3134,0.9246
0.3998,0.3020,0.5014,0.4356,0.4430
0.0343,-0.1186,0.0608,0.2121,0.1504
-0.1464,-0.3025,-0.0692,0.5088,0.4131
-0.5654,-0.3536,-0.4102,0.5758,0.2812
-2.5222,0.1529,-1.6936,1.0217,0.4959
-2.0511,-0.3008,-1.1685,0.5958,0.6430
-0.9383,-1.1985,-0.6665,-0.5606,0.3946
-0.5847,-0.3026,-0.7256,-0.1714,1.0039
0.3012,0.1540,-0.0609,-0.1140,1.1750
0.5437,0.2139,0.5407,0.3170,0.9396
0.5609,0.3695,0.4451,0.3552,0.5453
0.2494,0.1619,0.0644,0.0885,0.4702
-0.6411,0.0354,-0.4778,-0.0335,-0.2640
-0.1830,0.3710,-0.2087,0.1586,0.6071
0.3135,0.5087,-0.0126,-0.2300,0.7591
0.9207,0.4492,-0.3038,0.3671,0.4182
0.4298,0.1463,-0.2860,-0.3796,0.3152
0.3730,0.2498,-0.4062,-0.4216,-0.8435
0.4335,0.3780,0.0781,-0.3459,-1.3576
-0.2881,-0.2953,-0.0695,-0.2785,-0.5416
-0.5384,0.2893,0.4943,0.0342,-0.5218
-0.1016,0.2017,0.1830,-0.0069,-0.2224
0.2686,0.1550,-0.0427,0.0595,0.1253
-0.1190,-0.0018,-0.3346,-0.1159,-0.2223
0.0119,-0.1259,-0.3542,-0.0436,-0.2743
-0.0475,-0.4188,-0.1931,-0.5912,0.0051
-0.3447,-0.3983,-0.6518,-0.7577,-0.2378
-0.7738,-0.1022,-1.2817,-0.3113,-0.5053
0.3162,0.1780,-0.5337,-0.5709,-0.5776
0.1243,0.5325,-0.3990,-0.2130,-0.4841
0.3358,0.8443,0.1182,0.3819,-0.2760
0.3895,0.6249,0.8257,0.7201,-0.0985
0.4149,0.4467,0.8886,0.0716,-0.2351
0.5850,0.7062,0.8377,0.2218,-0.3506
0.1266,0.2758,0.6496,-0.1044,-0.4688
-0.2103,-0.1068,0.2477,-0.3969,-0.3052
-0.3357,-0.3071,-0.0048,-0.5537,-0.3824
-0.1292,-0.3707,0.1056,-0.5663,-0.4156
0.0110,-0.1973,-0.0057,-0.3888,-0.5659
0.1416,0.1014,0.4837,0.1401,-0.3268
0.1473,0.2213,0.5003,-0.0163,-0.3379
0.2154,-0.2252,0.4426,-0.1486,-0.4052
-0.1756,-0.2037,-0.1091,-0.0507,-0.4449
-0.1268,-0.0863,0.1853,-0.1706,-0.4170
0.0935,-0.0043,0.5503,-0.0988,-0.4139
-0.0690,0.0061,0.1839,-0.1106,-0.4892
-1.0871,0.0607,-0.4387,0.3404,0.4132
-1.1521,0.2719,-0.3415,0.6671,0.5899
-0.4099,-0.1517,0.3792,-0.0223,0.3104
