A1_L,A1_R,A2_L,A2_R,PCG_L
0.1146,-0.0394,-0.7799,-0.1387,0.2387
0.2301,0.1060,-0.1968,-0.1545,0.1817
0.0564,0.2967,-0.3679,-0.1733,-0.5771
0.4979,0.2299,0.2607,0.2658,-0.2455
0.6348,0.3911,0.5165,0.5610,-0.0136
-0.0529,-0.2523,0.2007,0.6743,0.1181
-0.3699,-0.3380,-0.1546,0.4861,0.2965
-0.6779,-0.4772,-0.2724,0.0355,-0.1901
-0.5223,-0.3604,-0.4443,0.3515,-0.5430
-0.5055,-0.0807,0.0169,0.3715,-0.3624
-0.4841,-0.4066,-0.1171,-0.0684,0.1049
-0.1480,-0.0032,0.0912,-0.2754,0.0845
-0.0533,0.1020,-0.1552,-0.2085,-0.4341
0.2035,0.2015,0.0836,0.1966,0.0998
0.4353,0.3298,0.4581,0.2593,0.4576
0.4184,0.4807,0.5138,0.8702,0.7453
0.0292,0.1287,0.2271,0.1494,0.3988
-0.2020,0.0698,-0.2397,-0.1666,0.8262
-0.6361,-0.6533,-0.6328,-0.3489,0.6765
-0.0839,-0.1132,-0.1213,-0.0214,0.0030
-0.0927,-0.0438,0.2196,0.1664,-0.4497
0.1294,0.2457,0.0998,0.0241,-0.1831
-0.0368,0.1198,0.1492,0.0239,-0.5427
0.0971,0.0133,-0.1287,0.0011,0.0970
0.5828,0.5855,-0.0757,0.0519,-0.3915
0.7096,0.7107,-0.3625,0.0453,-0.0471
0.5523,0.4930,0.1616,-0.1694,0.2804
-0.1704,-0.0753,-0.4849,-0.1499,0.2298
-0.3308,-0.1941,-0.1830,-0.5431,-0.7728
-0.1487,-0.2093,-0.3668,-0.5937,-1.0119
-0.4206,-0.3233,-0.4602,0.0093,-0.8009
-0.4636,-0.0151,-0.1706,-0.2146,-0.7548
-0.6038,-0.1343,-0.3955,-0.6498,-0.4291
-0.5487,-0.0894,-0.3154,-0.2189,-1.0093
0.0562,0.1469,0.2018,-0.1892,-0.1531
-0.5901,-0.3722,-0.1431,-0.3938,-0.2080
0.1798,0.2288,-0.0375,-0.0664,-0.1867
-0.2097,-0.1574,-0.0351,-0.4568,-0.0196
0.0031,-0.0769,0.5035,-0.4373,0.4933
0.1064,-0.0765,0.0816,-0.5563,0.2301
0.1469,0.2321,0.4767,-0.2387,0.4739
-0.2572,-0.5438,0.1608,-0.3829,0.2436
0.2582,-0.0530,-0.0702,-0.4022,0.1949
-0.0451,-0.1711,-0.1335,-0.4981,0.2942
0.2180,-0.2005,-0.0206,-0.0383,-0.0917
-0.2157,0.0167,0.0459,-0.0345,-0.5180
-0.2713,0.0543,0.2092,0.2762,-0.1635
0.1774,0.1673,0.3825,-0.0057,-0.0316
0.2204,0.0866,0.2755,0.1316,-0.0643
-0.2807,-0.1378,0.0546,0.3568,-0.3171
-0.3048,0.0465,0.1598,0.2136,-0.4467
0.1286,-0.1298,0.1499,0.2267,-0.3494
0.3915,-0.1837,0.3541,0.0280,0.1760
0.4338,0.2001,0.1541,-0.0395,-0.0423
0.2519,0.3450,0.3682,0.2645,0.1474
0.2644,0.3735,0.2846,0.4003,0.3164
0.2316,0.3445,0.4567,0.2000,0.1390
0.0526,0.1690,0.1744,0.4158,0.6888
-0.0371,-0.1436,0.2911,0.5027,0.7804
0.1548,0.1398,0.4893,0.3456,0.2923
0.2627,0.4356,0.5769,0.4076,-0.1900
-0.3148,-0.2558,-0.3411,-0.3305,-0.2833
-0.7479,-0.6996,-0.9031,-0.8748,-0.3853
-0.8274,-0.8796,-1.2072,-0.8045,-0.5311
-0.4558,-0.2400,-0.8648,-0.4830,-0.3774
-0.7701,-0.6725,-1.0361,-0.4221,-0.2301
